,BTC,ETH,XRP,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0548230397552983,-0.0393855876586736,0.874535545282767,0,0.143810052966279,-0.0966459765695399,0.0579788948481494,0.0298389809102859,0,0,0,0,0,-0.0292031151567648
ETH,0.397451172559921,0,-0.17865330125063,0,0.110825734823249,-1.5289432291265,-0.429594491689453,0.397888934380812,-0.7730707330737,0.32137841264143,-3.050180744566,0,0,0,0.488073729518796
XRP,0.783992178251157,0.141558060936239,0,0,0.0831060496732899,0.0422529666798126,0,0.207287240704077,0.342238877982841,-0.0858256140207619,0,0,0,0,0
LTC,0.697637825384235,-0.00569220830724235,0,0,-0.00137287640287655,-0.00845492623197432,0.148533145502184,-0.0213767597668339,0,-0.035842940440989,0,0,0,0,-0.00939757723232056
DOGE,0,-0.162199610003563,0,0,0,-0.419246060395068,1.53063218137505,-0.267340650526864,0,-0.284382020579166,0,0,0,0,0.36928891665578
DASH,0,-0.24971066686588,-0.091841560874756,0.296300001835196,0.162921618122606,0,-0.536393848304847,0.381462598215655,0.215078270997137,0.185502315928775,-1.53994198763369,-0.817913752659142,-0.686732663335477,-3.18269324741893,-0.220855204847315
XLM,-1.06887702316524,0,0.23168908507706,1.85664264665955,0.137961252022666,-0.252021336004816,0,0.32960217738457,0.188030226375693,0.22366674646559,-0.62971886572575,0,-0.854154910613144,0,0.248299629545938
XMR,1.85599133510676,0,-0.326957213691242,0,-0.184007400848736,0.122255453205345,0.970378275771363,0,-0.245671618066635,0.0871453036276231,1.721734501472,-0.722847744542621,1.73938538428527,0,0
XEM,0,-0.428545347652223,0.0599484724009154,-0.41265702040861,-0.0202445651424699,0.537759050273514,0.467136746942627,-0.173049901694315,0,-0.124660757173415,-2.46274560146991,0.651849004466222,4.58645730285967,0,-0.130143068200674
DGB,0,0.761755564307231,-0.420774410119831,0,-0.0912767703284331,1.81611641049195,1.83751341440939,0,0.794316110908239,0,0,1.93872160401565,0,0,-1.05968934809922
BV010082.Index,0.75847801455412,0,0.00951396699783607,-0.947186774534906,0.0387456762666302,-0.0290892270403355,0.116394302294607,0.000271992488604539,-0.0604247539805013,-0.0291525684253105,0,-0.139887119710465,0,-2.2049247084883,-0.549313611095893
CVIX.Index,0,-0.074332053487842,-0.0436740491772028,0,-0.0771320764343524,0,0.264155959104901,-0.057432114278386,-0.155168310221773,0.017816503889018,0,0,0,0,0.0633977967610003
DXY.Curncy,-0.173560270518336,0.0144535816589461,0,0,-0.0155605707830651,0,0.0412182052098334,0.0389817491076065,-0.0283079447647513,-8.67361737988404e-19,0.04993097969774,-0.0700422304491963,0,0,0
SPX.Index,0.032844505500008,-0.00383423090022403,-0.0163685911942827,0,0.0022443507198457,0.000776072873515689,0.0169510380307702,0,0,-0.00436140136485316,-0.057083185968636,0,0,0,-0.211173199907328
VIX.Index,0,0.011319022388822,-0.130514362979006,0,0.0291225747307792,0.100466176179168,0.0658160763230963,-0.0416865442405695,0,0.00457183480883928,0,0.107829858544026,0,-3.70505926569556,0
