,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.326094667712991,-0.0350171447372747,0,-0.00277546250109029,0.42019369662777,0.131322556208432,-0.243410042371488,-0.324178137143454,-0.0980061443209005,0.237791184365432,0,0.339881442207992,0,0,0,0,-0.126570797256358
ETH,0,0,0.0337832269134686,-0.100226726125041,0,0.745589736133384,0.240502930019376,-0.106944820171266,-0.501915099583999,0,0,-0.0526919221712352,0,0,0,0,0,0
XRP,-0.372775197557681,0.199475237284445,0,0.0657299739674081,-0.215827804515417,0,0.551152699880039,0.0846546217149518,0.261792300629162,-0.543450531107665,1.3777596093918,0,-1.25663699597571,0,0,0,0,0
DASH,-0.24697914735785,0,0,0,0.0346743672426885,0,-1.38777878078145e-17,0.16599865685131,0.391502091669277,-0.240935990063047,-0.0210021730244436,0.0916197057974518,0,0,0,0,0,-0.186698219271274
LTC,0,0,-0.0643104564940421,0.247288849274702,0,0,0,0,0,0.34311124122437,0.280903762470567,0,0,0,0,0,0,0
XMR,0.249928734300054,0.325777072107721,-2.16840434497101e-19,-0.100139547272806,-0.078814211969144,0,-0.27848169968688,0.212642329830012,0.120869775932207,-0.0703228825118633,0,0,0.0638048804763802,0,0,0,0,0
ETC,-0.0962602135675832,0.45087473531817,0.0279603894885914,0,0.228277492406539,0,0,-0.0435050880828413,0.347653889966882,-0.16466670516379,0,-0.161387493964589,0.183650456689503,0,-0.760476050617811,0,0,0
XEM,0,0,0.381728854285998,0.184037619819671,0.260051864139291,0,0.00653508961711401,0,0,0,-0.802127600934786,0.486806588431977,0.614078193238293,0,0,0,0,0
ZEC,-0.601331575613467,-0.462789858208082,0.0702604102985306,0.0661420167058153,-0.0450133364874991,0.0306184740685569,0.0617187942697431,0,0,0.283864659194372,-0.288190006173416,0,0,0,0,0,0,0
DOGE,0,0.415671364615331,0,0,0.260083276408549,0,0,0,0.206917131914704,0,0.300528030172889,0.256981414268468,0,0,0,0,0,0.755406187907713
XLM,0.0518286809225176,-0.0372615838361503,0.42476905012329,-0.114562210469162,0.255486150434543,0,0,-0.521346533287625,0,0,0,0.0153797634903879,0.697266902246234,0,0,0,0,-0.314218664820999
NEO,0,0,-0.0115241207356094,-0.252528635007203,0,-0.0418629357428772,0,0,0,0,0,0,0,0,0,0,0,0
DGB,-0.0761183364697833,0,-0.199354695603694,0.0316926244934549,-0.266530600309896,0,0.377708162779519,0.232410850387997,-0.206763851420966,-0.00270787850925167,0.403857146100007,0.192109859457966,0,0,0,0,0,-0.311310987742782
BV010082.Index,0.00503839071515424,0.0304312572975849,0,-0.0135301048901548,-0.00761472895671568,0,-0.0662291566635777,0,0,0,0,-0.00935394089987191,0.0320878960927997,0,0,0,0,-0.138864712136474
CVIX.Index,0,0,0.0214499896615428,0.0682795384788765,0.0254031686134042,-0.0269426042086764,0,-0.0239571291283736,0,-0.0834511139486342,0.0318011136943567,0.0530126419569487,0,0,0,0,0,0.0159493069901676
DXY.Curncy,0,0,-2.16840434497101e-19,-0.0128460262164705,0.00382366751324414,0,0,0.00163896978110319,0,-0.00314247253802883,0,-0.0224694791477372,0,0,0,0,0,-0.0281164110209111
SPX.Index,0,0,-0.000360720240067074,-0.0222786713072664,0,0,0,0,0,-0.00411727476868273,0,-0.00756167259745729,0,0,0,0,0,-0.090614434554938
VIX.Index,0.0284454387070892,0.0997418149269599,-0.00884266191546866,-0.0237810705742861,-0.0444507415866169,-0.198918160074012,-0.1395373302453,0,-0.0291947283076482,0,0,-0.0651772794280268,-0.000401730129025831,-2.18516375192461,0,0,0,0
