,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.168437524969555,0.0023733765267504,0.404190743526154,0,-0.205090695852401,0.178389585316336,0.0229998695198164,0.465135719672922,-0.122123522056179,0.11023353519445,0.0894648746724507,-0.899451176546835,-0.715967431576787,5.12972052102785,0,0.112881951617841
ETH,0,0,-0.17205697749115,0.378870734021992,6.93889390390723e-18,-0.541421277637506,0.825820782557437,0.163731770995187,0.302790978327279,0.142633629282432,0.0308878382607959,0,0.0795884648560086,0,0.607303075063008,0,5.46854250457426,0.284832372014806
DASH,0.604378287795143,0.00601224034531669,0,0.459647404588164,0,0,0.18255565055692,-0.263062825677539,0.0799290126706605,-0.747665918356901,0,0.791470762613882,0.492116993524398,2.75512873438,0,0,0,0.262204130915989
XMR,0,0.1843046701492,0.133709122810284,0,-1.39324089388656,0,0,0.268962175843572,0.0479236634336303,1.11585772207542,2.77555756156289e-17,-0.430501668798731,0.220901358204441,2.65072179594584,0,0,0,-0.954963823101148
XRP,0.310077070198888,-0.0166977953494472,0,-0.0728955362697234,0,0.222412394640463,0.0855438147109037,0.00490808190437049,0.0126524016054986,0,-0.0137288298879006,-0.285815874920315,0.0819166206600573,0.983346368637726,0.123412509893809,0,0,-0.290591042522845
LTC,0.253599827671377,0,0,0.0611362102110445,0,0,0.018327787935583,0,-0.0136246825447024,0,0,0,0.00802343412912224,0,0,0,0,0
ETC,0,0.0662733225377573,0.187092937162227,0.0393941463826641,0,0,0,0,0.0414843508664926,0,0,0.0492000974567765,0,0,0,0,0,0
XEM,0,0.787841371462879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,-0.38856490960158,0.356574996478743,0.240162566822861,-0.443199913518234,0,0,0.693425137827292,0,0,0.897410256313168,0,0,-0.138924595917292,0,-0.291932175344047,0,0,-0.331902105654476
DOGE,0.653225219871856,0,-0.127985857659891,0,0.0811369203554704,0,0.0495337649410322,0,0.203658749047619,0,0.253178107406095,0.0467841213184098,0,0,0.242541566509106,0,0,0
XLM,0,0.327925214847681,-0.0299261588423522,0.0668991822923018,0,0.41085579370802,0,0,-0.191965365295685,0,0,-0.0325875831082034,0.119291014555,0,0,0,0,-0.470110735582855
NEO,0.592618670156222,0,0.176392794287976,-0.332047292839378,-1.60070419528858,-0.305544303326176,0.678753002096807,0,-0.180104014397816,0.362319657652985,0,0,0.0162885306557702,1.76923564227649,0,0,0,-0.650133908450285
DGB,-0.773979045555108,0.105902719890682,0.300203786523085,0.30449678099803,1.18204381276815,0,-0.416090496855153,-6.93889390390723e-18,0.243230321178092,0,0,0.0506433445014048,0,-2.59764478827183,0.544635977466123,0,0,0
BV010082.Index,-0.095771247096488,-0.0695289097491613,0.0464373426424358,0.121605045641233,0.581925031926153,-0.0894834931063129,0,0,0,0.010814452334604,0.0383012680114982,0.0534038183646861,-0.15995499403204,0,-0.165502931363534,0,0,0.186613402392591
CVIX.Index,0,0.182003530557037,0.125172972593805,-1.73472347597681e-18,0.197957421152905,0,0,-0.245607076030409,0,0,0,-0.187529137603283,0,0,0,0,0,0.167611627027278
DXY.Curncy,0.0229607853677478,0,-0.00385173531639798,0.00591176869742132,0.0329157377625698,0.065575574542491,-0.012895418209666,-0.00454801466384883,-0.015228216375954,0,-0.00705574662964378,0,0,0.0588133300285951,0,0,0,0.0481971657861855
SPX.Index,0,0.00721139437354693,-0.00453233599977423,-0.00165563159506932,-0.0536538321256758,0,-0.010893000599493,0,0,0,0.00754184508156449,0,0.0131426948910333,0,0,0,0,0
VIX.Index,0.203281162844903,0.126267525820754,-0.104687518592495,-0.333971861593281,-1.28058074128214,0.634097228930245,-0.154947874358937,0.0319804294095459,-0.00788670189079224,0,0.0865022289243041,0,0.140663348623803,1.78959557194241,0.840354138135791,0,0,0
