date,name,lambda
2015-06-23,XLM,0.0963693752449324
2015-06-24,XMR,0.115852713737599
2015-06-25,XMR,0.0585634254202297
2015-06-26,DGB,0.167861259584077
2015-06-27,XRP,0.292708700667304
2015-06-28,DGB,0.182265253597421
2015-06-29,DGB,0.115820340303206
2015-06-30,XLM,0.0572241640802981
2015-07-01,DOGE,0.0802931241298701
2015-07-02,DASH,0.104921961905096
2015-07-03,DASH,0.0887381634375609
2015-07-04,DASH,0.0933274915879158
2015-07-05,DASH,0.176935781153154
2015-07-06,DASH,0.163945357184324
2015-07-07,XEM,0.155558823868146
2015-07-08,XEM,0.153027172889873
2015-07-09,DOGE,0.431427939264392
2015-07-10,XEM,0.351731278064172
2015-07-11,XEM,0.406834866303954
2015-07-12,XEM,0.170218796570019
2015-07-13,XEM,0.18190123728194
2015-07-14,XEM,0.218397443719864
2015-07-15,DOGE,0.140290869545548
2015-07-16,DASH,0.152074413350624
2015-07-17,BTC,0.110410400192145
2015-07-18,XMR,0.0862557807608305
2015-07-19,XEM,0.186641365831134
2015-07-20,DOGE,0.186441346529967
2015-07-21,XEM,0.172526850670088
2015-07-22,XRP,0.28780152585596
2015-07-23,XLM,0.107208165237448
2015-07-24,XLM,0.0518555471159911
2015-07-25,XRP,0.214696257316534
2015-07-26,XRP,0.262801557687355
2015-07-27,XRP,0.36419298134044
2015-07-28,XRP,0.306247006843794
2015-07-29,XRP,0.44420354825245
2015-07-30,XEM,0.198220845483333
2015-07-31,XRP,0.290262079833194
2015-08-01,XLM,0.101178165108733
2015-08-02,XLM,0.189319287402876
2015-08-03,DGB,0.0756191970815437
2015-08-04,DGB,0.19096565249528
2015-08-05,XRP,0.07853376366216
2015-08-06,XRP,0.0898646644743607
2015-08-07,DOGE,0.195228993428095
2015-08-08,ETH,0.205793456869095
2015-08-09,DOGE,0.192745668013963
2015-08-10,ETH,0.40525270539782
2015-08-11,XLM,0.138015349295485
2015-08-12,ETH,0.263519574636683
2015-08-13,ETH,0.221715133054753
2015-08-14,ETH,0.15784969615849
2015-08-15,ETH,0.126071401238741
2015-08-16,ETH,0.352936676253929
2015-08-17,XMR,0.113966923386876
2015-08-18,ETH,0.24912181062004
2015-08-19,ETH,0.248840423164228
2015-08-20,ETH,0.38899889923824
2015-08-21,ETH,0.302976017992818
2015-08-22,ETH,0.355627938781428
2015-08-23,ETH,0.27630031555131
2015-08-24,ETH,0.449790435065449
2015-08-25,ETH,0.376244767134106
2015-08-26,BTC,0.187343425806836
2015-08-27,LTC,0.166156934639702
2015-08-28,ETH,0.40871573089853
2015-08-29,ETH,0.528280680571031
2015-08-30,ETH,0.298656004331008
2015-08-31,ETH,0.195909122770731
2015-09-01,ETH,0.296119975794014
2015-09-02,DOGE,0.193988471411325
2015-09-03,BTC,0.166527919652402
2015-09-04,ETH,0.33160437288908
2015-09-05,XEM,0.189140445922668
2015-09-06,ETH,0.238444780120814
2015-09-07,LTC,0.197034630882422
2015-09-08,XLM,0.169299454167729
2015-09-09,XEM,0.103915742457298
2015-09-10,XLM,0.179290329007667
2015-09-11,XEM,0.582037403236762
2015-09-12,LTC,0.113368840405316
2015-09-13,BTC,0.145139307944043
2015-09-14,DASH,0.13062508982083
2015-09-15,XEM,0.25588398526114
2015-09-16,XRP,0.298149760513574
2015-09-17,XRP,0.270045172933092
2015-09-18,XEM,0.183569470774581
2015-09-19,ETH,0.1015
2015-09-20,XRP,0.198484490848936
2015-09-21,XRP,0.198484490848936
2015-09-22,XRP,0.292688833465036
2015-09-23,XRP,0.305590722701195
2015-09-24,XRP,0.255548993422704
2015-09-25,ETH,0.175527492362319
2015-09-26,XMR,0.186273194910847
2015-09-27,XMR,0.157926780782144
2015-09-28,XRP,0.211896482126621
2015-09-29,XLM,0.19909005898051
2015-09-30,XLM,0.213248377995465
2015-10-01,XEM,0.257752316246421
2015-10-02,XLM,0.323914426200394
2015-10-03,XRP,0.265052483897313
2015-10-04,ETH,0.151475788977365
2015-10-05,DASH,0.321164362041586
2015-10-06,DASH,0.37288322329234
2015-10-07,DASH,0.380893745416472
2015-10-08,DASH,0.409403222642907
2015-10-09,XRP,0.134688603363522
2015-10-10,DOGE,0.140340481751912
2015-10-11,ETH,0.406857275482211
2015-10-12,ETH,0.402403920146444
2015-10-13,DASH,0.223817810279161
2015-10-14,DGB,0.204251120227239
2015-10-15,XMR,0.804170680728341
2015-10-16,DGB,0.151578170560833
2015-10-17,DGB,0.116227340917122
2015-10-18,DGB,0.116227340917122
2015-10-19,DGB,0.180630117765561
2015-10-20,DGB,0.199198448038741
2015-10-21,DGB,0.157948503808697
2015-10-22,DGB,0.130223377987114
2015-10-23,XMR,0.447010609330643
2015-10-24,XEM,0.601286464254231
2015-10-25,XEM,0.7793197509845
2015-10-26,XRP,0.275338182260498
2015-10-27,XRP,0.262128440840197
2015-10-28,XRP,0.299992320533997
2015-10-29,XRP,0.283597409122502
2015-10-30,XRP,0.272292794438632
2015-10-31,XRP,0.339407346744551
2015-11-01,XRP,0.425990730471362
2015-11-02,DGB,0.268347893457886
2015-11-03,DGB,0.250983857127492
2015-11-04,XLM,0.150492691662036
2015-11-05,DGB,0.296835908818417
2015-11-06,DGB,0.304407858216763
2015-11-07,DGB,0.352964168202208
2015-11-08,DGB,0.387406437161247
2015-11-09,BTC,0.121564027621937
2015-11-10,LTC,0.14361038597497
2015-11-11,BTC,0.209931553602687
2015-11-12,ETH,0.184933819482111
2015-11-13,XRP,0.182696615299548
2015-11-14,ETH,0.207782243408508
2015-11-15,ETH,0.257816765137458
2015-11-16,DOGE,0.165199401260637
2015-11-17,XRP,0.18351010303893
2015-11-18,DOGE,0.200403169056863
2015-11-19,DASH,0.148128736134716
2015-11-20,XMR,0.299384834472534
2015-11-21,XMR,0.142629625049307
2015-11-22,DASH,0.127422801896299
2015-11-23,XMR,0.153789561116319
2015-11-24,XMR,0.118352953414958
2015-11-25,LTC,0.0561988435673467
2015-11-26,LTC,0.0679702976352231
2015-11-27,DOGE,0.0646118806245079
2015-11-28,XEM,0.0694333984175716
2015-11-29,XEM,0.131524546220707
2015-11-30,XEM,0.1229909874701
2015-12-01,BTC,0.106671183580224
2015-12-02,DOGE,0.146877112271744
2015-12-03,ETH,0.121674451509297
2015-12-04,DGB,0.208946805048547
2015-12-05,DGB,0.259191675408627
2015-12-06,BTC,0.0718164739958965
2015-12-07,ETH,0.13874402914834
2015-12-08,DOGE,0.0530683103615455
2015-12-09,DOGE,0.112100483442773
2015-12-10,DASH,0.10300463181148
2015-12-11,DOGE,0.0905073628893935
2015-12-12,XRP,0.136670380827877
2015-12-13,DOGE,0.0765869077729405
2015-12-14,XRP,0.155804366195842
2015-12-15,XRP,0.167577508388474
2015-12-16,XEM,0.363883475553338
2015-12-17,XRP,0.213371513654153
2015-12-18,XRP,0.206667494850732
2015-12-19,XRP,0.179939194986059
2015-12-20,XLM,0.132251633430448
2015-12-21,XEM,0.0643946457191714
2015-12-22,XRP,0.324845867846939
2015-12-23,DOGE,0.104269322659163
2015-12-24,XRP,0.554536046670021
2015-12-25,XRP,0.529545485392418
2015-12-26,XLM,0.119900987370749
2015-12-27,XLM,0.117970141052029
2015-12-28,DGB,0.310972894847995
2015-12-29,XRP,0.239727013031954
2015-12-30,DGB,0.365248494564823
2015-12-31,BTC,0.111108452286381
2016-01-01,DASH,0.157693940189736
2016-01-02,DASH,0.119899163933496
2016-01-03,DASH,0.130142838974685
2016-01-04,DASH,0.141683519968843
2016-01-05,DASH,0.141683519968843
2016-01-06,ETH,0.202541204113149
2016-01-07,ETH,0.197835287021975
2016-01-08,XMR,0.13104126891812
2016-01-09,XRP,0.162091044390053
2016-01-10,DASH,0.218507554725015
2016-01-11,DASH,0.218507554725015
2016-01-12,XMR,0.252882717573051
2016-01-13,XMR,0.307327702673601
2016-01-14,XMR,0.267012835473547
2016-01-15,XMR,0.0881678901344624
2016-01-16,LTC,0.114229732722769
2016-01-17,DASH,0.18236030472271
2016-01-18,XRP,0.123741648015985
2016-01-19,XLM,0.338943532187329
2016-01-20,DASH,0.183583163314602
2016-01-21,XLM,0.195840660105164
2016-01-22,DASH,0.206882685312033
2016-01-23,ETH,0.409074751756092
2016-01-24,DASH,0.222684545074277
2016-01-25,DASH,0.26972963675714
2016-01-26,XLM,0.157282682166404
2016-01-27,DASH,0.173492749646057
2016-01-28,DGB,0.373536158382518
2016-01-29,XRP,0.557351683655588
2016-01-30,XRP,0.592637059875588
2016-01-31,XRP,0.535743412884331
2016-02-01,XRP,0.566275610257294
2016-02-02,XRP,0.408159294469442
2016-02-03,ETH,0.16725119483851
2016-02-04,XRP,29.3602667161496
2016-02-05,LTC,0.140855231299117
2016-02-06,LTC,0.200931299980199
2016-02-07,DGB,0.105488075569361
2016-02-08,DGB,0.118937961806389
2016-02-09,XLM,0.0905623597119166
2016-02-10,DOGE,0.0849773916698555
2016-02-11,LTC,0.112399605060094
2016-02-12,XRP,0.238417757385401
2016-02-13,XRP,0.264474246330505
2016-02-14,XRP,0.282208168224567
2016-02-15,XRP,0.337541491156404
2016-02-16,XLM,0.16907705142446
2016-02-17,XRP,0.165000694443504
2016-02-18,DOGE,0.346629836693636
2016-02-19,DOGE,0.343386236578438
2016-02-20,DOGE,0.202683194450353
2016-02-21,DGB,0.374080492690898
2016-02-22,DGB,0.323453161068272
2016-02-23,DGB,0.352449621483803
2016-02-24,DGB,0.364085393681243
2016-02-25,DGB,0.35353897170991
2016-02-26,DGB,0.336847642924472
2016-02-27,DGB,0.328926251883276
2016-02-28,DGB,0.336041058541847
2016-02-29,DGB,0.368645342473378
2016-03-01,DASH,0.0842391739903874
2016-03-02,XLM,0.182194893237282
2016-03-03,XLM,0.0723193442239554
2016-03-04,DASH,0.377812620998384
2016-03-05,DASH,0.123286113845593
2016-03-06,DGB,0.369524257336435
2016-03-07,DGB,0.406746051108349
2016-03-08,XLM,0.204763772579517
2016-03-09,XEM,0.295151046079423
2016-03-10,XEM,0.399169392835356
2016-03-11,XMR,0.489345590657939
2016-03-12,DGB,0.36869505892928
2016-03-13,DGB,0.421757256031817
2016-03-14,DASH,0.205347523488891
2016-03-15,XEM,0.215167121438823
2016-03-16,DGB,0.349174148655751
2016-03-17,DGB,0.502828671167687
2016-03-18,DGB,0.419175987308854
2016-03-19,XEM,0.152198383403964
2016-03-20,DGB,0.495769199454801
2016-03-21,DGB,0.616233295535431
2016-03-22,DGB,0.637067627206692
2016-03-23,ETH,0.206436889470402
2016-03-24,XEM,0.22107530465335
2016-03-25,XEM,0.233847201949093
2016-03-26,DGB,0.824770752461566
2016-03-27,ETH,0.512781407333538
2016-03-28,ETH,0.428677941002196
2016-03-29,ETH,0.468253670645012
2016-03-30,XRP,0.447487473407856
2016-03-31,XRP,0.39418294514918
2016-04-01,XLM,0.47103600737904
2016-04-02,XRP,0.181900446434383
2016-04-03,XEM,0.28523077926962
2016-04-04,DOGE,0.312041692077794
2016-04-05,DOGE,0.256697170021609
2016-04-06,DOGE,0.225669635304147
2016-04-07,XRP,0.365013895305212
2016-04-08,DOGE,0.344089481756247
2016-04-09,XRP,0.430529091018808
2016-04-10,DOGE,0.486226412905008
2016-04-11,DOGE,0.397054412128772
2016-04-12,XEM,0.275383197722201
2016-04-13,XEM,0.362183931278107
2016-04-14,XEM,0.367315126359077
2016-04-15,DOGE,0.217006216982031
2016-04-16,XEM,0.21340330312982
2016-04-17,XLM,0.285390092315597
2016-04-18,XLM,0.231944697943493
2016-04-19,XLM,0.223798326756249
2016-04-20,XLM,0.258103133158039
2016-04-21,XLM,0.210759927377816
2016-04-22,XLM,0.226297382320828
2016-04-23,XLM,0.230529519624592
2016-04-24,XLM,0.294654511945682
2016-04-25,DGB,0.163384091997825
2016-04-26,LTC,0.210566370673177
2016-04-27,DGB,0.226690054952269
2016-04-28,DGB,0.212282267248635
2016-04-29,ETH,0.107579742156055
2016-04-30,XLM,0.171427643578675
2016-05-01,DOGE,0.203163148049083
2016-05-02,DOGE,0.125107567800926
2016-05-03,ETH,0.110361711313531
2016-05-04,LTC,0.102842050310278
2016-05-05,LTC,0.0488178736510226
2016-05-06,DOGE,0.157477525684179
2016-05-07,DOGE,0.0951847568378145
2016-05-08,XEM,0.128647926194349
2016-05-09,DGB,0.0352670375275755
2016-05-10,XEM,0.0313927527257565
2016-05-11,DASH,0.0869245597810114
2016-05-12,DASH,0.0702469938498693
2016-05-13,DASH,0.0578635153210743
2016-05-14,XEM,0.0510151385236278
2016-05-15,XEM,0.10272395028967
2016-05-16,XEM,0.102161104835454
2016-05-17,XEM,0.108412056560466
2016-05-18,XRP,0.0927662385872903
2016-05-19,DOGE,0.0402356688396479
2016-05-20,DGB,0.0711781435144703
2016-05-21,DASH,0.0551155308739839
2016-05-22,DOGE,0.0489206154600538
2016-05-23,ETH,0.0603428081019364
2016-05-24,DASH,0.035760648172564
2016-05-25,DGB,0.175277913061956
2016-05-26,XMR,0.239920207662625
2016-05-27,DGB,0.163436070221368
2016-05-28,XEM,0.0831669429182909
2016-05-29,XRP,0.0823026965577378
2016-05-30,XRP,0.0793066879363026
2016-05-31,XRP,0.0960966106236291
2016-06-01,XEM,0.123068193917361
2016-06-02,XEM,0.0915898226315985
2016-06-03,BTC,0.113514347356559
2016-06-04,BTC,0.111241721546949
2016-06-05,BTC,0.112329118488782
2016-06-06,DOGE,0.10592240373899
2016-06-07,BTC,0.104964630947005
2016-06-08,XMR,0.0640560948695856
2016-06-09,ETH,0.155236887190099
2016-06-10,BTC,0.11584674957538
2016-06-11,DGB,0.201345133543767
2016-06-12,DGB,0.100077579328337
2016-06-13,DASH,0.277687271757776
2016-06-14,DASH,0.0898221587526864
2016-06-15,DGB,0.164131807473615
2016-06-16,DASH,0.165875978138762
2016-06-17,XRP,0.178397554473742
2016-06-18,XRP,0.186414624409861
2016-06-19,XEM,0.213249721346058
2016-06-20,XEM,0.20331885297904
2016-06-21,DGB,0.142381431261797
2016-06-22,XRP,0.183127510309318
2016-06-23,DGB,0.211672758612892
2016-06-24,XEM,0.214060044816974
2016-06-25,XEM,0.213631871431042
2016-06-26,DGB,0.217614295846976
2016-06-27,LTC,1.12667656290985
2016-06-28,XRP,0.566287208030378
2016-06-29,XRP,0.338231720361674
2016-06-30,XRP,0.355611078542986
2016-07-01,XRP,0.291413605903271
2016-07-02,XRP,0.338726075028938
2016-07-03,XLM,0.242358105642677
2016-07-04,XRP,0.338726075028938
2016-07-05,XRP,0.242278871269161
2016-07-06,XRP,0.427423257583629
2016-07-07,XRP,0.447142544785287
2016-07-08,XRP,0.504759513715383
2016-07-09,XRP,0.598216777013932
2016-07-10,XRP,0.356358880717054
2016-07-11,XRP,0.413992848490837
2016-07-12,XLM,0.371669596047964
2016-07-13,XEM,0.0556500349381335
2016-07-14,DGB,0.0934223199516393
2016-07-15,XLM,0.45083820705853
2016-07-16,ETH,0.111817748344953
2016-07-17,DASH,0.198688882901041
2016-07-18,LTC,0.151019094777396
2016-07-19,XRP,0.262938839152807
2016-07-20,XRP,0.223088381487271
2016-07-21,XRP,0.200637988054033
2016-07-22,XRP,0.211123357845304
2016-07-23,XRP,0.225197507470484
2016-07-24,DOGE,0.27760931923165
2016-07-25,DOGE,0.296050737618959
2016-07-26,DOGE,0.937953574284357
2016-07-27,ETC,0.243681238537867
2016-07-28,XMR,0.777073821929097
2016-07-29,XMR,0.803786405265887
2016-07-30,XMR,0.825596716503832
2016-07-31,ETC,0.152144416177082
2016-08-01,ETC,0.232003453760479
2016-08-02,ETC,0.404066921630223
2016-08-03,ETC,0.292651959328935
2016-08-04,ETC,0.535118454072342
2016-08-05,ETC,0.144478729188865
2016-08-06,ETC,0.440510820833675
2016-08-07,XRP,1.12502037142032
2016-08-08,ETC,0.168117852103105
2016-08-09,XLM,0.102914728782663
2016-08-10,XRP,0.199483975289034
2016-08-11,DOGE,0.523541116427655
2016-08-12,DOGE,0.148077283079692
2016-08-13,XEM,0.12415457923354
2016-08-14,XEM,0.194358953919273
2016-08-15,ETC,0.151486758584765
2016-08-16,ETC,0.213750753296034
2016-08-17,ETC,0.28366407515622
2016-08-18,ETC,0.199994288594955
2016-08-19,XMR,0.112092740653574
2016-08-20,DGB,0.314931568069685
2016-08-21,XRP,0.220127489456808
2016-08-22,XEM,0.171056682844519
2016-08-23,XMR,0.28363530412188
2016-08-24,ETH,0.256855832572783
2016-08-25,XMR,0.247446471743898
2016-08-26,XMR,0.236408813388381
2016-08-27,ETC,0.364906749818012
2016-08-28,ETH,0.473498210302278
2016-08-29,ETH,0.529637066832793
2016-08-30,ETC,0.24452676983241
2016-08-31,DGB,0.242568726242341
2016-09-01,ETC,0.305535751141882
2016-09-02,ETC,0.329908645541416
2016-09-03,ETC,0.420525344091396
2016-09-04,ETC,0.354528912037663
2016-09-05,DOGE,0.152935915515196
2016-09-06,XRP,0.12501449660039
2016-09-07,XRP,0.161750027342416
2016-09-08,DASH,0.199403656925924
2016-09-09,XMR,0.13241869344826
2016-09-10,XMR,0.249923167746434
2016-09-11,XMR,0.236368850694543
2016-09-12,XRP,0.321353638124881
2016-09-13,XMR,0.367610627712582
2016-09-14,XMR,0.444819687451478
2016-09-15,ETC,0.587084199130002
2016-09-16,ETC,0.617985011334316
2016-09-17,ETC,0.425390751302664
2016-09-18,XRP,0.224886585306804
2016-09-19,XRP,0.336554710223551
2016-09-20,XRP,0.308783018823037
2016-09-21,DASH,0.487657163059458
2016-09-22,ETH,0.281304982284429
2016-09-23,LTC,0.290544438928425
2016-09-24,LTC,0.428318221834525
2016-09-25,BTC,0.240895024748292
2016-09-26,LTC,0.317683374980399
2016-09-27,LTC,0.3547300143757
2016-09-28,LTC,0.27105951081518
2016-09-29,LTC,0.311377637293281
2016-09-30,BTC,0.432642243149447
2016-10-01,LTC,0.323116241413458
2016-10-02,LTC,0.383562930712113
2016-10-03,LTC,0.345911840846964
2016-10-04,ETH,0.372715365176833
2016-10-05,LTC,0.250091564891525
2016-10-06,XEM,0.241762634036964
2016-10-07,LTC,0.324168327948088
2016-10-08,LTC,0.32740421226059
2016-10-09,LTC,0.167508525038809
2016-10-10,DGB,0.30049287663651
2016-10-11,DASH,0.297854347045434
2016-10-12,XEM,0.211748420718726
2016-10-13,DASH,0.137246843667403
2016-10-14,DGB,0.243449700337359
2016-10-15,DGB,0.236473353641966
2016-10-16,DASH,0.186746917676694
2016-10-17,XMR,0.146124167556636
2016-10-18,DASH,0.245765723394884
2016-10-19,DGB,0.164198543335694
2016-10-20,ETH,0.179384615247407
2016-10-21,DGB,0.197804697839547
2016-10-22,ETH,0.218457868833637
2016-10-23,ETH,0.227919098984323
2016-10-24,DASH,0.130969471476468
2016-10-25,ETH,0.172898746457373
2016-10-26,ETC,0.275504601767571
2016-10-27,ETC,0.504237042488566
2016-10-28,XEM,0.612912002724425
2016-10-29,XEM,0.560843656274705
2016-10-30,ZEC,0.27619308221091
2016-10-31,DGB,0.447683922354734
2016-11-01,DGB,0.228859080920298
2016-11-02,DOGE,1.07906875838323
2016-11-03,ZEC,0.718339544528491
2016-11-04,ZEC,0.303386012843351
2016-11-05,ZEC,0.715729197612188
2016-11-06,DOGE,0.343399841925295
2016-11-07,DOGE,1.26104583087314
2016-11-08,DOGE,1.62010022821422
2016-11-09,NEO,0.142340962481295
2016-11-10,DOGE,1.48951655543565
2016-11-11,DOGE,1.38459880775298
2016-11-12,NEO,0.166216938657982
2016-11-13,DOGE,1.36725314207202
2016-11-14,DASH,0.0935600620170044
2016-11-15,DOGE,1.49832946236451
2016-11-16,DOGE,1.43819600647541
2016-11-17,DOGE,1.48867493995611
2016-11-18,DOGE,1.38085446074033
2016-11-19,DOGE,1.4171032761429
2016-11-20,XEM,0.440118868881919
2016-11-21,XLM,0.520058450210703
2016-11-22,XLM,0.230111524067743
2016-11-23,DGB,0.195491730112142
2016-11-24,ETH,0.501911438075041
2016-11-25,XLM,0.315700427963299
2016-11-26,ETC,0.2421825420509
2016-11-27,XEM,0.407976358942578
2016-11-28,XLM,0.255070522840952
2016-11-29,NEO,0.247841943299341
2016-11-30,XEM,0.489227987438861
2016-12-01,XEM,0.416419880575057
2016-12-02,NEO,0.313514363881345
2016-12-03,ETC,0.181125105543254
2016-12-04,NEO,0.188483971680928
2016-12-05,ETC,0.209363777142909
2016-12-06,ZEC,0.260453293242297
2016-12-07,ETC,0.226489713836801
2016-12-08,ZEC,0.324715442550902
2016-12-09,ZEC,0.35327467331349
2016-12-10,ZEC,0.396734956346294
2016-12-11,ZEC,0.410471334231083
2016-12-12,ZEC,0.388790171759527
2016-12-13,ZEC,0.397939075969374
2016-12-14,ZEC,0.365720496375094
2016-12-15,DASH,0.129341662265485
2016-12-16,LTC,0.316823571675962
2016-12-17,LTC,0.248346234419599
2016-12-18,LTC,0.303304492213115
2016-12-19,LTC,0.247463049535036
2016-12-20,LTC,0.235592023003147
2016-12-21,LTC,0.37854936859351
2016-12-22,LTC,0.340433052297078
2016-12-23,LTC,0.349572718046527
2016-12-24,LTC,0.391914538315187
2016-12-25,LTC,0.394155513877177
2016-12-26,LTC,0.393135667929351
2016-12-27,XLM,0.391953582004432
2016-12-28,XLM,0.434551422558695
2016-12-29,XLM,0.366278660699255
2016-12-30,XLM,0.405563362630531
2016-12-31,XLM,0.396450773124084
2017-01-01,XLM,0.399162916870803
2017-01-02,XLM,0.284233815169773
2017-01-03,DASH,0.187818374563851
2017-01-04,XLM,0.226957109994358
2017-01-05,XLM,0.267521844989752
2017-01-06,XRP,0.148053415126231
2017-01-07,XRP,0.220241062478937
2017-01-08,XRP,0.214792936788768
2017-01-09,XRP,0.205904684997979
2017-01-10,XRP,0.222812484310123
2017-01-11,ZEC,0.30179394974626
2017-01-12,ETH,0.184033673261475
2017-01-13,XRP,0.210735105074309
2017-01-14,XLM,0.117872263957179
2017-01-15,ETH,0.20906199187227
2017-01-16,XMR,0.265026662319132
2017-01-17,ETC,0.183835945240529
2017-01-18,ETC,0.200276756063975
2017-01-19,ETC,0.147699874957865
2017-01-20,XLM,0.204485704124917
2017-01-21,ETC,0.164782791818134
2017-01-22,XLM,0.15375288748337
2017-01-23,ETC,0.217630707163409
2017-01-24,BTC,0.216897336595198
2017-01-25,XRP,0.2277979157181
2017-01-26,XRP,0.123497735883424
2017-01-27,BTC,0.13427452172759
2017-01-28,XRP,0.202274222375372
2017-01-29,LTC,0.200764807371493
