date,name,lambda
2015-02-01,XLM,0.00194290510137103
2015-02-02,XLM,0.00410770241765633
2015-02-03,XMR,0.00605945176133989
2015-02-04,XMR,0.00859345787638587
2015-02-05,DGB,0.0118407038586952
2015-02-06,XRP,0.00442078698981117
2015-02-07,DGB,0.00118504674737362
2015-02-08,XMR,0.0136700664263266
2015-02-09,XMR,0.0287694564849558
2015-02-10,XMR,0.0182451823236603
2015-02-11,DGB,0.00728577474134228
2015-02-12,DGB,0.00716479360408897
2015-02-13,XRP,0.00723230130020175
2015-02-14,XLM,0.00538351917835832
2015-02-15,XRP,0.0115946967913767
2015-02-16,XRP,0.0148985586991053
2015-02-17,DOGE,0.0119287743298544
2015-02-18,DASH,0.0313232571486103
2015-02-19,XRP,0.0201085750122776
2015-02-20,XLM,0.0364118568604279
2015-02-21,DASH,0.00553046922575048
2015-02-22,LTC,0.0288834015232126
2015-02-23,XRP,0.0382172272549096
2015-02-24,XRP,0.0132880125128268
2015-02-25,DASH,0.00616192795755915
2015-02-26,XMR,0.00944761054873587
2015-02-27,DASH,0.00553368380033468
2015-02-28,XMR,0.0101365541362185
2015-03-01,XMR,0.0040826375855989
2015-03-02,XMR,0.0401357096467713
2015-03-03,XMR,0.0225611013137648
2015-03-04,XMR,0.00671490496416299
2015-03-05,BTC,0.0269544678451915
2015-03-06,BTC,0.0200721809278374
2015-03-07,XMR,0.0184777722284807
2015-03-08,XMR,0.0212774224447272
2015-03-09,BTC,0.00808768939466014
2015-03-10,DOGE,0.035790239020891
2015-03-11,XRP,0.0054780632793673
2015-03-12,DGB,0.00815412052501903
2015-03-13,DASH,0.0382888513865425
2015-03-14,BTC,0.00705752836346204
2015-03-15,DASH,0.00797454330256958
2015-03-16,BTC,0.0093570267722575
2015-03-17,DOGE,0.0067941302987503
2015-03-18,XLM,0.0164843166269059
2015-03-19,XLM,0.00735058868314675
2015-03-20,DASH,0.00758110425123209
2015-03-21,XLM,0.00681986424856981
2015-03-22,DGB,0.00364573043174374
2015-03-23,XLM,0.00687033202935847
2015-03-24,DGB,0.00601040263865955
2015-03-25,LTC,0.0234042438610628
