date,frm
2015-02-01,0.079204
2015-02-02,0.06827
2015-02-03,0.093217
2015-02-04,0.116373
2015-02-05,0.053342
2015-02-06,0.056915
2015-02-07,0.06309
2015-02-08,0.150974
2015-02-09,0.14698
2015-02-10,0.116676
2015-02-11,0.114901
2015-02-12,0.135621
2015-02-13,0.065266
2015-02-14,0.059819
2015-02-15,0.114961
2015-02-16,0.036181
2015-02-17,0.051989
2015-02-18,0.063095
2015-02-19,0.068462
2015-02-20,0.067978
2015-02-21,0.069272
2015-02-22,0.078685
2015-02-23,0.101483
2015-02-24,0.064779
2015-02-25,0.062998
2015-02-26,0.067635
2015-02-27,0.035859
2015-02-28,0.063294
2015-03-01,0.057572
2015-03-02,0.064729
2015-03-03,0.061661
2015-03-04,0.065318
2015-03-05,0.048416
2015-03-06,0.079164
2015-03-07,0.06279
2015-03-08,0.098307
2015-03-09,0.052896
2015-03-10,0.080209
2015-03-11,0.079055
2015-03-12,0.110527
2015-03-13,0.129566
2015-03-14,0.098674
2015-03-15,0.065161
2015-03-16,0.073389
2015-03-17,0.087808
2015-03-18,0.04228
2015-03-19,0.059244
2015-03-20,0.045162
2015-03-21,0.0651
2015-03-22,0.059975
2015-03-23,0.055247
2015-03-24,0.041154
2015-03-25,0.067151
2015-03-26,0.073984
2015-03-27,0.037148
2015-03-28,0.048977
2015-03-29,0.036082
2015-03-30,0.023744
2015-03-31,0.073107
2015-04-01,0.057482
2015-04-02,0.058932
2015-04-03,0.084891
2015-04-04,0.103028
2015-04-05,0.079746
2015-04-06,0.115405
2015-04-07,0.09358
2015-04-08,0.1317
2015-04-09,0.140321
2015-04-10,0.108648
2015-04-11,0.111969
2015-04-12,0.100918
2015-04-13,0.111768
2015-04-14,0.145728
2015-04-15,0.08883
2015-04-16,0.052023
2015-04-17,0.074791
2015-04-18,0.070379
2015-04-19,0.045209
2015-04-20,0.074228
2015-04-21,0.039492
2015-04-22,0.045946
2015-04-23,0.048442
2015-04-24,0.048813
2015-04-25,0.050035
2015-04-26,0.026677
2015-04-27,0.0327
2015-04-28,0.039696
2015-04-29,0.039427
2015-04-30,0.057652
2015-05-01,0.047909
2015-05-02,0.073063
2015-05-03,0.102423
2015-05-04,0.079202
2015-05-05,0.11429
2015-05-06,0.083496
2015-05-07,0.097452
2015-05-08,0.083866
2015-05-09,0.079251
2015-05-10,0.083234
2015-05-11,0.078939
2015-05-12,0.087925
2015-05-13,0.062022
2015-05-14,0.038345
2015-05-15,0.046622
2015-05-16,0.079411
2015-05-17,0.091821
2015-05-18,0.056302
2015-05-19,0.064572
2015-05-20,0.067424
2015-05-21,0.081524
2015-05-22,0.083647
2015-05-23,0.092854
2015-05-24,0.08955
2015-05-25,0.095803
2015-05-26,0.06873
2015-05-27,0.130968
2015-05-28,0.106029
2015-05-29,0.107125
2015-05-30,0.096668
2015-05-31,0.072482
2015-06-01,0.0769
2015-06-02,0.093091
2015-06-03,0.073434
2015-06-04,0.066509
2015-06-05,0.025335
2015-06-06,0.043829
2015-06-07,0.046426
2015-06-08,0.034147
2015-06-09,0.060977
2015-06-10,0.082609
2015-06-11,0.097033
2015-06-12,0.036163
2015-06-13,0.041135
2015-06-14,0.032507
2015-06-15,0.062362
2015-06-16,0.068345
2015-06-17,0.068295
2015-06-18,0.040729
2015-06-19,0.055853
2015-06-20,0.055718
2015-06-21,0.054433
2015-06-22,0.032356
2015-06-23,0.040321
2015-06-24,0.035011
2015-06-25,0.032746
2015-06-26,0.05019
2015-06-27,0.0742
2015-06-28,0.05576
2015-06-29,0.055078
2015-06-30,0.031999
2015-07-01,0.039334
2015-07-02,0.035573
2015-07-03,0.041878
2015-07-04,0.044738
2015-07-05,0.06575
2015-07-06,0.056916
2015-07-07,0.066998
2015-07-08,0.054882
2015-07-09,0.091398
2015-07-10,0.082141
