date,quantile
2015-02-01,0.0639109034495865
2015-02-02,0.0650045321548168
2015-02-03,0.0502143216511514
2015-02-04,0.0741529300868259
2015-02-05,0.103860814728405
2015-02-06,0.104933063552101
2015-02-07,0.0969812075416131
2015-02-08,0.0585522104997997
2015-02-09,0.055835349678925
2015-02-10,0.0975824725512367
2015-02-11,0.0756445631751485
2015-02-12,0.0611988079946989
2015-02-13,0.0534721164911452
2015-02-14,0.0575675237857455
2015-02-15,0.111490132237232
2015-02-16,0.119353811612983
2015-02-17,0.0825988655663778
2015-02-18,0.0826696030288441
2015-02-19,0.0967458501724341
2015-02-20,0.0637888396146487
2015-02-21,0.0706831562909987
2015-02-22,0.0653009148558898
2015-02-23,0.0595977839959683
2015-02-24,0.0770892265567165
2015-02-25,0.0672763177607907
2015-02-26,0.0775344847787753
2015-02-27,0.0701090580870022
2015-02-28,0.0588101335007879
2015-03-01,0.0659259713252011
2015-03-02,0.0686644750424931
2015-03-03,0.0734055445174156
2015-03-04,0.119262879017764
2015-03-05,0.0890588927920294
2015-03-06,0.0556150563197207
2015-03-07,0.0630304112018774
2015-03-08,0.0895618858341251
2015-03-09,0.0770620319013576
2015-03-10,0.0501431702876232
2015-03-11,0.0679115174270622
2015-03-12,0.0654578236596848
2015-03-13,0.0614744578659368
2015-03-14,0.0523045286284596
2015-03-15,0.0927360819122336
2015-03-16,0.0711031352147682
2015-03-17,0.0502730639956264
2015-03-18,0.0438663710333246
2015-03-19,0.054209844699318
2015-03-20,0.0556623785186381
2015-03-21,0.0205239653142975
2015-03-22,0.0207182570207587
2015-03-23,0.0215388327068581
2015-03-24,0.0185634409564812
2015-03-25,0.03302879564101
2015-03-26,0.0244042976940194
2015-03-27,0.0249552321024888
2015-03-28,0.0255361828426476
2015-03-29,0.0369322123263159
2015-03-30,0.0351704635288491
2015-03-31,0.0775025082559018
2015-04-01,0.0470322789784377
2015-04-02,0.0581817784138658
2015-04-03,0.0633042051704962
2015-04-04,0.0501282711973578
2015-04-05,0.046146214442604
2015-04-06,0.042143632964624
2015-04-07,0.0308859811861568
2015-04-08,0.0283622381212416
2015-04-09,0.0457836435725186
2015-04-10,0.0662035322082284
2015-04-11,0.0360477790467389
2015-04-12,0.0400124619709826
2015-04-13,0.0380892991044811
2015-04-14,0.0399321594138849
2015-04-15,0.0473432646258356
2015-04-16,0.046021748677286
2015-04-17,0.0560422324617578
2015-04-18,0.0471045560344114
2015-04-19,0.0434948124208353
2015-04-20,0.0387886429670233
2015-04-21,0.0318983102528004
