date,name,lambda
20200201,ETH,0.12192012182679
20200202,ETH,0.124474255369277
20200203,XRP,0.141139768730511
20200204,ETH,0.122703253263373
20200205,LINK,0.140019395878296
20200206,LINK,0.133735191376528
20200207,XRP,0.128256437725787
20200208,BCH,0.139938249377726
20200209,ETH,0.122522600155888
20200210,BCH,0.134157993060249
20200211,BCH,0.140117519482347
20200212,XRP,0.10536730865821
20200213,LINK,0.152127969717367
20200214,LINK,0.130578915830083
20200215,ONT,0.140161334006643
20200216,BCH,0.14262320249753
20200217,BAT,0.161250098787097
20200218,XRP,0.169586884476801
20200219,BTC,0.103122848033598
20200220,BTC,0.105535017946424
20200221,ONT,0.107986118074515
20200222,LTC,0.112464654074145
20200223,ONT,0.108091001228276
20200224,NEO,0.124533017072754
20200225,ONT,0.129706584286286
20200226,LTC,0.168542855007891
20200227,ONT,0.158622534038847
20200228,LTC,0.177904980595747
20200229,LTC,0.173233748799015
20200301,BNB,0.162948097869015
20200302,BNB,0.170649576958372
20200303,ONT,0.186626503374808
20200304,ONT,0.153626646612267
20200305,NEO,0.18302188084019
20200306,XEM,0.15887272882011
20200307,BNB,0.161472502882344
20200308,XRP,0.247678475870814
20200309,XRP,0.26442219082555
20200310,XRP,0.233107280211559
20200311,XRP,0.259318206392213
20200312,MKR,0.472717054931805
20200313,MKR,0.458813533634288
20200314,MKR,0.483912852071187
20200315,MKR,0.475690014171707
20200316,BTC,0.509494659491489
20200317,BTC,0.542871210892791
20200318,BTC,0.493017728114188
20200319,XLM,0.531105125301281
20200320,XLM,0.553586479957794
20200321,XTZ,0.407764931238731
20200322,XTZ,0.399182036422531
20200323,XTZ,0.359028097746794
20200324,BCH,0.421260500254963
20200325,XTZ,0.377499881272132
20200326,ADA,0.337741984869401
20200327,BCH,0.364534659594167
20200328,BNB,0.355112361128755
20200329,BNB,0.398846970229818
20200330,BNB,0.397047334489709
20200331,BCH,0.394920585494386
20200401,MKR,0.369728878336061
20200402,BCH,0.385701288326017
20200403,BTC,0.378694599220683
20200404,TRX,0.423220205168838
20200405,BTC,0.369247978518803
20200406,MKR,0.440005841943759
20200407,MKR,0.423928582793344
20200408,TRX,0.414449605123816
20200409,TRX,0.439179000168172
20200410,TRX,0.42128538846269
20200411,BTC,0.432121787488128
20200412,BTC,0.433367490570609
20200413,BTC,0.427200986426801
20200414,BCH,0.435978560489601
20200415,BTC,0.437245697084682
20200416,MKR,0.508348988502783
20200417,BTC,0.397849614562355
20200418,MKR,0.489943813224804
20200419,MKR,0.502589344330581
20200420,MKR,0.524145064339571
20200421,MKR,0.462076499025916
20200422,MKR,0.402444262375879
20200423,MKR,0.46511013170243
20200424,MKR,0.464618106136078
20200425,MKR,0.4266923791965
20200426,MKR,0.462142811881888
20200427,BCH,0.438870785449298
20200428,BTC,0.477991760675095
20200429,HT,0.402267565509239
20200430,HT,0.397975830917745
20200501,BTC,0.369140876536797
20200502,BTC,0.36552112160198
20200503,BTC,0.36322779590997
20200504,ETH,0.391913905137045
20200505,HT,0.40572430546705
20200506,XMR,0.334038123905518
20200507,BNB,0.425423705112338
20200508,BNB,0.423837760937209
20200509,HT,0.405071213438983
20200510,HT,0.408692656179571
20200511,EOS,0.37724759758219
20200512,BNB,0.468311116222368
20200513,HT,0.394778402464081
20200514,BNB,0.206119535364185
20200515,NEO,0.20721222340063
20200516,NEO,0.21126579266
20200517,NEO,0.205400267568483
20200518,BTC,0.186505726709691
20200519,TNC,0.565478976940384
20200520,TNC,0.33048853185261
20200521,NEO,0.185283939228577
20200522,NEO,0.181113434218589
20200523,LTC,0.181733475512617
20200524,NEO,0.195228840982518
20200525,ETH,0.174720354509184
20200526,NEO,0.2103022599174
20200527,NEO,0.17645850434929
20200528,TAGZ5,0.273623678896115
20200529,TAGZ5,0.196179290776644
20200530,HT,0.235641307876632
20200531,ETH,0.181383254697087
20200601,LTC,0.209615291900102
20200602,ETH,0.192348170949148
20200603,TAGZ5,0.263714138398183
20200604,LTC,0.202710817349831
20200605,ETH,0.174135966926747
20200606,LTC,0.200667861756239
20200607,ETH,0.175291686972906
20200608,LTC,0.183403044876996
20200609,LTC,0.188574001389639
