date,q75
20200201,0.0768268242040821
20200202,0.0768320379379201
20200203,0.0953591923349666
20200204,0.0763498774919185
20200205,0.0955282338672922
20200206,0.0950535942912261
20200207,0.0852165328727326
20200208,0.0871802168757665
20200209,0.080939321269645
20200210,0.0763149913668024
20200211,0.0793026526650397
20200212,0.0843184260562187
20200213,0.079211543670122
20200214,0.0780342413134865
20200215,0.0985324186323992
20200216,0.0844156221035157
20200217,0.0887672192257123
20200218,0.0725553806325417
20200219,0.0652574221961888
20200220,0.0697668902994662
20200221,0.0688027669308165
20200222,0.0725159896223595
20200223,0.0747137350007676
20200224,0.0672633318535164
20200225,0.0918341247746112
20200226,0.0927456208577791
20200227,0.0897744332612965
20200228,0.0869604078498102
20200229,0.0966990404230409
20200301,0.0816613076282673
20200302,0.090655017956243
20200303,0.105525761180282
20200304,0.0915718746434363
20200305,0.0979549471660506
20200306,0.122825234859771
20200307,0.101511347095215
20200308,0.145798085737688
20200309,0.125352190117347
20200310,0.14787221896897
20200311,0.136322392107492
20200312,0.206188009192328
20200313,0.213598266032346
20200314,0.222958407498322
20200315,0.18789054550899
20200316,0.264735664591667
20200317,0.290791613461292
20200318,0.237172546235827
20200319,0.298921575972889
20200320,0.272457227624956
20200321,0.218697675421355
20200322,0.228927559885955
20200323,0.241435004192505
20200324,0.247689354981051
20200325,0.201954226887728
20200326,0.215286337202611
20200327,0.244594104275674
20200328,0.215551598431158
20200329,0.223480016842674
20200330,0.213284275401159
20200331,0.207134058136609
20200401,0.210556233630908
20200402,0.226453886779072
20200403,0.232443244525384
20200404,0.216065361756566
20200405,0.245682523896606
20200406,0.241614559794168
20200407,0.260135318674372
20200408,0.236193743068881
20200409,0.252095286587507
20200410,0.2931007929746
20200411,0.269053133461683
20200412,0.239612311233844
20200413,0.270721604270589
20200414,0.274182262680093
20200415,0.249525236686744
20200416,0.301168345670843
20200417,0.278573371249029
20200418,0.224665890790171
20200419,0.28406305379291
20200420,0.263368897837032
20200421,0.312481840600451
20200422,0.201251997319815
20200423,0.178072918930446
20200424,0.201792859857526
20200425,0.241787266141482
20200426,0.230755470680728
20200427,0.303819201702738
20200428,0.306465136260261
20200429,0.237191555810187
20200430,0.250896692536231
20200501,0.236462529043102
20200502,0.240110613260944
20200503,0.239956986519933
20200504,0.210130239381878
20200505,0.247617253995021
20200506,0.246687015360106
20200507,0.263808601523276
20200508,0.230642807504491
20200509,0.227733925838826
20200510,0.217908412618474
20200511,0.235797993301137
20200512,0.247544120615912
20200513,0.212096530075693
20200514,0.134703420418687
20200515,0.117635195947199
20200516,0.128600479880497
20200517,0.141613815390826
20200518,0.135729844976437
20200519,0.138964244441159
20200520,0.143672297525225
20200521,0.097681240662947
20200522,0.114596204294085
20200523,0.109666838950464
20200524,0.111033930747579
20200525,0.114896344958834
20200526,0.11170072263382
20200527,0.131572990276301
20200528,0.142688864164636
20200529,0.128399925939828
20200530,0.145723651995116
20200531,0.1354271208564
20200601,0.143946743572017
20200602,0.136632853543204
20200603,0.1235894936656
20200604,0.123487334387327
20200605,0.134524356390462
20200606,0.136351684353373
20200607,0.118098467237135
20200608,0.105279256180341
20200609,0.104808975189929
20200610,0.108809258395117
20200611,0.115070267101533
20200612,0.108879536769569
20200613,0.118436368495915
20200614,0.121845326479358
20200615,0.132412037147375
20200616,0.13590945718053
20200617,0.133360309813719
20200618,0.122578705499034
20200619,0.112272217350456
20200620,0.125390468164398
20200621,0.107831078853539
20200622,0.1051196170785
20200623,0.118795413699369
20200624,0.11127608700191
20200625,0.0977544994595447
20200626,0.112256232679598
20200627,0.105826913807989
20200628,0.10313358932447
20200629,0.0983872055380651
20200630,0.0937349352262321
20200701,0.0955575318855041
20200702,0.0953337481311844
20200703,0.0916204800323054
20200704,0.0913191686069844
20200705,0.0928070981710724
20200706,0.0981128096880897
20200707,0.082949622754702
20200708,0.0941384677779057
20200709,0.094457364119169
20200710,0.0964821275885744
20200711,0.066952926222154
20200712,0.0653387562125976
20200713,0.0572978562180487
20200714,0.0634818546446905
20200715,0.0632470152101907
20200716,0.0584455656394049
20200717,0.0714974562321921
20200718,0.0537303321958
20200719,0.0613627911442838
20200720,0.0511545933531169
20200721,0.0602599988630401
20200722,0.0601595562694283
20200723,0.0624821378493214
20200724,0.0597428189541566
20200725,0.0668241915591094
20200726,0.068479113723894
20200727,0.0691620707352071
20200728,0.0633524137463241
20200729,0.0594609226164105
20200730,0.0632289412504702
20200731,0.0611757951901108
20200801,0.0592311865418349
20200802,0.0620099621374308
20200803,0.0655115825768036
