,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0309307161304016,0.275046366028498,0.286403036833315,0.137792096199783,0.0837596711404462,-0.101272081012854,-0.0477264752379274,-0.123879524694903,0.00803631656971769,-0.217998253240507,-0.00475147879882672,0,0,0
ETH,0,0,-0.10589030273501,0.370207673600932,0,-1.14688981901499,-0.34809713388118,0.222607026210233,0,0,0,0,0,0,0
LTC,0.671000382520153,0,0,0,-0.286839292574901,0,0,0,0,-0.0121264457229574,0,0,0,0,0
XRP,0.190741629712874,0.0840531692358972,0,0,-0.00233064579771389,0,0.0840579222898674,-0.0765308081832633,0,-0.166337023573702,-0.382098113746463,0.134418154361007,0,0,-0.118299879549384
DASH,-0.18030945993033,0,0,-0.363946167728378,0,0,0.171042581445047,0.126679819819937,0,0.0886444283124201,-0.205809010518897,-0.284007399572699,0,0,0.158948791206239
DOGE,0.224994381267457,-0.0142630355155633,0,0,-0.0708478346441118,0,-0.0740892102480643,0.0422285944488271,-0.111445479003193,0.0304295540735601,-0.0594161523453377,-0.218559183029703,0,0,0
XEM,0.354334365211853,0,0,0.321328036569898,0.696885332913068,-0.173157422488774,0,0.226340476360939,0,0.128617043140864,0.395176593956626,-0.232094652155167,0,0,0.313297712532614
XMR,0.859575435595832,0.492479317141293,0,-0.375682831325336,-0.168290324474141,-0.213890585401526,0,0,0.393927873491827,-0.079117069627183,-0.720734144117643,0.077406342445141,0,0,-0.251444590291325
XLM,0.10709557144734,0,0,0.191592197403502,0.0618427620026835,0,0,0.161339388181075,0,-0.0186700976413329,0,0.32734011040497,0,0,-0.110796306010539
DGB,-0.680526089463994,0.157083003323447,0,-0.572863311319433,0.345028454787124,-0.466985149673607,0.26042818112687,0.366561860265865,0,0,0,0,0,0,0
BV010082.Index,-0.060191800155538,0.13263816999669,0.0485978115104645,-0.0271347139668658,0,0.228797136756532,-0.0752323296214954,-0.079836230716611,0,-0.0451859077150431,0,0,1.77473946250846,0,-0.0203232943879603
CVIX.Index,0.0891478763819146,0.0410386792122477,-0.257831286162144,0.0713229917214609,-0.278531670201007,0,0.0388640574507675,0.0059992727104698,0.312139414423613,0.0463694091622494,-0.0536776859676543,0,0.42017994193048,0,0.125795201970059
DXY.Curncy,0,-0.00378785025132858,0.071749514858204,0.0782148563427253,0.0193390132278457,0,0.00880243828942343,0.010306226522165,0,0.0193919484163939,0.161553698693985,0,0,0,0
SPX.Index,0,-0.00359886560367562,-0.0266292924196626,0,0.00921407778584112,-0.0144706238980934,0.0251100668706482,-0.0345836154046732,0,0,0.0171548815513118,-0.0235038956967525,0,0,-0.086348091367327
VIX.Index,0,0.315182930163647,-0.236260717116267,-0.00102028389137907,0,0.352756779967141,-0.119093512200453,-0.526708009155815,0,-0.202607106322281,-0.773122134318135,0.195625840518359,0,-2.12228173796092,0
