,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.021658116703559,0.206525804341849,0.359254797397259,0.0680956392113487,-0.0354485224437109,-0.0490006094994413,-0.0318812358710752,0,0,-0.29913789982357,0.104977493056873,0,0,0
ETH,-2.00100547788339,0,0.600354655193688,0.743070094759957,0.41197630914076,-0.190127208849714,0.178464420148675,0.353362595303371,-0.375300862299524,-0.0201484942975705,1.51575718473306,-0.341675652075286,0,0,-0.450612459318957
XRP,0,0,0,0.352820137335148,0.196564184465602,0.109105336184502,0,0.104437905546838,0.0315655054312897,-0.105694590590316,-0.515548100909311,-0.142526998331073,0,0,0.0364596520716263
LTC,0.772715754665804,-0.0784860902981047,-0.068595654601936,0,-0.0325401891873345,0.0213991404017705,0.025120612167982,0.0720041623528335,-0.0208176093556228,0.00308672440569071,0.232609100326722,-0.112443919206914,0.347182379946541,0,0.000919870128846349
DASH,-0.337786367786408,-0.034867168781079,-0.133685307873225,-0.228340137783416,0,0,-0.0866414255709941,0.118515005080085,0.0770855821152984,0,0.00735153800993941,-0.0032584802571244,0,2.42804462319669,0.444917835044216
DOGE,0,-0.00135178501985501,0.240262705910604,0.343302733002083,-0.154851881387414,0,-0.0185920428046896,-0.103611473799267,0.218180825761468,0.0560113539540439,0.357462773900543,0.089321520524244,0,0,0.201422587379516
XEM,-1.35042331828328,-0.27034052085473,0,0,-0.1014175197938,0,0,0.00996671680898569,0.526610572201985,0.242513434248924,0.00539775645350651,-0.4019914558983,0,11.0779412913734,0.595039912308474
XMR,0,0.454402553863268,0.504240122917934,0.186914530262777,0,0,-0.0217434126993912,0,0,-0.0383866965200775,0.163218852858454,-1.20354371056772,0,-4.06060648463145,-0.610523217583761
XLM,0,-0.175367713237364,0.467221225972846,0.576638388630642,0,0.296518490373722,0.148137035624844,-0.0386315290818529,0,0.0747082893071037,0,0.185758404035828,0,0,0
DGB,3.87144496050015,0.582402705067241,-2.18001466451682,-0.88659455629654,0,0.768538984332716,0.0771418687312443,0.0938210777467391,0.280853907014539,0,-1.05846405106968,-0.353417061215852,3.31425196361199,0,-0.210167511200677
BV010082.Index,0,0,0,0,0.122405546396587,0.163749278943312,0,0,0,-0.0842562200046573,0,0,0,0,1.73472347597681e-18
CVIX.Index,0.317502127873531,0.0315717379281008,0,-0.495026171967966,-0.0490838799565732,0.0574552423324956,0,0.0857208042804858,0.0219458886462665,-0.0210260716601877,0.025202146420741,0,0.915146550573127,0,0.209925244843113
DXY.Curncy,0,0,-0.0753789683215849,0.0645409599082924,0.0116545019374038,0.018788383764737,0.0165366990045623,0.0216858492115963,0,0.000319182697132775,0.0110071930092104,0.0437141094119538,0,0,0.0046851860729491
SPX.Index,0,-0.00828421482140531,0.0294062304530051,0,-0.00223911366052133,0,0.00778040080523345,-0.00809168151268935,-0.019056086196812,-3.09537355492153e-05,0.0288178383629722,-0.00184589163119725,-0.0507271669111866,0,-0.0735698363933098
VIX.Index,-0.18014589948827,-0.0487404812592832,0.180716099559883,0,0.137028962902447,0.200523084851828,0,-0.0961703476324333,0,-0.0698454596614606,0,0,0,-4.36643700186271,0
