,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0269136450564075,0.340797363589774,0.0906261837024368,0.01732032545677,0,0.0276189968481029,0.176655764428153,0.0505599878319046,0.0153710189474877,-0.106788483491484,0.109592439798842,0,0,-0.134482620948157
XRP,0,0,0,-0.0392047804493373,0.304518402591278,0.434316460440582,0.186304770284757,-0.513350381287601,0.040805945978718,0.0316644879870999,0,0.458298004111135,0,0,-0.277923983353908
LTC,0.27891221385391,0.0494422545064082,0,0,-0.0903800545913011,0.492438304742637,0,0.184642935182548,0.0223095725098072,0.0624564742378627,0.262508452402024,0,0,0.161806772810816,-0.0112959033566117
ETH,-0.296272047308625,0,-1.5167842884589,0,-0.0727486166870328,0.0468995340513184,0.314911661089919,1.03970690376139,-0.0381697612265916,-0.465946348929726,0.405177517043756,-0.59009496410726,8.68649389378968,1.38777878078145e-17,0.124214967451748
DASH,0.434288243925373,0,0,-0.0942824592561487,0,0.428448286174335,0,0.0995560707488385,0.0123901741859807,0.0181582831059389,-0.291402378781247,0,0,0,-0.0449766257579645
DOGE,0,0.188387829984189,0.100519715776343,0.0272329285352313,0,0,0.030383382459975,0.197386219575281,0.00354095252099132,-0.0501697312738629,0,-0.0362042039580026,0,0,0.0173563158318818
XLM,0,-0.285280043963704,0,-0.0395343015557652,0,0,0,0,-0.0365592031783902,-0.0698698946694453,0,0,0,0,0
XMR,1.51863690181685,-0.0539261590009566,0,-0.149434974188671,0.591386326049709,0,0.280898834897577,0,0.0255034106756433,-0.151622921617411,0,0,0,0,0.105171762002013
DGB,-3.50293502067624,0,0,0.612508209052009,0.987646280938846,0,1.39736686189851,1.57153386773954,0,0.426549736637807,-1.63925249870406,2.61714547799194,-4.61049637985381,0,-0.944413773029813
XEM,0.915947158199783,0.337340167503735,-0.609426405373583,-0.0990512412389864,0.389149438974755,0,0.429235134404959,-0.533752324088616,0.0933944296754662,0,0,0.770987161284767,0.824709308152818,1.24119721751685,0
BV010082.Index,0,0,0.53527246491745,0.01664659978805,-0.695904803587942,0,0,-0.181856405185933,0,0.151500396559436,0,0.0685264589670411,0,0.940482752734641,0.165343089106188
CVIX.Index,0,0.0884813930162155,0.229626900125792,-0.0411812879867858,0.257096651895445,0,-0.228516452760968,-0.305727324962307,-0.00629108655781057,0.00502792574580639,0,0,0.511288285692494,0,0.186301003408216
DXY.Curncy,0,-0.0340550719414366,0.00305026800218261,0.0222056099154893,-0.0281779026065323,-0.0455852788765947,0,0.0492687847502083,-0.0253768798318796,0.021847956536894,0.0502507308948042,0.0313059046705501,0,0,-0.0437169742584345
SPX.Index,0,-0.0420393891737391,0.0152389534218439,-0.0482111796290643,-0.0710291550977229,0,-0.114714973265259,0,0,0.0324017379544868,-0.00261851226618143,-0.103316496997236,0,0,-0.113722663442398
VIX.Index,0,-0.347126403289178,0.662870103373941,0,-0.320660917574336,0,-0.373480296474115,0,0,0.0967873489204002,0.137822520657937,0.481908742145315,-4.54038999513736,-3.48633154122659,0
