,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.03322587887037,-0.057575020459088,0.0592300666956479,0.165930490349591,-0.00500061517566443,0.284374565318616,0,0,4.33680868994202e-19,0,-0.0602286686551698,0,0,0,0,0,0,0,-0.0198464329889458
ETH,0,0,0.0151245264648779,0.133279504741377,0.130198042315996,0,0.177354140379158,0.440731910491563,0,0.0673041089327703,0,0,0,8.67361737988404e-19,0.0736699642462272,0,0,0,0,0
XRP,0,0.494570494392474,0,0,-2.77555756156289e-17,0.106331093754428,0.587486133984148,0.224689772502134,0.116051279170697,-0.394324727993402,0.497776004887461,0.124806567536804,-0.837897086554554,0,0,0,0.0927409275698109,0,0,0
BCH,0,0.380987040115471,0.0778643510594661,0,0.112013404100523,0,0,0.143752321497773,0,0.101924512781433,0,0,0,0,0,0,0,0,0,0
EOS,0.363565237601292,0.430693870896854,-0.0212098003722845,-0.0701753163395004,0,-0.00967689320471037,0,0.253671689067359,0,0.0677404504790544,0.0195236346471605,0,0,0.174245152101203,0,0,0,0,0,0.00106462975611597
XLM,-0.107084988926249,0,0.123956573194758,0,0,0,0,0.148614617137725,0.108161881263419,0.344998146603916,-0.0529934849016818,0,-0.10771210402459,0.0661733143236083,0.0970108473055946,0,0,0,0,-0.00977077181450244
LTC,0.0786111535892394,0.233134142112459,-0.0100898387208617,0.143751984941232,0,0.0918196725411349,0,0,0.0454615083990442,0.101698480993569,0.0187881796266723,0.0368271135155992,0,0.131684038837486,0,0,0,0,0,0
ADA,0,0,0.199031736135455,0.141502247000923,0,0,0,0,0.147512632215392,0.156498443506663,0,0,0,0,0.307073989374683,0,0,0,0,0.0403413689682441
XMR,0,0.229043998272273,0,0.119862032107503,0.201581385796213,0,0,0,0,0,0.0958924135853518,0.0611319391356958,0,0.0745338709217414,0,0,0,0,0,0.0717019686068309
TRX,0,0,0,0.0261273666063387,0.165187876966108,0.19208570799944,0,0.0817805692256821,0,0,0,0,0.34132103318717,0.245819166653611,0.00170513932256053,0,0,0,0,-0.0511243520981204
MIOTA,0,0,0.0348283479869809,0,0.0572613434933886,0.0545125352602479,0.144873144548606,0,0,0.24365184619911,0,-0.116355805473376,0.34534237214045,0.379010445532964,0,0,0,0,0,-0.066932555937001
DASH,0,0.216618008006608,-0.063691525430712,0,0.139931901657342,-0.0425404881923794,0,0.208285048729504,0.0910391413067678,0,0.0468817100396214,0,0,0.330832953991475,0,0,0,0,0,0.0797550077009045
BNB,0,0,0,0,0,0,0.2393217961632,0.0239665029786128,0,0.114440589787561,0,0.217451253557572,0,0.00270405925527413,0.180897961380043,0,0.0939139735917042,0,0,0.0480315815301286
NEO,0,-0.133828231399057,0.0234151402900277,0.222467527095976,-0.0791666891064861,0.027790764461439,0.0530984150008889,0.148812137682157,0.377783959408014,0,0.0358135822043785,0.331728141060887,0.0173391635772258,0,0.279326084167897,0,0,0,0,-0.104163477803024
ETC,0,0.22052935339231,-0.112832231821984,0.105040314205168,0,-0.0876874872237804,0.0674574674153485,0.626758666986514,0.0435034436667938,-0.118583303929739,0,-0.19685348954785,0.300189509313327,0,0,0,0,0,0,-0.048025221876516
BV010082.Index,-0.202255591886078,0.0115355747976161,-0.0389119348638603,0.0825609368400559,0,0.0349887704797115,-0.175822915796024,0.00698994343770246,-0.0237518224932884,0,0.0537271061406643,0,0.129958650301674,-0.0598037258750823,0.0689890622685343,0,-0.100286097206445,0,0,-0.0075724092938549
CVIX.Index,-0.247835018131143,0,0.054896160425862,0,0,0,-0.135246035159413,0,-0.185634245473298,0.0486951937411234,0,0,0.505294747384109,-0.0261261511504403,0,0,0,0,0,0.0215222249854596
DXY.Curncy,0.0233210972905922,0.00790303485379976,-0.0236630931303267,0,0.00693070518158054,0.0174498197537879,-0.0109730273774472,0,0.0121916947455016,-0.0287868969319218,0,0,0,0.0197935829445937,-0.00442276546082848,0,0.11625951191884,0,0,0
SPX.Index,0,0,-0.0434468177310393,0,0.031060987790239,-0.0219311231406366,0,0.018147055462629,0,-0.0551202197924485,0.0801968128455701,-0.00215748960504472,0.0111026193014616,-0.0449127955196143,0,0,0,0,0,-0.116326751980102
VIX.Index,0,-0.373853867623221,-0.195153823113551,0,0,-0.287000311798923,0.00578151685403901,0.328610984833464,0,-0.216599801347598,0.442912489936232,0,0.131664124531236,-0.169310536927713,0,0,0.0714667817018289,0,-7.5836454485029,0
