,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0871427383853582,0.117437320841522,0.269581711912911,0.0474736142487422,-0.0184872732828009,0.0109643548584078,0,0.206207425287828,0.0531924682107057,0.06875330348879,0.0714008708887566,0,0,0,-0.13203475821452
ETH,0,0,0.406109481908907,0.149411822821193,0,-0.045379073834468,0.00753069883451998,0.335320889253747,0.428358476020018,-0.380765084133963,0.238147036575046,-0.488432768327698,0.205523082009288,1.38393068845107,0,0
XRP,0,0.00785779987737658,0,0,0.0401303886477103,-0.00270135951197254,0.0135601577194983,-0.110226754316584,-0.0184203584006,0.136614847435805,0.0917485614002605,-0.039340554592434,0,0,0,0
LTC,0.746996730041704,0.0482259289365433,0,0,0.0157015745940734,0.0104961342254204,0,0.0559679212540691,0,0.0213213534691942,-0.000842496996450549,0,0,0,0,0
XMR,0,0,-0.636696301136118,0,0,0,0.493613510323767,-0.0696908962097288,0,0,0.345206435176458,0,0,0,0,0
ETC,0,-2.31086592869822,2.44257500465988,0,0.257897755926754,0,1.46667598735638,0,0.421874425517211,0,0.67476576832975,0,1.59130131625652,0,0,-0.635112251905824
DASH,0,0.127959263144023,-0.583992122841408,0.0812185876433219,0.05633209716138,0.0434416242623833,0,0,0.115573956971473,0.271868568724569,-0.132330867516798,-0.628838087261569,0,0,0,-0.263355700178552
XEM,2.03939586895951,0,0.637789524141511,-0.285082778202548,0.0358260908943787,0.0577355503329511,0.122618378615825,0,0.296577023115504,0.305533104830343,0.163959266908665,0,0,0,0,0
DOGE,1.08122736528993,0,0.594347703005286,0,0.0134300258741228,0,0.0243763305920395,-0.176561394570741,0,0.072249124237404,-0.0784923091521353,0.382648606663627,0.109659651741414,0.377848093720291,0,0.174278805292351
XLM,0.706518462806263,-0.221930261696671,0.490609856315284,0.206841668619558,-0.00718260218127626,-0.0521943207786407,0.199609876439147,0,-0.0248504845080525,0,-0.0928506739132903,-0.187761979494577,-0.143170056260124,0,0,0.118469889370028
DGB,0.775331086498995,0.858985282186176,-0.0750317555553583,-1.18147042766352,0,0.141794999475283,0.189794991330588,-0.235982565418738,-0.561618736257955,0.853219830087331,0,0.876348222731283,0.863845614837924,0,0,0
BV010082.Index,0,-0.0510567508881327,0.145222352834624,-0.0171587534108561,0.0131969069249781,0.00820472449425543,0.0177236720218021,0,0,-0.0789319932171938,-0.073458483715733,0,0,0.4082108547802,0,0.10835432323922
CVIX.Index,-0.117708336196205,-0.0987037908676162,0,0,0.00375945531729753,0,-0.0209643798338267,0,0.202817801221703,0.0381070680041111,0.0925310969027708,0,0,0,0,0.13696600611751
DXY.Curncy,0.0383282002192094,0,0.0112132986524776,0,0,0.000329359864758392,0.0425804371875567,-0.0162069808464886,-0.0154679181896835,0.00651994756250206,-0.0339009197497691,0.149594014773242,0.0120922624084067,0,0,0.00953389391140069
SPX.Index,0.0174657849876111,0,-0.000824065875730094,0,-0.00482364919328078,-0.0012823516097883,0.0146018774145227,-0.00920211308325139,0.00598177769289944,0.00315893444182436,-0.0164143463609301,0.0159969110514106,-0.013700399743328,0,0,-0.0454939040693149
VIX.Index,-0.170232315391646,0.224659450527711,0,0,0.124974864972933,0.114491430489393,-0.0751847295118142,-0.349645381772274,0,0.231851632987048,0,-0.0694310242130107,1.21611120891114,0,-0.872818391558586,0
