,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0291201249856265,0.140579878006813,0.292000885816544,0.0399620988386177,0.0939792397209801,-0.124905685998155,-0.0691954394137729,0,-0.00436542266283552,-0.201953892594438,-0.0453622670354557,0,0,0
ETH,-1.90553630118047,0,0,0.45259316499767,0.104388051207587,-1.01804243829633,-0.315651403574438,0.103457634404552,0.0316593279517553,0.158520772104436,0,-0.0236946020524,0,0,0.0208688907030974
LTC,0.619324793778943,0.0227868628136679,0,0,-0.359322253424218,0,0,0,0,0,0.137323990049618,-0.031342735486169,0,0,-0.0971974507726991
XRP,0,0.155604687902437,0.10168287867518,0,0.0379817355623674,0.338800707663881,0.132992423389583,0.120406479693237,0.0880923616872871,-0.224228343255217,-0.602319001449022,-0.118199588113663,0,0,0.0493383892677929
DASH,0,0,0,-0.386695724818868,0,0.112240313288654,0.170992204837409,0.329664587363005,0.0914246691598677,0,0,-0.328522068571522,0,0,0.166702546331887
DOGE,0.16842667074048,-0.11166396829065,0.427641622883216,0.032367464197377,0.0353396361135478,0,0.0313431929131617,-0.0468862012733286,0.0778233639850467,0.183779470237467,0.564048530700599,0,0,0,0.143002911823667
XEM,0,0,-0.0116509286141319,0,0.553258392659733,0,0,0.0440099492599111,0.11379453414364,0.194342679120764,0.182128761588064,0,0,0,0.196823310748975
XMR,0,0.493804435288285,0,0.0852252432788758,0,0.337265095926731,-0.188465550914,0,0.611502598029589,-0.182788740454019,0.246924545374328,0,0,0,-0.770789355975644
XLM,0,0.0579516795964732,0.19028090260849,0.429510612218214,0.220611954457317,0.551162864951475,-0.000747425547730536,0.133096593685247,0,0.0319711453254679,0.149191549223108,0.428540254434363,-0.630632347515554,0,-0.0982488677819558
DGB,-0.841203195261009,0.198574904386173,-0.447506517778416,-1.05165650411909,0,0.330591390059703,0.388482367732293,0.780856579935893,0.376302518361964,0,0,-0.0164036305164319,1.0537634092415,0,-0.0344028688000628
BV010082.Index,0,0.0383529245179788,0,0,0,0.463373164630083,0,0.136982972417164,0,-0.0873078303878072,0,0.327463381163876,0,0,-0.077610787028542
CVIX.Index,0,0.0220987381468152,-0.229333838315532,0.0387760048533566,-0.309289974541398,0.104341874160085,0.0587922477621375,0.0403138312431638,0.37775618467053,0.00584430081536316,0,0,0.648162421074609,0,0.0917654712751276
DXY.Curncy,0,-0.0130460522847075,0.0525511962370967,0.0255131842180223,-0.0178819779249753,-0.0385411810304205,-0.0160483787675719,0.0367198405554704,0,0,0.0815188763830228,0,0,0,0.00924741767505589
SPX.Index,0,-0.0108648625729612,-0.0264761996000989,0.0106643544708243,0,0,0.0106492940098718,-0.0137275379738357,0,0.00939614049979663,0,-0.01833648843764,0,0,-0.0860580615174875
VIX.Index,0,0.215497228471881,0,-0.143119509838395,0.251388425960338,0.533536666059924,0.165229798521473,-0.39477660628819,0.308511711551438,-0.192247769021499,-0.336895960096951,0.104719077601065,0,-4.1832721550838,0
