,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.102637294634932,0.117057708239955,0.311342031894392,0.0496438035608415,-0.0167298951949784,0.0279560042915726,0,0.21395503870952,0.0470609562173849,0.0792893076638202,0.0789208110886735,0,0,0,-0.152378482210529
ETH,0,0,0.405794679715058,0.14629016542785,0,-0.0453807704641743,0.00704216514538073,0.335869226545098,0.428963859421199,-0.380128857691863,0.23799102601954,-0.488156303168918,0.202517098557129,1.37020628276014,0,0
XRP,0,0.0145439571095983,0,0,0.0401322900619663,0,0.00560950829977671,-0.107797775011528,-0.0146252149281556,0.146682468444861,0.0886496518504449,-0.0892092168428367,0,0,0,-0.022691868670247
LTC,0.637268429542824,0.0878352600082288,-0.0513970221828818,0,0.00261223297647516,0.00227358585620687,0,0,0,0,-0.00863524333572727,0,0,0,0,-0.0794357110730832
XMR,0,0.0713877168860047,-1.11334696811793,0,0,0,0.423869125538219,-0.0286759261816246,0,0.474776198534793,0.460156508067726,0.261999337203067,0,0,0,0
ETC,0,-2.13135827823794,2.40447553761445,0,0.273470968367041,0,1.69270121021052,0,0.574051407330945,0.440651618296266,0.805645673367796,0,1.71189272613994,0,0,-0.596927763409082
DASH,0.0125527524641114,0.124247534530809,-0.591953057603338,0.080747854916682,0.0560220396019731,0.0427434473995901,0,0,0.113816492004457,0.271529602679534,-0.132107784819056,-0.627216016887134,0,0,0,-0.262340661180331
XEM,1.72608082200972,0,0.67574739344464,-1.20680844698963,0.0917025300246918,4.33680868994202e-19,0.164554098813028,0,0.124975404647352,0.142820973928616,0.0909758633732291,0,-0.217860089476743,0,-1.0571250158014,0.471099268707846
DOGE,-0.4061876155581,0.141756145142915,0.608818535062134,0,0.103536515616039,0.0649881211040391,-0.0332729075694184,0,0,0.384043075169716,0,0,0,0,0,0.234942833523173
XLM,0.906254706785572,-0.2331683731811,0.394520187180677,0.235671528939906,-0.00991187091431119,-0.0556901056159767,0.179748732701943,0,-0.0681656675184229,0,-0.0938634393201744,-0.139995648979299,-0.102813540410556,0,0,0.0934425489509891
DGB,0.562003765804551,0.833198357414947,0,-0.938638663704704,0.000315684833864876,0.142260285973543,0.20746112451088,-0.188734669173231,-0.56522316679687,0.854676849710397,0,0.855585112848566,0.79904372143301,0,0,0.0531174996383245
BV010082.Index,0,-0.0480034662599348,0.148390234381441,-0.0921971102254709,0.0213857511791492,-0.0128226053299425,0,-0.00713959076936559,-0.148689185534435,-0.0802801728419267,0,0,0.0623388845454116,1.24210116018126,0,0.0633558684893022
CVIX.Index,-0.183630810930909,-0.100325856565329,0,0,-0.00530197290722682,0.000964644880396078,0,0,0.17226383407613,0.0538938025728005,0.0940451298388812,0,0,0,0,0.121243804806704
DXY.Curncy,0.0691499728925141,0.00550736356674482,0.0354141482450225,0,-0.00100297150518091,0,0.0419163573595888,-0.0300742621458322,-0.0253649822147539,-0.00591093535775649,-0.0334397749056035,0.209531684523422,0.0156714879373144,0,-0.17642814954266,-0.0154486506711784
SPX.Index,0,-0.0120539494183942,0,0,0.00114937339279345,0,0.00496138928647172,0,0.0131705165683614,0.00113668969010597,-0.0062217615474749,0,0,0,0,-0.0381046411743244
VIX.Index,-0.219931785475268,0.179228611867394,0,0,0.114041945027863,0.1120321668671,-1.73472347597681e-18,-0.334681698076673,-0.0162613630223045,0.233174167637206,0,-0.150929434817344,1.21351501172966,0,-1.0018122455574,0
