,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0366660197218757,-0.0958008007713204,0.0632143880978308,0.154976465548036,-0.0153446522653073,0.285502344510226,0,0,0.00247248353983202,0,0,-0.0609328298088482,0,-3.46944695195361e-18,-0.184884180444078,0,0,0,-0.0355342097785745
ETH,0,0,0,0.188299572551209,0,0,0.058243629935859,0.47951973294865,0.0780215465961316,0,0,0.0407561601543613,0,-8.67361737988404e-19,0.178176062445414,0,0,0,0,0
XRP,0,0.483883177162084,0,0.0687535078784883,-2.77555756156289e-17,0.0694511987495264,0.589646087155369,0.269073212697574,0.12988645279213,-0.344337486053251,0.432044583396376,0.136174793562575,-0.872381639204104,0,0,0,0.44575063308623,0,0,-3.46944695195361e-18
BCH,0,0.13133441195839,0.08300808403054,0,0.202228415911705,0,0,0.128119421434045,0,0.187838655648382,0.0678687320867321,0,0,-2.16840434497101e-19,0,0,0,0,0,0
EOS,0.180943150584206,0.433914248628305,0,0,0,-0.0781645166611764,0,0.520347689756143,0.126235353287184,0.0445408843303715,0,0.0124837437250647,-0.149504182828562,0.0552953934654756,-0.137183707387644,0,0,0,0,-0.0786986416371535
XLM,-0.0750985361079894,0,0.127576276686914,0,0,0,0,0.154690621762197,0.104418710857511,0.345258833372727,-0.0552867835402975,0,-0.107459558170878,0.0669994618665933,0.0634688624062079,0,0,0,0,-0.0165106931488641
LTC,0.086490655611224,0.221456874912911,-0.0226030048500455,0.144462750943385,0,0.104826528405383,0,0.0390389903836517,0.0590515015051449,0.0800182294952948,0.0766414876786273,0.0295308516697796,0,0.0581636392048649,0,0,0,0,0,0
ADA,0,0,0.0721424892883096,0.151926365405819,0,0,0,0,0.222901627779689,0.0758093372106136,0,0,0.275212586344529,0,0.176246320800064,0,0,0,0,-0.00753105770599114
XMR,0,0.207048612851571,0,0.172278021751468,0.10542338048274,0,0,0,0,0,0.148471393175499,0.137741476404659,0,0.0127405251328915,0,0,0,0,0,0
TRX,0,0.152273959489603,0.0486678624268003,0,0.177048544229687,0.10087034284494,0,0.161750407499241,-0.0277962789699511,0,0,-0.0691931839380089,0.200539238808027,0.405097376425035,0,0,-0.366433869417293,0,0,0
MIOTA,0,0,0.0556049021743714,0,0.143781705352502,0.0868907790586357,0.0741946004992465,-0.138289734902096,-0.0269896917149947,0.265676043952908,0,-0.130425009564242,0.288820587485276,0.452245342701378,0.0664418869414821,0,0,0,0,-0.0479552631002572
DASH,0,0.302545194582141,-0.115040912540302,0,0,0,0,0.099014873416029,0.176046028266905,0.0193655166127206,0.121658929513634,0,1.73472347597681e-18,0.307670039415989,0,0,0,0,0,0
BNB,0,0,0,0,-0.016986506488119,-0.324487078930642,0,0.620002163939948,0.0892377134619921,0,0.112152271817524,0.136802934840284,0,0.105927130568212,0,0,0,0,0,-0.0617152898906162
NEO,-0.180108058932071,0,0.0508524124234877,0.223313475035288,0,0,0.131538591687928,0.169290798634853,0.160676931296445,0,0.172045106145765,0.230740203772964,0.304299990750719,0,-0.188894735551001,0,0,0,0,-0.0171347637677761
ETC,0,0.35365977326624,-0.071102854208345,0,0,0,0,0.546469803546538,0,0,0,0.012695943821679,0,-0.136818658618184,0,0,0.103719649141974,0,0,-0.0338169041341129
BV010082.Index,-0.349785161628832,0,-0.0470587372524465,0.00879582182460956,0.0516766289143311,0,-0.00713851844684355,0.0450476758299717,-0.0534732291303906,0.0135344004907762,0.0386497299279499,0.0108248478985436,0,-0.0586882684890842,0.0691497120616686,0,0,0,0,-0.0258132271095119
CVIX.Index,0,-0.0189342130234773,0.0410317263371254,-0.0951795342481721,-0.113659841593701,0.101361485672476,-0.211561099240251,0,-0.143639149797277,0.0896945971383306,0,0,0.525142478015745,-0.0577871283321096,0.115638240100784,0,0,0,0,0.0425257758259893
DXY.Curncy,0.0516318984205722,0,-0.0163090904777186,0,0.0118778701516707,0.00679009664724123,-0.0221169143657926,0,0.00820537473987139,-0.0343796643431363,0,0,0,0.0252165516059288,0,0,0.122724720071755,0,-0.0283676410402191,0
SPX.Index,0,0,-0.0125014061250022,0,0,-0.0179649202905478,-0.0378544024872398,0.0427933184176865,0,-0.0591817061658642,0.0439109006584212,0,0,0,0.00474602200186244,0,0,0,0,-0.0964512594850753
VIX.Index,-0.703899860272386,0,-0.188085680718909,0,0,-0.0804018312287027,0,0.475660503147571,0,-0.543004111473859,0.39921317490008,-0.0489157843084732,0,-0.0401730967375432,0,0,0.174188675256633,0,-7.47827140545582,0
