,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.18990788651192,0,0.138323686401352,0.0200067344782372,-0.0346222294985278,0,0,0.142944897308576,0.0677073358822535,0.0494513013570902,0,-0.231644342568508,0,0,0
ETH,0.264850064788071,0,0,0,0.0650675351881794,-0.182875027727359,0.316481908896964,0.0297374873887008,0.230541104259211,0.303657644485834,0.147988086312258,0,0,0,0,0.0985300120041037
XRP,0.72750787076447,-0.551357387068997,0,0,0.0126666087046843,-0.084670054832978,0,0.194505208822295,0,0.249472395269963,-0.0488115189837253,0.0291098067378856,0,0,2.17493824422316,0.345297803870001
LTC,0.585699937538642,1.73472347597681e-18,0,0,0.0160919491396623,0,0.0143665195999369,0,0.12189379746422,0,0.0103877627386771,0,0,0,0,0.0032419364427175
XMR,0,0.758363928538209,-0.170727164558121,0,0,0,0.292814144140519,-0.0289247270476542,0,0.188246334217174,-0.158286776743925,0,0.905845229495901,0,0,0
ETC,-1.7601350622199,-0.0123925365691914,0.362749128911044,1.25667402538545,-0.153328549545482,0,0.598769484448121,-0.139017513484927,-0.911831541092611,0.0507969762668063,0.18894228434779,0.700506814766117,-0.423841881407001,0,0,-0.321671610420941
DASH,0,6.93889390390723e-18,0,0.181743811412395,0.0528089236749724,0.0947899905172883,0,0.152998824067743,0,0.0958404912421795,-0.108690736706066,0,0,0,0,-0.191215971824927
XEM,0,0.483582759985771,0.239171501574277,-0.47854323671413,0.102792279350078,0.0711208643793337,0.32678168926451,0,0.208860692860286,0,0.172284591162593,0,-0.659957095570881,0,-1.15474883189222,-0.189429082478764
DOGE,-1.00014581916482,0.256122853612855,0.0704500039749559,0,0.00841389645829337,-0.330763063481556,0.266420706991668,-0.125787631147177,0,0.110387480071579,0,-1.21617715266859,0,0,0,0.0126372401637696
XLM,0,0,0.410566913488976,0,0.0436175633125256,-0.0579885816617854,0.128545213506639,-0.138849134991101,0,0,0.165237232927466,0.596544770904404,0,0,0,0
DGB,0,0.432575149407493,0.376540027754447,0,-0.0192914241370213,-0.429458199640652,0,-0.0823871720506581,-0.460342345846045,0.240563806711285,0,0,0,0,0,0.0694799129459363
BV010082.Index,-0.276732523868804,0.102538165273471,-0.00984025924526508,-0.100615155224981,0.0450994627024264,0,-0.0106951715271078,-0.0628602152971628,-0.125720392054343,-0.0397596605392132,0,0,0.133167160433427,0.244142892097236,0,0.0377268980262976
CVIX.Index,-0.216361761340534,0.0776182464705369,-0.00311874468747203,0,0,-0.0502530808929483,0.103806145566898,0,0,0.0664446475823174,0.0724133826444067,-0.344054709972257,0,0,0,0.126369657437931
DXY.Curncy,-0.0133802059401116,0.0111732409330733,0.0390280570813351,0.0673208209465324,0.00140467862777883,2.16840434497101e-19,0.032073817671838,-0.0219591512120489,-0.0239589201896209,0.00587481539799715,-0.0242654057542015,0.215208304103093,-0.0462910456446435,0,0,0.00716940293162831
SPX.Index,-0.0348917331725186,4.33680868994202e-19,0.00765133434482859,0,0.00448617674356479,0,0.0196114120373373,0.0172890023827717,0.0391551886281125,-0.0105088720222608,0.0102912102206605,0,0,0,0,-0.06538392854371
VIX.Index,0,-0.0392238377156036,0.110808783845165,0,0.0482719596896991,0.192733760868682,0,0,0.456149746688143,-0.302613809090102,0.13317872703361,0,1.44158259766531,0,-7.42501763853351,0
