,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0566546696484453,0.468546154040473,0.0334416823711348,0,0.348583282698602,-6.93889390390723e-18,0.0825670225698307,0.146073781518468,0.0514902582250854,0,0,0,0,-0.0132954352965068
XRP,0,0,0.0865705820206526,-0.054806179028976,0.249275944121615,0.325925949475342,0.10991134040025,-0.215466653400635,0.0245420663271027,-0.0282482751794727,0,0.519716179411092,0,0,-0.293629149238243
LTC,0.183698006729217,0.11202320880141,0,0.0509658592567553,-0.0615929769453514,0.426367881896936,0.0832265784548093,0.161577045615826,0,0.142676888436844,0.102629006006992,0.259684608293851,0,0.500975596780641,0.0205326512145341
ETH,0,-0.34638706569183,-1.69006220827913,0,0,0,0,0.673070929794633,0.270013802863736,0,0,0,0,0,-0.0805110526926481
DASH,0,0,0.00317426345818465,0.0789959271380707,0,0.314752102008618,0.174388299938046,0.134877806738909,-0.0842254470136598,0.119281671230342,0.0685205094047132,0.153619399506459,-1.05469030785056,0,-0.0300481655781942
DOGE,0.105942194255002,0.231249566897379,0.261969388282798,0.0117784128853034,0.0890001853707275,0,0.154124835380955,0,-0.111822231600863,0.038755915724551,0,0,0,0,-0.0586963033255302
XLM,0.971965987981913,-0.203786898139011,0.249974833119838,-0.205573781774626,-0.105989850306162,0.33138071129519,0,-0.463711409396613,0.0451756466427755,-0.182589474423752,0,0,0,0,0.0471472127289424
XMR,0.830230603334057,0,0.273005811882903,-0.156371443462132,0.724065276211643,0,0.242293545750963,0,-0.0227376725233765,0,0,0,0,0,0.0883845415314122
XEM,1.46932635047208,0.163589949345909,-0.724128891514798,-0.142359523461583,0.595710314597824,0,0.339417044907239,-0.67620476161565,0,0,0,0,1.9162519809411,0.439051114487727,0.121782483643334
DGB,0.629896346061455,0.331827506736031,0.999007178089504,0.0240955709528366,-0.0702465831939487,-1.6173736181011,0.542363428059383,-0.327655322369613,0.068391292795821,0,-1.27939594384462,0,0,0,0
BV010082.Index,-0.405580411965526,0,0.756779610908344,0.00833756784110119,-0.700567264578548,0,0,-0.114515239716925,0.111293995345335,-4.33680868994202e-19,0,0.0890329786102755,0,0,0.00404404323065055
CVIX.Index,0,0.009631082695782,0.299627499109041,-0.0497210676594613,0.197885444534842,-0.0324808237046392,-0.273090403500787,-0.183307536449988,0.0605258990832604,-0.0310836208895622,0,0,0.522565257581408,0,0.11261416293979
DXY.Curncy,-0.0753405340432092,-0.0195848149892906,0,-0.0043250426879207,-0.0789688251486409,0,0.0433141910222641,0.0344881263927621,8.67361737988404e-19,0.00812365718626663,0.0218754776339197,0.0213996655986514,0,0,-0.0216323270272273
SPX.Index,0,0,0,-0.0391876812312364,0,0,-0.118399813914465,-0.035844937448013,0.018499176573034,0.0224730068067547,0,-0.125994054895345,0,0,-0.0808080182450841
VIX.Index,-0.403063831960049,-0.288977143101548,1.0258572138458,-0.0670699429584976,-0.68084129949338,-0.262084941022,-0.31722182089127,0,0.0842548490157372,-0.0706576231276596,0.0293095233291677,0.840086406175745,-2.37631794437761,-3.26983112725105,0
