,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0237124429233218,0.356520802700833,0.0886550067675946,0.0147238129812261,0,0.00790604996489063,0.168619881373332,0.0494358205654488,0.0199568511131987,-0.0277497507646078,0.0708789752646755,0,0,-0.121060958782035
XRP,0,0,0,0,0.350388772621832,0.458875643149858,0.152649821019481,-0.426095525801006,0.0335344290042305,0.0292246337891276,0,0.527036207136057,0,0,-0.291785614765495
LTC,0.985650605459906,0,0,-0.115175087446915,-0.117811110996419,0.318776664749964,0.0919369790322023,-0.214379401530252,-0.0148683028501715,-0.0756192026730324,0.257190357064799,0,0.310762440182302,0.063571708306293,0.0650545320225327
ETH,0.392949245798703,-0.456138468517712,-1.59749066857436,0,-0.0262270765759602,0,0.676650514105708,-0.334047785448444,-0.02195492738999,-0.418506321391672,0.36951910950131,0,3.09244840916014,0,0.0645999621629806
DASH,0.0594882726781163,-0.0966913418034289,0.206740928990371,-0.0669777677394563,0,0.431058887219927,-1.73472347597681e-18,-0.256823244906393,0.0384693868639154,0.107116110530172,1.38777878078145e-17,-0.0831656211828106,-1.26399296757535,-1.72505890034885,-0.396258093408455
DOGE,0.119683788876114,0.1837242044625,0.0434539445002163,0.0263798728926819,0,0,0.0248129222619172,0.180917545945498,0.00529401686936252,-0.0466462441772907,0,-0.11861606227938,0,0,0.05039998036145
XLM,-0.694332423184078,-0.257804948461369,0.939479671462629,-0.0308920216636328,0.151133875537666,0.350072299131239,0,0,-0.0206571254702102,-0.0535643605077099,0,0.0821090698751744,0,0,0
XMR,0.934331186680589,0.105325744959105,1.38777878078145e-17,-0.153508183133953,-0.321582015348502,-0.444532241914391,0.290600458551313,0,0.0131020314982017,-0.0999993658039795,0.0512141909404586,-0.571991324674315,0,0,0.0882900145165749
DGB,-3.06370943957148,1.73472347597681e-18,0,0.635477304801194,0.862925638021366,0,1.25458594210135,1.62663073231206,0,0.473030735321587,-1.26607650039885,2.46067493334372,-7.93975896958043,-0.668103533580136,-1.18705518228979
XEM,0,0.223673275738063,-0.473082719920273,-0.272733628589764,0,0,0.732180102829319,-0.734169524832884,0.100408293272457,0,0,0,0,0,0.0249836957287674
BV010082.Index,-0.203653285520194,0,0.628676759476565,0.0718447412750081,-0.718827957922489,-0.239538637348414,0,-0.142819724077988,0,0.20721556129414,0,0.154841834124805,0,0.692893874063065,0.123983587952454
CVIX.Index,0.0728962048667788,0.11075615695599,0.070942928043278,-0.048541004308499,0.202135185412949,0.405471348526634,-0.225587072091863,-0.396034271184499,-0.00628707661114603,0.015627561741858,0.325429043567512,0,1.61787300417014,0,0.210574666160961
DXY.Curncy,0,-0.0187000490637072,0.0219351378082023,0.0160935726296224,0,-0.0121885049533981,-0.0205337306704975,0.0471880928051628,-0.0210324926779642,0.0135346497522304,0.0487628137167041,0,0,0,-0.0302796872118103
SPX.Index,0,-0.0540541332347478,0.0939810876797502,-0.00534289032758143,-0.186385872525621,-0.000547879757610161,-0.0775653458758547,-0.019648726475873,0.0114499341691261,0.0476553888930582,0,0,-0.746414779508725,0,-0.169468306336958
VIX.Index,0,-0.441281408068696,0.330836699651958,0.193170677231417,-0.106712175330838,0,-0.502127673422983,0.162388542302738,-0.0470529016597728,0.0671164355877213,0.534573051390621,0.511470615279941,-3.82583167692653,-2.86666934592601,0
