,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.103433145340841,0.393013774591738,0,0.0494079462273466,0.42213017142322,0.037937785708449,0.0705160864280272,0.137418047648619,0.0361349653242953,0,0,0,0,-0.0518397161670157
XRP,0,0,0,-0.0971863628055126,0.368103890196191,0.516328648987778,0.0916035859860229,-0.00547710429954102,0,-0.217652780245887,0,0.647862899716907,0,0,-0.291561957847739
LTC,0.063296371725404,0.0366099632550978,0,0,0.286044261815591,0.40615546614933,0.0729611386368045,0,0.0856572704184003,0.202188779568613,0,0,0,0,0.0360504598608311
ETH,10.3024226127735,-2.78271578472269,0.519906243257335,0,0,3.21385463851945,-0.809236761617372,0,0,-1.7013628046305,-2.69753140200029,0.014044052378409,0,0,-1.39216110537387
DASH,0,0,0.0746588027068506,0,0,0.537920158926723,0.150089575973879,0.0568415426299602,-0.0869063932495695,0.0814357867045608,0,0.571219585841343,0,0,-0.174732458844261
DOGE,0.213012543554794,0,0.133153211512193,0.016038220066527,0,0,0.191768565288922,0.0378000481439668,-0.0466220781141016,-0.0120321311390995,0,0,0,0,-0.0616210003648409
XLM,0.262319713009337,-0.343782623703636,0.284122754037403,-0.0342112749663475,0.213038848801988,0.374694270401824,0,0,0.0419482307858318,-0.147265329673146,0,-0.320238221648464,0,0,0
XMR,2.24622496590225,0,0,-0.0820640706934384,0,0,0.286045156096433,0,-0.060219982602351,-0.0958794664605434,0,0,0,0,0.121108142724598
XEM,2.07670203329094,-0.327956824053661,-0.497815587675944,-0.0498318970114555,0.059705769359659,0,-0.0976346837891062,-0.657973277357094,0,0,1.88280284287137,0,3.89433862822015,0.514532239862243,0.260330754316958
DGB,0,0,0.523126209913758,-0.0573516498221397,1.20870400825816,-1.56045312426686,0,0.382851643860746,0.219089049538633,0,-0.647667682984318,0,0,0,-0.18432513154295
BV010082.Index,-0.63145095110851,0,0.500478065373305,-0.0136877530500557,0,0,0,0,0.140176984025165,0,0,0.211526521476909,0,0,0.0105478838263264
CVIX.Index,0,0,0.168357187106693,-0.0223987721001869,0.32883650990909,0,-0.0346122803193337,-0.0933128663342764,0.0392372512420445,0,0,0,0,0,0.126461142500896
DXY.Curncy,-0.0401146002871307,-0.0242674819933914,0,-0.000270792631842853,-0.0766558892854825,0,0.0133688767746253,0.0298349041782521,0.0345770955804594,0,0.0341439022675791,0,0,0,-0.0169322894917831
SPX.Index,-0.160526748543423,0.00255809421763894,0.164948867324396,-0.00775587191106645,0,0,-0.119236797180681,0,0.0213136383402946,0.0178838048896107,0,-0.0961583074237778,0,0,-0.081948367932542
VIX.Index,-0.216909493067272,-0.346170496578962,0.758279773611096,-0.0661291974947208,-0.449809469004496,-0.0831992456995042,-0.515584364954578,0,-0.0118184208447211,0,0.0421997475072127,1.08811918676152,-1.12509353000337,-3.1420485628694,0
