,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0567844031878421,0.772481349255677,0.221043889525027,0.0837307810518891,0,0.018150816579209,0.257296364317985,-0.0426702287839342,0.00679019593835363,0.116626959065655,-0.0856628136729258,0,0,0.0660591811298502
XRP,0.166457033317986,0,0,-0.455545716821546,0,0.0990475766698823,0.596701626448381,-0.428731768532706,0.0315459059884967,-0.195707042968813,-0.116785104799545,-0.361890380639123,0,2.14890184639449,0.495072785784221
LTC,0.691683099784793,0,0,0,-0.0364346110621293,0.144080804319769,0,0,0.00621650223899252,-0.0171520738539976,0,0,0,0,-0.0170592962779225
ETH,0,-0.152896543761763,-0.0816782556499804,0,0.0950700269400092,0,-0.163602130628105,-0.0238494210499065,0.0515402754934043,0.0949436887623407,0,0,0,0,0.20020602069112
DASH,0.420246369516758,0,0,-0.0417367448698629,0,0.11099625189107,-0.0935302720249178,-0.731312709359087,0.0112901875776645,0.0220118904156328,0,1.10945002700183,0,0,-0.0954080082048176
DOGE,0.509554787669959,0,0.177819766253814,0,0,0,0,0.0146370350096892,0.0925022404735837,0,0,0,0,0,0
XLM,0,0.04914522302018,0.136323855999485,-0.111300306595306,-0.0478548967940117,0,0,-0.0906789071665446,0.15439301965951,0.2303273622063,-0.833776818272148,1.07806806007875,0,0,-0.227069068211894
XMR,0.21857571599022,0,0,0,-0.135456636773721,0.240633889692892,0.28720623935872,0,-0.0923254941323917,0,0.773555822319438,0,0,0,-0.0420004010977486
XEM,-0.750558502267085,0,0.839132741510145,1.32653337127044,0,0.198294811003917,0.213387864690346,-0.0553353503838623,0,0.115339951261172,0,-3.33595354501247,0,0,0.0544636588563839
DGB,1.21591737061449,-0.500577286385386,-0.710063584434609,-0.831092324934188,0.4411280807198,-0.872884591467714,0.655717273421853,-2.77555756156289e-17,0.191567763239817,0,0,0,0,0,0.329801840164685
BV010082.Index,0,0.103038053155654,0.0561939808852603,0.0411972866871025,0,-0.0335977096096698,0.102280325837062,-0.031907403865993,0.0115886132799218,3.46944695195361e-18,0,-0.0623269468137749,0,0.302427351311321,-0.0439196567510961
CVIX.Index,0,-0.123156876178527,0.0781789766175594,-0.153135357282816,0,-0.0241506205929299,-0.0251038287847035,0.0174273585966129,-0.0161543901316365,0,-0.202478276208304,0,0.677868447814775,0,0.12188722118576
DXY.Curncy,0,0.00645841961349622,-0.0594587476308061,0.0277835595057045,0.0182030238753666,0,-0.049874264487858,0.0321643735871601,0.00967418787152864,0,0.0620472332358612,0.156438030987984,0,0,-0.0539974982742303
SPX.Index,0,0.030922625411984,0,-0.034130195527163,-0.00516874492990788,0,-0.025950667169369,0,0,0.0132184462873349,0.0916735496245573,0,0,0,-0.111197187218815
VIX.Index,0,0.239647340507109,0,0,0.0883503032747422,-0.264632117624876,0.134609559687027,-0.0893220608373487,-0.0661314710071189,0.23618164697974,0,0.232810246052112,0,-6.10966193145785,0
