,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.371080152318816,0,0.748677845223161,0,0,-0.107165541855797,1.73472347597681e-18,0,0.0845063837120139,0.00163735063961822,0.013009398869365,-0.0657708853350854,0,0,0,0,-0.051193263519507
ETH,0,0,0,0,0.119346996951196,0.233497279307531,0,0.0636532445448235,0.244616624830512,0.0941228174043296,-0.00014440223623315,0,0.0948193033086931,0.256923715008432,-0.275221709831544,0,0,0.150177805833097
XRP,0.159447078141086,0,0,0,0.00233889949059665,0.0214810586603744,0,0,0,0.282611713886324,-0.134984370824837,-0.0611138802650922,-0.250279693324927,-0.443048210939184,0.115118869830939,0,0,0.0630473846653083
LTC,0.713355955863399,0,0,0,-0.0248168471960656,0.0141251691877872,0.0847004781302867,-0.0170398722321337,0,-0.0594406095232681,-0.00707730627123442,-0.000611343067301555,0,0,0,0,0,-0.0262792530937172
XMR,-0.676030400333984,0,0.374810210449641,-0.686096863759658,0,0.123475716066725,0.201827680559003,0.144424152329225,0,0,-0.0834615017141626,-0.0782302503491295,-0.292624564928682,-0.547542349095344,0,0,0,0
ETC,0,0,0,0,0.0427660480525393,0,-8.67361737988404e-19,-0.0820001713181161,0,0.106533451292803,-0.0606082603903878,0,0.233489185396611,0,0,0,0,-0.177738248479093
DASH,0,-0.0265275329807556,-0.150647424250948,0.675828167912196,0.274213830062902,0.0417511400613182,0,0,-0.181983277187956,0,-0.0433781424919314,0,-0.1126316565698,0,0.1571736878408,0,0,0
XEM,0,0,0.44768822359782,0,0.210409655168073,0.283703375927179,-1.18291131435322,0,0,0,-0.0824030621827272,-0.16792552543293,0,0,-0.551891185929472,0,0,-0.0724024630435399
DOGE,0,0.185910919703653,-0.0129634136451933,0,-0.104968035831649,0.0179736779628614,0,0,0,0.00829261926542634,0.0268256498689358,-0.0107728258784757,-0.0582659473532614,-0.336242322646727,0,0,0,0.0216211292612972
XLM,0,0,0.590391788306082,-0.309693233752216,0.0398378831844374,0.248537052788898,-0.346544536129721,-0.221459938942354,0,0,0.019766640871912,-0.0729416099303117,0.102534379829963,0,0.341939682923014,0,0,0.032935895242121
NEO,5.55111512312578e-17,2.97186638531998,-3.49735882401753,0,-0.410287679001788,-0.133134474248841,-1.2155670537205,0,2.59274964748558,1.11152521395838,0,-0.120547007795582,-1.56328375341534,0,0.417811579685699,0,0,0.42634735307415
ZEC,0,-0.45883093625386,0,0,0.279762567737724,0,-6.15143460700084,-0.211944023843256,0,0,-0.620290462780275,0,-1.66488028110624,0,0,0,0,-0.360451714847159
DGB,0,0,-0.248109560392632,0,-0.155118616735383,-0.166594908466859,0.556054932302953,0.228340299226244,-0.462086652675166,0.3372356667191,-0.132432515647438,-0.0205105624921711,0,0,-0.10215637833846,0,0,0.0998916640655592
BV010082.Index,0,0.156519016365633,-0.246819810101134,0,0.00212186303578822,0,0,0,0,0.0881209040145089,-4.33680868994202e-19,-0.00229249865725746,0,0,0,0,0,-0.0341549831942
CVIX.Index,0,0,-0.00706504326728501,0,0.0429750734159751,-0.2993629478441,0,-0.167090538671755,0.246920597037223,0.102206489270905,-0.0427731176981341,-0.0264100943597885,0.119848834606669,0.324166449910688,0,0,0,0.194053540756948
DXY.Curncy,0,-0.0482438620451705,0.0054248611852187,0.032531662845647,0.00987944315404132,0.0226344897752664,0.0386268224342355,0.00384397328657074,0,0.00529125306648487,0.00433359075644977,0.00409754312576411,0.0185656216865685,0.152371342353734,-0.0258591566866318,0,0,-0.00389264705948187
SPX.Index,0.01449918675887,0,0,0,0.0106530246216822,0,0.000412287203321666,0.00931530852395734,0,0,0.0015911385784546,-0.00209530537799017,0,0,-0.017532153967063,0,0,-0.0463646831138319
VIX.Index,0,0,-1.12642793435256,0,0,0,0.100210957864147,0.106303171593188,0,0.205977123229016,-0.0526559761910025,0.0833656627895864,-0.221751333842267,-2.29554736996951,1.23460410164425,0,-1.9548701887724,0
