,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0553767941913765,0.799463801795029,0.035384387181814,0.120201433559285,0.101017970927783,0.0164592064286773,0,0.0125065933981954,0,0.0126471608018609,0,0,-0.0280468621659994
XRP,0,0,-0.855225375951905,0.128243290440824,0.508151302346307,1.3815083495321,-0.247674857552005,-0.241912761028118,0.0664159799849852,0,-0.225000107112913,0,0,-0.21986668987834
LTC,0.699669871636855,-0.160073144687854,0,-0.000135220872239279,0.0468925237626188,0.154015775665114,0.0635402600282114,-0.0397924490268202,0,-0.46772356578074,-0.00463342498205926,0,0.492606570181893,0.123720073924793
DASH,2.77920289390121,0.196665591199597,-1.90102139413328,0,0.225984940388569,-1.11523014301107,-0.268980565878969,0.0917569101152012,0.142013144350177,0,-0.366789177734704,0,0,0.10230391242975
XLM,0,0.917362631490058,0.196652972610239,0.136114841569277,0,0.736345847740257,-0.261859407237245,-0.229671805067319,-0.0433759914337794,0.639266070381112,-0.413351256964927,1.23072800159427,0,-0.0553351149401255
DOGE,0.328368059312694,0.061018529862778,0,0.0406732145107203,0.128853100742043,0,-0.0415071925205043,0.0465298958039277,0.0936075360293289,0,-0.0619057487933002,-0.708165580529204,0,0.118678050809845
XMR,0.474019738079725,-0.431478107799501,0.321945629419114,0.0696929134711519,0.089737492249366,1.03024518084058,0,-0.0232718351798131,0,0.681214454417547,-0.546168398353533,0,0,-0.426699252979053
XEM,-2.72434268222522,0,3.13464285131182,0.61416831944751,-0.0227795122386108,2.03592736357505,-0.0748631262782312,0,0.644426907672386,0,-0.572284959218791,0,0,-0.200044468866354
DGB,3.46748970928772,0,-5.07767753996024,0.178789370674527,0.865124489854532,1.80635967888328,0,-0.299359309351312,0,-2.41852738455142,1.26455359563467,0,0,-0.272391498726482
BV010082.Index,0.233462440145773,-0.0594763262594524,-0.119623170101332,0.0113757472000137,-0.0378675510707632,-0.442429901212512,-0.0219601361658372,0.00718952632851197,0.0222797653048752,0,0,1.19588054177686,0,0.141917095421027
CVIX.Index,1.58184754984149,-0.38419785647237,-1.54688170974746,0.116301250026595,-0.226228527406726,-0.298866421818867,0.054717909653017,4.33680868994202e-19,0.104622598230632,-0.626476598328221,0,1.62040088182419,0,0.228204585901405
DXY.Curncy,0.0485170023066541,-0.0281131583390409,-0.0396860910333095,-0.0277814667512941,0.0149916025536255,0.0783280191696254,0.0169081765679111,-0.0158318870492609,-0.0154914099604137,0.220976482852658,0.0805519712654351,0,0,0.0136574361074281
SPX.Index,-0.0128617090925948,0,0,0,0.0289140839211022,-0.04877146687865,-0.0108213976877456,-0.00546097269355804,0.0202973773053746,-0.00826242995274951,-0.0165323733701065,-0.112722271265552,0,-0.110258897507061
VIX.Index,-0.371429621364003,0.0315927254720503,0.328738943726747,-0.0192939279617773,0.0868952904019819,-0.00482999199730793,-0.164434765110088,0,0,0.0651576407568579,1.73472347597681e-18,0,-5.75241216428445,0
