,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0145854518428553,0.808857540138781,0.0621863541595963,0.0992517032602063,0.0429738764082692,0.00951197164438042,0,0.034026387007153,0,0.0900868547806531,0,0,-0.0210683889567777
XRP,-0.283338264707298,0,-0.285477669262323,0.168853401241107,0.597005867272359,0.901057192121723,-0.185705999923986,1.38777878078145e-17,0.130205568834408,-0.608817274636779,0,0,0,0
LTC,0.981830030137269,-0.0285313801914248,0,-0.146173999475563,0.00250580201770521,0,0,0.122554555700673,0.0236700999390822,-0.422762783853631,0,0,0,0.075939416149658
DASH,2.85778310440714,0,-2.37958884463619,0,0.57908687035184,-0.646174297187323,-0.166876322068989,0.131356880729842,0.0908668956566495,0,-0.053813703976027,0,0,0.230116774005001
XLM,0,0.922470427399727,0.344541603795892,0.0895668850308075,0,0.46563769880505,-0.258849608161092,-0.195224546839338,-0.0651376729340613,0.230322401306235,-0.207578656605524,2.10805219807659,0,-0.124004776546506
DOGE,0.332810156632043,0.131640219499763,0.238898527359202,0.058310142317482,0,0,0.0104734001178154,0.0395510316815141,-0.0359651443420496,0.579795387037332,-0.0384048566125455,-0.637344953175604,0,0.0238453847951538
XMR,0.893305841787953,-0.203518404669154,0,0,0.104780605197723,0.598879366860405,0,-0.0439648494966087,0,0.855057984622131,-0.263627642884343,0,0,-0.472208147532302
XEM,-2.73521734282497,-0.0705781802066219,3.02444627303472,0.673400092485463,-0.258259682289438,1.91212870223288,0,0,0.547387004192034,0,-0.588534588140416,0,0,0.0192992015721412
DGB,-4.33680868994202e-19,0,0,0.241825229344987,0.529677761298448,2.82874984349579,0.153850778866245,-0.684552579636607,0,0,0.96986621960489,0,0,0
BV010082.Index,0.0953319271203922,0,-0.190831747621439,0,-0.0905495538005574,-0.0945851832866857,-0.0110467401804552,0.00400589436920664,0.00644203907091929,0,0,1.25551688847282,0,0.0364696402240453
CVIX.Index,1.50680099011244,-0.362712113401252,-1.46263624546974,0.0617960295625293,-0.172004902351432,-0.393504375570239,0.0844777235843169,0.0709516660040097,0.0773107477352682,-0.357712448867359,0,1.26541012333395,0,0.221327805100013
DXY.Curncy,0.0358472279994375,-0.0172997111112863,0,-0.0155709451630284,0.0115233930741651,0.0692138369222689,0.01460810649065,0,-0.0152542575580932,0.15700861283953,0.12072011649587,0,0,0.025943192874474
SPX.Index,0,0.00752717140675439,0.0644609733013603,-0.0265945966100099,0.0129622039571744,-0.0659915851709536,-0.0101518968372163,0,0.00749314387856248,-0.0348476587964833,-0.00462698078867826,-0.0375557734416172,0,-0.110344879220966
VIX.Index,-0.276287695843902,0.0805622146282204,0,-0.0972181312316718,0.195111842820636,0,-0.0794711348581607,0.0807246671707796,0,0,0.340010985249048,0,-4.54448436030316,0
