,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.327027803833091,0.0570100833874289,0.0837143590082001,-0.0546162795677819,0.0421070413763811,0.154320685776576,0.0406825752896328,0.0219289388162592,-0.144697310409893,0.0410494017725149,0,0,-0.068969465339596
XRP,0,0,0,-0.0392047804493372,0.304518402591278,0.434316460440582,0.186304770284757,-0.513350381287601,0.040805945978718,0.0316644879870999,0,0.458298004111135,0,0,-0.277923983353909
LTC,0.250078161249354,0,0,0.114419695299618,0,0.510339757510122,0.01395845296356,0.101071366845673,0.0387240731434558,0.0291200342427416,0.162941292212021,0,0,0,-0.00279090166500619
ETH,-0.296272047308623,0,-1.5167842884589,0,-0.0727486166870322,0.0468995340513164,0.31491166108992,1.03970690376139,-0.0381697612265915,-0.465946348929726,0.405177517043757,-0.590094964107261,8.68649389378967,0,0.124214967451748
DASH,0.506385522280165,0,0,-0.114840281716063,0,0.189141684484001,0,0.150142712542599,0.00330074218732372,0,-0.193743946852088,0,0,0,0
DOGE,0.148622850452576,0.164548075916932,0.0631893126735983,-0.0366909140834983,0.0749027163863648,0,0.116122934460739,0.226315398970077,0,-0.0687199825453056,0.113055685238029,0,-0.848545394883689,-0.226899264980563,-0.105091973435196
XLM,0,-0.285280043963704,0,-0.0395343015557653,0,0,0,0,-0.0365592031783902,-0.0698698946694453,0,0,0,0,0
XMR,1.53453697279352,0,0,-0.140268480981864,0.5213637604671,0,0.252037499576149,0,0.0229906617386712,-0.076756503628006,0,0,0,0,0.138986288806465
DGB,-0.566712944395695,1.17347110695605,-1.37250391177341,0.467004583483669,0,0,1.00472149871187,0,0,0.760174953794751,-2.68511018249636,1.62888935130876,0,0,0
XEM,0,0.0945331485791959,-0.428096420175164,-0.389055713144213,0.394685285159066,0,0.575047244341351,-0.202606322988177,0.0830448444429558,0,0,0,0,0,0
BV010082.Index,0,0,0.620341601862613,0,-0.761633868540329,0,0.0246416387092632,-0.237220968226536,0.00561956455103142,0.199497336304896,0,0.100052503344422,0,0,0.0109998089674423
CVIX.Index,0,0.1146832764777,0.183062096809201,-0.0609919965189964,0.30223381806339,0,-0.219217432998898,-0.291635871249813,-0.0123632059187398,-0.015683588231526,0,0,0.441885864806082,0,0.231018443767747
DXY.Curncy,0,0,0.0522549364379188,0.021473553673379,-0.0307717828354208,-0.110881552662165,0,0.0246413940742437,-0.025053393404805,0.0189695946256812,0.0326984637686766,0.0187410367841711,0,0,-0.0290001575467355
SPX.Index,0,0,0,-0.0440658312699237,0,0,-0.126283778915347,0,-0.00232961686907222,0.0345658776945793,0,-0.127107803665449,0,0,-0.0857108094349954
VIX.Index,0,-0.34712423476279,0.662873053372892,0,-0.320670340854979,0,-0.373477649961582,0,0,0.0967914882171222,0.137813231720664,0.481913883821737,-4.5404552022644,-3.48635386627592,0
