,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.186147213507134,0.019672643432428,0.103143243293317,-0.0287630214855418,0.108060228658371,0.14736194183629,0.0342138095549617,0,-0.141062223638441,0,0,0,0
XRP,0.736682640788816,0,-0.453212035848342,-0.085139263295477,0.544976983856421,0.723118423521776,0.184192116042943,-0.748894153110155,0.0877373958437627,-0.00275990964646884,0.365787136115464,0.472402128215011,0,0,-0.184459446038893
LTC,0.349047427257241,0.0922490237139135,0,-6.93889390390723e-18,-0.00126249406383568,0.570006578881825,0,0.0819405256079633,0.0207124032183185,0.0870631984294241,0.166852287612366,0,0,0.327001064840778,0.0183174898231085
ETH,-0.248634089577127,0,-1.51414050141831,0,-0.0800029823073644,0,0.305315881776756,1.03900023601697,-0.038507239716236,-0.464467133787868,0.438817533039899,-0.648786330331542,8.52963978595448,0,0.123287361214093
DASH,1.17340553453351,0,-0.260951471227655,-0.114793252702283,0,0.597104338494224,0.117715248439135,-0.152452699865562,0.00186324575101409,0.0172168278906403,-0.293715519076117,0.376836070808513,0,0,0
DOGE,0,0.160895110972654,0.161114272227345,-0.0922175171124652,0,0,0.0849571574121279,0.225724077039617,8.67361737988404e-19,-0.0728069900943088,0.0726336847195986,0,0,0,-0.0674585332960912
XLM,0,-0.285280043963704,0,-0.0395343015557653,0,0,0,0,-0.0365592031783902,-0.0698698946694453,0,0,0,0,0
XMR,1.73197542169608,-0.0411918656801954,-6.93889390390723e-18,-0.117491974691103,0.477912876735998,-0.149406950200831,0.288485870514608,0,0.0265569384297089,-0.116608475424455,0,0,0,0,0.114075041899264
DGB,-0.0913558735814136,0.910125127545581,0,0.56762888002729,-0.562203186118163,-4.35334688438175,1.16739704168417,0.850644075013836,0,0.836188122211908,-0.39556475126113,0,-15.2395920026305,-1.56666016094259,-0.701144327977616
XEM,0,0.0945332142073485,-0.432062873575678,-0.387488689405596,0.40275957515958,0,0.573485969508849,-0.203742302320982,0.0830085411297537,0,0,0,0,0,0
BV010082.Index,0,0,0.512444062180538,0.0324343162437448,-0.423516978621643,0,0,-0.186627547083557,0.0371428114573787,0.227337262968237,0,0,0.516935878391989,0,0.0569956836568138
CVIX.Index,0,0,0,-0.0962792361141653,0.117630443147378,0,-0.255930660720407,0,-0.0082266140207578,0.0408176194973153,0,0,0,0,0.134006705780497
DXY.Curncy,0,2.16840434497101e-19,0.0625671581941414,0.0223608822313712,-0.0127510138131862,-0.0818566243520617,-0.0104071821559767,0,-0.0229638906289374,0.0197622552714084,0.0188588611159774,4.33680868994202e-19,0,0,-0.0229874418076811
SPX.Index,0,0,0,-0.0463541571580442,0,0,-0.121616430476311,0,-0.00238432101234052,0.0331964905825066,0,-0.136167662603021,0,0,-0.0832634550805036
VIX.Index,0,-0.327981195615407,0.730295232131066,0,-0.695685411584546,0,-0.396882947983326,0,0,0.0925627610859392,0.143292851060356,0.827551813755278,-2.92102144289729,-3.06111786826942,0
