,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0596425151799907,0.138840861966185,0.236168848251884,0.0449567553924274,-0.0240620745797553,0,0.0175488709765688,0.215715174657707,0.070677854982772,0.0442821056351618,0,0,0,0,-0.0747599713079631
ETH,0,0,0.369984264341532,-0.143016057364452,0.0414722089021579,-0.13071775156811,0.199308276778716,0.208892867487585,0.389746302718605,-0.232556269612153,0.278344596087037,0,-1.08124254406041,0,0,0.152374491804042
XRP,0,0.0543614379492458,0,0,0.0392580136270483,0,0.0101154779472208,0.0736273270080954,0.021512447038624,-0.0747571609150062,0.106007848782779,-0.0761180125222986,0.0436162381208902,0,0,-0.0685078638043508
LTC,1.00175489879016,0.0193126317439983,0,0,0.0093192987844871,0,0,0.0278122103796608,1.38777878078145e-17,-0.0988618148109492,0.00871227574789189,0,0.0675665987762461,0,0,0
XMR,1.04494313127539,-0.0683525212888026,-0.375799954351091,0.459498692748529,0,0,0.250373279568864,-0.138225871698708,0,0.107845018412407,0,0.638883499387198,0,0,0,0
ETC,0,-2.29621873307093,0,0,0.379736991155437,0,1.39121105642057,-0.160254164342346,0,0.687462300288149,0.97411203094508,0,0,0,0,-0.840100910445186
DASH,0,0.161565418003826,-0.700976330441797,0.13249149716377,0.0545107095636089,0.0513440461521317,0,-0.0132082893281218,0.0575901502362446,0.248859295363834,-0.139343101033684,-0.77908866935297,0.623180506573816,0,1.02422081460418,-0.342215367981938
XEM,1.30102616035469,-0.0434663432254859,0.337027718229017,0,0.0805075461500941,0.0466437273773404,0.482158939718968,0,0,0.463492951675865,0.181891982910546,0.89338967140767,0,0,-4.53745675564201,0.0151491800050436
DOGE,0,-0.289882943146374,0.601310073800574,0.238017686268024,0.0268502772830989,-0.109883617893288,0.333453958387533,0,0,0.161112790009356,0.0118474126483761,0.268902026955944,0,0,0,-0.0397659315467159
XLM,0.381419175679475,-0.0124257565572741,0,0.0495112024080784,0.0517768474234235,-0.0479280102619464,0.427012310195434,-0.0850333528509514,0,0,0,0,-0.136936188587768,0,0,0.456731088782127
DGB,0,0.9058167016353,0,0,-0.00638653246781327,0.149718231620838,0.217427455164454,-0.152108802572262,-0.617029350877186,0.693480226141585,0,1.28620632026219,0.717555016855813,0,0,0
BV010082.Index,0.276713610542083,-0.0653006328061302,-0.272094897356653,0,0.0123080958788771,0,-0.00415839930608176,0.0396032766821005,0,-0.0636365138425297,-0.0537199301340583,0,-0.0430272031409308,0.241523606435315,0,0.135129824978735
CVIX.Index,0,-0.239014657476945,0.0735437437921628,0,-0.00208971120147704,-0.0191161784678253,0,0.00604902520840624,0.175377064555622,-3.46944695195361e-18,0.0975275614248364,0,0,0,0,0.246199066988508
DXY.Curncy,0,0.00089512797420735,0.0184148320458378,0,0.00276337161335703,0.000952656247751679,0.0408108292284685,-0.0113943823841725,0,0.00766905019227556,-0.0298479738935623,0.138873885754337,0,0,0,0.0161506355645775
SPX.Index,0,0,0,0,-0.00123509574147069,-0.00396480121624046,0,-0.0225814535543943,0,0.0225907687092723,0,0,-0.0664795584779337,0,0,-0.0118994193963067
VIX.Index,-0.22195271070322,0.358184137819687,-0.925464822027232,0,0.0254369732959642,-0.0617049158400607,0.118406221769823,-0.209938480041797,-0.218788019906694,0.39745268754546,-0.239210186643638,0.987304337313114,0.613643390328483,-2.66642151628344,-7.00617114212553,0
