,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0865716400592222,0.0414312430386418,0.291542169517945,0.0407458988030186,-0.00836191498660337,-0.013146077139531,0.0309412177974423,0.198100098814359,0.0166121723791081,0.0659293813906098,0.214001896017157,-0.0386721686506611,0,0,-0.123938214456402
ETH,0.540484187449267,0,0.388961870138056,0.31087930179189,0,-0.0725064604180868,0.108524685112043,0.235953569092231,0.291041289808431,-0.548628153513469,0.132560930567283,-0.101281489101643,0,0,0,0.139260705747616
XRP,0,-0.204744079489762,0,0,0.0663504626565247,0,0.134606205917199,0.154518437121311,0,0.251154061156754,0.129367663436873,0,0,0,0,0.169384272221071
LTC,0.587388701551093,0,0,0,0.0160055413128875,0,0.013878705939402,0,0.121449462691955,0,0.0101415131145487,0,0,0,0,0
XMR,0,0.387550362065293,-1.0409808289915,0.7115848877446,0,-0.0243202852666127,0.434021652852671,-0.606831368189279,0,0.754571026944876,0,0,0.86792678892043,0,0,-0.0491790678226582
ETC,-0.348825721790236,-2.564496299725,0.661631011546724,2.99916732386165,0.187504444359975,0,1.99501893892869,0,0.257084900644495,0,0.890562160387288,0,0.635742808104725,0,0,0
DASH,0,6.93889390390723e-18,0,0,0.0514422722699256,0.0381873104505982,0,0.151797953922882,0,0.147280001817104,-0.130050806631802,0,0,0,0,-0.252245511209651
XEM,0.875842481858,0.310495593376775,0,-0.362137946483249,0,0.0547907783759582,0.148925529757943,0,0.117828083354705,0.341082067471207,0,0,0,0,0,-0.0596321615735106
DOGE,-0.655015927516188,0.135187073785066,0,0,0.100303536842567,0,-0.0271668800920324,0.115020800696581,0,0.49181551089394,0.0167690900808437,0,-0.0123807043152031,0,3.05238957571401,0.338165654051117
XLM,0.699918733359296,-0.0957044378102397,0.482489844635685,1.73472347597681e-18,-0.00854195698858082,-0.0500736050690836,0.130574342533417,-0.0539973040573695,-0.105896195036873,0,-0.0558356781586918,0,0.106496956482322,0,0,0.0766700094177881
DGB,-0.592055192977189,0.727666469259611,0.230093309012629,0,0.0534231723036641,0.118989139573131,0.0849663013170727,0,0,0.430444425881236,0,0,0.528272005165952,0,0,0
BV010082.Index,0,-0.0543315346025469,0,-0.0837440016692527,0.0254479797609329,-0.0109915554399893,-0.0434937214673673,-0.00168408632454898,-0.138198328944249,-0.05721535764963,0.0122664012951334,0,0,0.865559963805573,0,0.0673568220403336
CVIX.Index,0,-0.0579471107468849,0,0,0.0160523761175745,0.0109248633542467,0,0,0.121915430062087,0.160277222094891,0.089050701257798,0,0,0,0,0.168209053606279
DXY.Curncy,-0.0263038551429095,0.00357623848047903,0.0114058103884128,0,0.00512197939374071,0.00317446917001018,0.0204746274854389,-0.00658664701026669,0,0.0445527083045133,-0.0269370236159379,0.187051648596769,-0.00915327433935427,0,0,0
SPX.Index,-0.0120569428060123,-0.00502672216444076,0,0,0.00280746608442832,0.00490531784993571,0.0159932734849968,0.0253266282233451,0.0483302869948707,-0.000508158349221839,0,-0.0197038072338827,0,0,0,-0.0618569516298081
VIX.Index,-0.118259145810584,0,0.0493300649764328,0,-0.203228601543475,0.0573005744598635,0,0,0,-0.281065999997541,0.201077703354836,0.111663229005217,1.46724580287421,0,-5.36100930658563,0
