,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.09823188202098,0.00782058702746336,0.248217391553801,0.0266245277107404,0.0188787083865481,-0.0718183796094478,0.0850774087342624,0.0215030033806345,0,0.0144957690817461,-0.073798957562677,0,0,-1.16834452943495,-0.144683557566746
ETH,0.279864297684696,0,0,-1.38777878078145e-17,0.028556436382785,0.115930416923419,0,-0.102186143041724,0.0209637155092167,0.0294140695216521,0,0.514538905936636,0.00714129669603828,0,0,0.0441159988987273
XRP,0,-0.129142592619705,0,0,0.0736886168341206,0,0.205697445480158,0.111190667677581,0.101855452269761,0.313466489779351,0.197040429255354,0,0,0,0,0.160570924159945
LTC,0.456240086623886,-0.0272716271829272,0,0,0,0.0718663988721973,0,0,0.175590108471299,0.0163950692613303,0.00770567845854519,0,0,0,0,0.0401572193602354
XMR,0,0.731560106037843,-0.37713827106486,0,0,0.0774991846747857,0.413174096447946,-0.140896998879857,-0.537915173426794,0.605815548297292,-0.198975553670811,-0.988135604625542,0.684493447715066,0,0,0
ETC,0.171511474820129,0,0.130924336197475,0.0993505909084711,0,0,0.1523512869524,-0.0463888162752566,0,0,-0.0310962754908283,-0.371294422339516,-0.14928650382826,0,0,0
DASH,0,-0.452274503671202,-0.304731488249391,0,0.0411654923250193,0.10004598566551,0,0.070260567192522,-0.0629583545783458,0.27743784930314,-0.141962509305114,0,0,0,0,-0.0768660839402016
XEM,0,0.404603559991995,0,-0.641578600560189,0.158979801172348,0.32183611158274,0,0,0,0.174718696588211,0,0,-0.708335067946411,0,0,-0.0160515602993214
DOGE,-1.0294118116422,0.20864692737347,0.0790532705107014,0.321662761944596,-0.135420601048654,0.0364741130739674,0.176646277268743,-0.15885032175721,0,-0.00922906139659524,0.0810558431154337,-0.444264913292391,0.146733866127354,0.639445113315333,2.34713527229847,0.107171260344656
XLM,0,0,0.558420903065941,0,0.0410135814025716,0,-0.15503680277913,-0.180678840769847,0.147579539239276,0,0,0,0.801159854211647,0,0,-0.0780174757851951
DGB,0,0,0.31133473526179,0,-0.0269978825353168,-0.876238798669561,-0.382303719010307,-0.123356345780933,-0.88184725669565,0,0,-0.911234257579691,0.696489974765228,0,0,0.0987442102598139
BV010082.Index,0,0,-0.0347364226258604,-0.0893184842874029,0.0339545959341311,-0.144010430889778,-0.0714816406345787,-0.0179036477544305,-0.182423336241818,-0.00253668973445849,-0.00585344731230467,0,0.211864814510291,0.181650619711397,0,0.0240008761486701
CVIX.Index,-0.295466552962545,0.0717897796492734,0.115324459550694,0.0898217388276767,0,0.117979052915354,0.107517304456557,-0.0731029573585952,0.0516591968926646,0,0.0972459167441382,-0.0419268335278567,0,0,0,0.106532324076004
DXY.Curncy,0,0.0308602422207851,0.00774177166366508,0,0.00581929355410489,0.00413731477123278,0.0144621755307382,-0.0231066388295192,0,0.0110547162374216,-0.0133732084797025,0.209938129585683,-0.0702851046619475,0,0,0
SPX.Index,-0.0848943992681123,0.0157524691937966,0.0128640210126114,0,0.00337962251107449,-0.028436305637533,0.00980431144632207,0,0.0495818173169083,-0.0194416389231442,0.0112854704463842,-0.025746466973294,-0.0238233215590615,0,0,-0.068668998249705
VIX.Index,0,0.343553314518701,0.0329710225111754,0,-0.0183530172572147,-0.196149224113859,-0.655681413411065,0.445100388861722,0,-0.0972094582842789,0,0,1.28799350186006,0,-4.59450425970042,0
