,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0676933042756971,0.101864139674087,0.252804167197783,0.0452577114519063,-0.0198646310625668,0,0.0133419980262263,0.174079421914624,0.0647410860428992,0.0599070021898662,0,0,0,0,-0.118762268994147
ETH,0,0,0.40660007981918,0,0.0316214637649475,-0.0405758040371882,0.136578497997525,0.200592172635719,0.497318063314776,-0.203351634052058,0.272325010945365,0,0,0,0,0
XRP,0,0.00785779987737664,0,0,0.0401303886477102,-0.0027013595119725,0.0135601577194983,-0.110226754316584,-0.0184203584005999,0.136614847435805,0.0917485614002605,-0.0393405545924337,0,0,0,0
LTC,0.761490610686117,0.045607470912442,0,0,0.0154945604385361,0.0101804012469614,0,0.0564527321634324,0,0.0182531896996645,0,0,0,0,0,0
XMR,0,1.38777878078145e-17,-0.717957365163022,0,0,3.46944695195361e-18,0.456330051412737,-0.0748197868615996,0,0,0.367985871057749,0.138500086700271,0,0,0,0
ETC,0,-2.31086592869822,2.44257500465988,0,0.257897755926755,0,1.46667598735639,0,0.421874425517214,0,0.674765768329752,0,1.59130131625653,0,0,-0.635112251905823
DASH,0,0.127959263144023,-0.583992122841407,0.0812185876433225,0.0563320971613799,0.0434416242623833,0,0,0.115573956971473,0.271868568724569,-0.132330867516798,-0.62883808726157,0,0,0,-0.263355700178552
XEM,2.03939586895951,0,0.637789524141511,-0.285082778202547,0.0358260908943786,0.0577355503329511,0.122618378615825,0,0.296577023115504,0.305533104830343,0.163959266908665,0,0,0,0,0
DOGE,0.77182610593103,-0.0384065235469501,0.622008599680058,0,0.0392765562401158,-0.0640572959078599,0,-0.201775795584385,0,0.172987424661468,-0.00489514668909026,0.244735075365716,0,0,0,0.0164019907107289
XLM,0.706518462806262,-0.221930261696671,0.490609856315283,0.206841668619558,-0.00718260218127624,-0.0521943207786406,0.199609876439147,0,-0.0248504845080522,0,-0.0928506739132906,-0.187761979494576,-0.143170056260123,0,0,0.118469889370028
DGB,0,0.869188280464304,0,0,0,0.132308821331223,0.17767386183745,-0.247512290887781,-0.557169247658245,0.773189773209328,0,0.406313345003833,0.752727183270524,0,0,0
BV010082.Index,0,-0.048518992363273,0.150641009936451,-0.104566459061815,0.0225350438960145,-0.0153512467618195,0,-0.0150823883801327,-0.151121906954444,-0.0800262970553484,0.00879723824144496,0,0.0654043883847378,1.24695310308014,0,0.0585900983921223
CVIX.Index,-0.117712660998232,-0.0987055463817466,0,0,0.00376063583769411,0,-0.0209565447491694,0,0.202819523815779,0.0381085143129715,0.0925332876826404,0,0,0,0,0.136967375638825
DXY.Curncy,0,0.0123387242783223,0.0755332768285523,0.0648071991426534,0.000632949483292295,0.00111215693643582,0.0455020639836744,-0.0267604283074606,-0.0244785134099577,-0.0219228122830327,-0.0284079027281602,0.195714100499251,0,0,-0.102179505233551,0
SPX.Index,0,-0.0115223261998749,0,0,0.00119749120037084,0,0.00567049681747829,-0.000848801811616781,0.0126334232129522,0,-0.00575091401989468,0,-5.42101086242752e-20,0,0,-0.0385921194173022
VIX.Index,0,0.225783623070319,0,0,0.136102204298015,0.116310425816703,-0.132478239030291,-0.343693659945799,0,0.191582097541669,0,-0.0415324410467693,1.41604669426235,0,0,0
