,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.199541755840815,0,0.428225002610812,-0.107786812486698,0.0166313435169129,-0.0793932431569308,0.153497706709245,0,0.103397616341612,-0.0108943401700969,0.0950559114185472,0,-0.207794656822908,0,0,0,0
ETH,-0.052708952733885,0,0,0.196095046544319,0.21149098405353,-0.0564649953753186,0.0840513578782922,0.0982324055483417,-0.300007990498675,0.25214378298077,-0.00233738656683058,0.269199734304772,0,-0.38638514083733,-0.2537498168986,0,0,-0.0582279000917244
XRP,0,0.265243582461464,0,0,0.012193883376359,0.121435409218206,-0.171078099985458,0.0594130500697345,0,0.0937651673135351,-0.0359918950380595,0,0.0272162285932882,-0.22717822547707,0.240996897379479,0,0,0
LTC,0.513944042117058,0.564392237713035,-0.322232156559425,0,-0.091213012203111,-0.0240912822401918,0,0.238007467704078,0,-0.101501531535302,0,-0.0014049126514776,-0.173350127592465,0,0,0,0,0
XMR,-1.14679801585455,0,0,0,0,-0.108040934447221,0.447421193737208,0.168443533095108,0,-0.0366577342954122,-0.0253701795528356,0,-0.173556205383451,0,0,0,0,-0.0402194033747546
ETC,0,0.240640227961951,-0.710017799743017,-0.300549726104642,0.0249569456514729,0,-0.0120256208327878,0,0,0,0.000487646839697367,-0.123443321265678,0.567728790932336,0,0.0979590320181689,0,0,0
DASH,0,0,0,0.16345290383521,0.0634854249337707,0.377224296435196,0,0.197469044628783,0,0,0.0168117643506079,-0.0953503318228881,-0.240102055969979,0,0.0290700841916405,0,0,0
XEM,-0.156987118051912,0.274785359853287,0.249477656155974,0,-0.0801700559485724,-0.121921026227924,0,0,0,-0.0535801756281746,0.0279294626691695,-0.125026090583093,0.26139296958887,0,0,0,0,0.079409652122839
DOGE,0,0.242372816025091,-0.138927174944102,0,-0.0656144910059562,-0.0792480162227407,-0.0101481497946508,0.0652390926175049,0,-0.0459633459209619,-0.00994168005619819,0.064112452985556,0,0,0.173853992362327,0,0,-0.0177013333442024
XLM,0,0.119085645094406,-0.197024290144852,-0.445981863420688,0.196866576811028,-0.18156934474822,0,0,0,0,-0.0549183036661808,0.118339191089553,0.726244913302687,0,0,0,-1.84929495787825,0.244332329028682
ZEC,0,-0.797727527530528,-0.772811177366173,1.16611612766872,0.596926555985883,0.200511641194939,-6.08960865056946,-0.346583716584982,0,0,0,-0.567937066274894,-1.32446535686767,0,0,0,0,-0.284484912662763
NEO,1.17867258132404,0.000763832748628708,0,-0.917776728109591,-0.0211795083663771,-0.309333570435955,0,-0.0684445313832635,0.637014817334861,0.0654116218175416,0.0403633131413652,0,0.494723032891289,0,0,0,0,-0.0790793862756949
DGB,0,0,0,0.435078077765343,0,0.107436389182712,-0.33987046392539,0.108560318124649,0.374821965621649,0.0576991650653791,-0.0269497169978944,0.076496744174082,0,0.165139755297801,0.16135217644424,0,0,0
BV010082.Index,0,0,0.0870816100480914,0.0258530086926786,0.0207165364564457,0.0500814914525436,-0.284874264378058,-0.00321775482224513,-0.273387717465651,-0.00911188559465758,-0.0172107701107206,0,0.0350620731416845,0,-0.204083224728262,0,0,-0.0303585941828849
CVIX.Index,0,-0.155266429244854,0.118343057620282,-0.0465846486384567,-0.0221716931618224,-0.195423830756659,0.356513736956594,-0.0916116204263737,0.196080864755062,0.0200487349689686,0.0143021820495181,8.67361737988404e-19,0.225064007877354,0,0,0,0,0.203800507588398
DXY.Curncy,-0.0146715366179762,0,-0.0179103956602856,0,-0.00143344245587521,-0.00537424801083839,-0.005502926604012,0.0333689531942247,0.0140311297880726,-0.00889141709871048,0.00403107928347188,0,0.0217119092255774,0.0803877974300396,0,0,0,-0.0201018884957079
SPX.Index,0.0123105116365141,0,0,0,0.0122770943030216,0,0,0.00233437489418141,0,-0.00835196732753681,-0.00115667741716887,0.0183375927779435,-0.0032418883302525,0,0,0,0,-0.032344228742663
VIX.Index,0,0,0,0.109230183639914,0.0547817506438381,0.352152449969573,0,-0.760004179227292,0.00315130586002842,-0.00625375121950243,0.0689666482982294,0,0.177350272719178,-0.878042449686063,0.973226642903316,0,-2.8663072804086,0
