,BTC,LTC,XRP,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.19380759009519,0.0140277877805858,0.025802517996066,0,0,0.0631762419810429,0.309636150965098,0.0371499348061321,-0.0351898300308798,-0.156763122833021,0,0,0,-0.0422315656867598
LTC,0.483176518052448,0,0,-0.0863167921168191,-0.0828062304394032,0.915254636666371,0.438323466002799,-0.339336015213299,0.0409962662929593,-0.164285493993528,-0.0959219616417952,0,0,0,0
XRP,0.79116587684162,-0.551571047296301,0,-0.0461838118648449,0.0980100869565273,1.34687622268077,0.796831967373739,-0.50647630011398,0,-0.280253416565663,0,0,0,0,-0.0755482517568345
ETH,0,-1.16777934136066,-0.0545015042521419,0,0.550138393147927,0.96793468233681,0.480494652356435,-0.657105580458421,-0.00953020646444866,-0.494331522081403,-1.53136922635038,-1.25992295391542,10.6290135735947,0,0.0574534862948693
DASH,-0.116392499543248,0.433719097785906,-0.0907509968524224,-0.0285654497450212,0,0.468454251342152,-0.115876439500487,-0.150565457241684,0.0419833263586634,0.0593758986253101,0,0,-1.02879600558816,0,-0.211610325792185
DOGE,0.180753967855669,0.484393459301351,0.26599700178293,0.0290515111646953,0.00917792865792417,0,-0.0397206986987011,0.209488543639229,-0.0251372248990988,-0.0101049576712056,-0.142360469375584,0,0,0.895435209120591,0.112687715408564
XLM,0,0.201037824748513,-0.0448511459638084,0.101724027531166,0.0652742703377054,0,0,0,-0.0150846257627081,0.185594550672581,0,-0.532313062931621,0,0,0
XMR,0.70114417958248,-0.154050260107045,0,0,0.407618802611801,0,0.776353551213935,0,0.0938639448969709,-0.0508815551050057,-0.176272729766004,0.178283572884445,0,0,0.170811095336407
DGB,-2.43154405846287,0.0048993807643174,0.244760396049569,0.706633320282186,0.53862792514647,-0.0959891176962769,0.775908367736115,1.52095742739232,0,0.63160374673962,-1.29689603012488,2.2513621911533,-11.4910281462747,6.12106516036342,-0.876664859008801
XEM,1.80542858289864,-1.68660109062878,-0.135367499866509,-0.120252549553188,-6.93889390390723e-18,2.26147742865026,0.689028438006666,-0.922249112693726,0.106230262299016,0,0.00847588339438655,0.653953014761815,0,0,-0.182635579005935
BV010082.Index,0,0.128543058377855,-0.0834905311410191,0.106693285956345,-0.183029771045125,0.0175707869435662,-0.175622386241616,0.093636439997228,-0.000535522204375297,0.175354853527951,0,0,0.974427124984853,1.24649234787528,0.129960978763881
CVIX.Index,0.143264318798941,0.100307528960818,0.0949560979966451,0,0,-0.246307279975137,-0.38419784261547,-0.253757587207578,-0.00965116438527696,0.0861329146000187,0,0,1.03161921161573,0.663229279018527,0.18165351322837
DXY.Curncy,0,0.0268416872555169,-0.0227439146640867,0.00857442392127979,-0.0108591184422864,0,-0.0348625376607626,0.0406931637863924,-0.019849764984538,0.0116649406608354,0.0542523793740977,-0.000962267352519182,0,0.0845069777583874,0
SPX.Index,0,0,-0.0430395466715062,-0.00329715709711321,0.0276496414887682,0.038996304859541,0.0117378086900097,0,0,-0.016224592966411,0,0.0501460656006739,0,0,-0.137179812045802
VIX.Index,-0.184441834971956,0,-0.348642619056987,0.136232461386849,-0.18746425458593,0.204445592917928,0.215934061314235,0,0.0608195428018691,-0.0651004047582722,0,0.146194501534365,-1.06022793345159,-5.27908934745408,0
