,BTC,ETH,XRP,LTC,DASH,DOGE,XMR,XEM,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.00311958227323232,-0.0133152609088002,0.791575901564773,0.0767051783914899,-0.0101806029542441,-0.00510812141982527,-0.0175883710622704,0.00796472432237181,0,-0.184277577382894,0.0711232989339624,0,0,-0.0180875946047714
ETH,-2.97463811867859,0,0.42752058313228,0,0.537828946385194,0.180895054514534,0.186951215618475,0.0828210980051988,-0.186493861349438,-0.0356754358415986,0.611828030938271,-0.669998376452158,-1.95145389949541,0,-0.0800281876210124
XRP,0,-0.0422613473543958,0,0.665876111043759,0,0.249829354608824,0.158692908062622,0.057326373703945,-0.168058276469957,0,0,-0.35537945787929,0,0,0.129679378264945
LTC,0.405555237745272,3.46944695195361e-18,0,0,-0.0520839445908928,0.0747785165509837,0.0415279234711346,0.0276963768606021,0.0322705046636893,0.00629210507517243,0.030082615126733,0,0,0,0
DASH,0.730262822192783,-0.220744051863137,0.231997754719973,0,0,0.301921430497939,0.0519848008096002,0.0450147397190791,-0.438199344222484,0.0277876239850066,0,-0.209945770309519,0,0,0.548377418433761
DOGE,-0.335304360270963,-0.104755360442346,-0.0962003137814509,0.314201893070117,-0.0528366082907977,0,-0.0612386162712984,0.0641638784065406,0.0815069647321032,0.0805584947220375,0.197286885622891,0.496867298586204,1.18104829675114,0,0
XMR,0,0.272182170823185,0,0,-0.168020875987608,-0.789878239597374,0,-0.239634146042029,0.77151878456296,0.207233040107565,0,0,0,0,0
XEM,0,-0.168902256937581,1.23242143331481,0,0.106129244207417,0,-0.131707732796558,0,0.0971162310861221,0.168716462302704,-0.357863554188998,1.2529513030221,0,0,-1.13512512298479
XLM,0,0,0.604947368632905,0.36352028010582,-0.450904344659762,0.311577050946572,0.143206971914845,0.252763199779729,0,0,0,0,0,0,0.370019039510532
DGB,0.373546240533478,0.100619491715975,-2.17757450753178,8.67361737988404e-19,0.738069273396427,0.915293762362144,3.46944695195361e-18,-0.0514841192065798,0.881300646296661,0,-0.145928994356616,-0.585451015833851,0.479454601894194,-4.70407667253889,-0.584848507067801
BV010082.Index,0,0.011177299621433,0,0,0.16959221621214,0.167253013067573,-0.0185530652182881,0.0689360432801744,0,-0.0658721128724753,0,-0.0378820776309234,0.770105206135885,0,0.0826302106785833
CVIX.Index,0.0177035280009231,0,-0.330657720063233,0,0.0232895904297846,0.174697627557024,0.0542553155469217,0.0166709001227138,0.0323043332335624,-0.0170748393759649,0.0542719799560494,0,0,0,0.133332676022434
DXY.Curncy,0.00243626969088931,0.00567693996809794,-0.0626460536211366,0.0464118873625968,0,0.0228715669834736,0.0277748160033803,0.0122397451016914,-0.00597764078168623,-0.00411054267557943,0,0.0156827370411699,0,0,0.00223525442450501
SPX.Index,0,-0.00626377541711506,-0.0885890792496076,-0.0409764330675843,0.00548627495504697,0,0.0136929879173202,-0.000472869082810484,-0.0163294055068818,-0.00588705968631542,0.0198476785675216,-0.0386732818883549,0,0,-0.0961112839079187
VIX.Index,0,0.00366383379455725,0,-0.0892329187888773,0.150044977693627,0.0348743018774902,0,-0.0234850258612638,0.337140438093827,-0.0645941599881889,0,0,0,-3.71195105087758,0
