,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0773984971061922,0.113172823373018,0.258948361503019,0.0458268156814334,-0.0195166628833289,0,0.0047636349838389,0.202271237585785,0.0575166545390193,0.0637081146177233,0,0,0,0,-0.130359009159831
ETH,0,0,0.118790903458632,-0.0244637461142655,0.0068234857939152,-0.0494160535640768,0,0.37450667905661,0.440704714050413,-0.307005521223345,0.246903507661752,-0.520494587964844,0,1.04757070890108,0,0.0544449211952847
XRP,0,0.0516796844924151,0,0,0.0386831937959247,0,0,0.08076059264037,0.0216729159033958,-0.0905185726491983,0.117073756505275,-0.0824708031911755,0,0,0,-0.0718236267373314
LTC,0.941473475412925,0,0,0,0.0118612259884332,0.00651264580326736,-4.33680868994202e-19,0.0597562889638052,1.73472347597681e-18,0,0.00700526743408456,0,0.0997856977104187,0,0,-0.00663408305728536
XMR,0.685475063790424,0,-1.39270947341409,0,0,-0.0357481150415694,0.528920545813036,-0.180908008174243,0.212048563441926,0.397458982256211,0.179631017152398,0,0.286523500004063,0,0,0.172759214052611
ETC,0,-2.04737494101504,1.16369633297307,0,0.243826093722496,0,0.967946635216772,0,0,0,0.652547922281781,0,1.9811113863766,0,0,-1.66818498877282
DASH,0,0.127959263144023,-0.583992122841406,0.0812185876433224,0.0563320971613799,0.0434416242623834,0,0,0.115573956971473,0.271868568724569,-0.132330867516798,-0.628838087261569,0,0,0,-0.263355700178552
XEM,1.83576742940794,0.0338074860554873,0.43400204667326,-0.371022751486911,0.140738928464047,0.0724538976956091,0,0,0.324191370650536,0.424373358291585,0.171619281192924,0,0.292639621475052,0,0,-0.132183931115346
DOGE,0.616592819263612,-0.079255450409719,0.627427326925998,0,0.0428264061188938,-0.0736239855164363,-0.000269278066716296,-0.23106874813676,0,0.12263531436935,-0.0082470616629811,0.125347660092557,0,0,0,0
XLM,0.480582869743845,-0.162541931823869,0.3232466388257,0,0.00314901110235194,-0.0459962929188767,0.21883534791671,-2.16840434497101e-19,0,0,-0.0620119983037796,-0.326729631664768,0,0,0,0.0872393580947148
DGB,0.330361876653515,0.859076568608522,0,-0.713523864495178,0.00477300655897808,0.138234949014546,0.190961144347302,-0.19531940855725,-0.534637798400161,0.84611607774668,0,0.79892924913804,0.801497500944635,0,0,0
BV010082.Index,0,-0.0517447494590467,0.146939796037319,-0.0205495532375116,0.0173016436908062,0.00694004910624212,0.0283556078501622,-0.00517421175621542,0,-0.0818481418521845,-0.0746700830005087,0,0,0.406076932306288,0,0.103882166340147
CVIX.Index,0,-0.105751596200113,0,0,0,0.00371124538346272,0,0.0343813040809207,0,0,0.0623894974990575,0,0,0,0,0
DXY.Curncy,3.46944695195361e-18,0.0122402500611132,0.0738546519892171,0.0405636272664437,0,0.00167160233603973,0.0437935106569987,-0.0207146074356567,-0.0244130885673583,-0.0124704924937831,-0.0324553675326472,0.177834587319509,0.00659545611674058,0,-0.0979957895476481,0.00322031738186241
SPX.Index,0,0,0,0.019629716566316,-0.00403197075591617,-0.00256963059842721,0.0165124183012277,-0.0118298656790284,0,0.00300668982203827,-0.0116802112365801,0.0222393626537673,-0.0113091503029794,-0.0292520190339671,0,-0.0506600649910829
VIX.Index,0,0.039419913907531,0,0,0.0946412009341041,0.0849682718531972,-0.0399120031537455,-0.253987037640327,-0.257230072126696,0.214051660643655,0.0674804992704628,-0.203553618315398,0.900525538502968,0,-1.48019735693492,0
