,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0441114192096305,0.133055438880417,0.107622436459764,0,0.0841064912648301,0,-0.0202470949935245,-0.0268826595112832,0,0.103321811067252,0,0,-0.0621087106124073
XRP,0.833113743570893,0,0.080044849774136,0,0.294911065396492,0.261373385416642,0.101288581877387,-0.320907349792244,0,0,0.307673446037897,0,0,0
LTC,1.60511218609151,0,0,-0.0443325597251963,-0.392946551873844,0.144022033005036,-0.0622075729109654,0.0366319361975752,0.463781665320197,0,0.567273503714361,0,0,0.0533760625627323
DOGE,0,-0.0481798531572353,0.156946159860585,0,0.61513716042346,0,0.466706577671666,0.343888882392698,0.0264908322188183,-1.77391607677113,0,0,0,0.287998808428223
XLM,1.20131757579482,0.251804802179931,0,0.155217321020503,0,0.33912256186414,-0.562861342429375,0.18110550239371,-0.278989706003708,-1.45486663774325,0,0,-2.30747807328013,-0.38145997452294
DASH,0,0.0735281944563797,0.197051190462658,-0.0734585784543616,0,0,0,0,0.43568001264635,-0.0152165000029757,-0.232768769745566,0.481129070661269,0,-0.285776680263767
XMR,0.609172338288574,0.504741411028187,0.236489074337055,0.0470123047455967,-0.219200264024829,-0.653539325846706,0,0.191210023604146,0.122138326256438,-0.0185081637078582,0,0,0,-0.469080128037595
XEM,0.491121071339533,-0.256228377953834,0.207915773975262,0.449346976704295,0,0.220744246646177,0.214745181193187,0,-0.74206718503735,0,-0.450468601045134,0,0,0.139385821346459
DGB,0,0,-0.00140292236309409,0.258977531367057,-0.0983183671544508,0.158186385643352,0.36754983870673,0.156086861771549,0,0.170880180070161,-0.416518456459932,0,0,0.224529847592114
BV010082.Index,0,-0.00274540004675717,-0.0331620955332829,-0.0521537899073474,0,0,-0.00734620918767268,0.0305020586144077,-0.0194911645456328,0,0.0916416300830063,0,0,0.0423274995271258
CVIX.Index,0,-0.0828404023129845,0.00695134072423681,-0.0955670748350256,0.2442810518896,-0.261599542559171,-0.137407729562852,0.0791286526720358,0.108838429192105,0.684519986126398,0,0.852324619776706,0,0.153823084125135
DXY.Curncy,-0.0730732355398683,0,0,0.0520206146542131,0.0299670151352536,0,0.0229159053292417,0,-0.0782821283932459,0,0.127930462513871,0,0,0.00816161005374954
SPX.Index,0,0.0123295626470431,-0.00357640678618811,0.0236187239561206,-0.00474029816572171,0,-0.00409524441454073,0,0,-0.0503015168181476,-0.0129561567519326,0,0,-0.0763677837051606
VIX.Index,0,0,0,0.134716047729582,-0.219790765608587,0,-0.0243213828009108,0.121749467244887,0.348549450390888,0,-0.143129465294002,-0.38357000354562,-8.61987057719089,0
