,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0165133503702437,0.205616155481128,0.103155483634595,0.0941499526600751,0.127746990522854,-0.150831843047652,-0.13231012458332,-0.0880301718337419,0.00999959387556595,-0.296222003055405,0.0814820517130377,0,0,-0.1056972496951
ETH,-2.95424810739145,0,0.13611865200598,0.636010632458236,0.186976334885355,0,-0.491448015608554,0.00139316151117075,-0.60137581729877,0.118175069411933,0.0473340690460411,0,0,0,0
LTC,0.732081787268371,0.00847212513202438,0,0.0562829332792696,-0.291503237802696,-0.190816266339003,0,0,0,6.93889390390723e-18,0,-0.0175992896389297,0,0,0
XRP,0.134749599022858,0.036840047529291,0,0,0,0.185958936050069,0.135400331437622,-0.0730966267265947,0.103418377930595,-0.161016790771843,-0.377806205629472,0.220803142539771,0,0,-0.072164025088779
DASH,-0.269100337619594,-0.161278294516667,0.158505174188382,-0.307707809240257,0,0.155289969211792,0.24173597447151,-0.0732873224201764,0.825857532175642,0.208654124422176,-0.450623077982443,-0.525892700762444,0.833911013322141,0,0.18601279830005
DOGE,0.207330891753179,-0.0208545890080012,0,0.029715210724358,-0.109438172605037,0,-0.0838689420234518,0,0,0.0581254341336811,0,-0.245781654029149,0,0,0.0329391967691681
XEM,0.498290505168428,0.1188523061509,0,0.103863140273087,0.599362353517966,0,0,0.122638049644763,0,0.139481428989384,0.128347269632894,0,0,0,0.287487836013726
XMR,-4.33680868994202e-19,0.414775356843873,0,0,0,0.394812924256563,0.0184477734950592,0,0.459495733393653,-0.057575622754057,-0.461004358305185,0.327939767842672,0,0,-0.0147106716002928
XLM,-0.659892291306171,-0.108222032001544,0.161255339961257,0.560858410438225,0.448218141525769,0.351707124060249,-0.0431743662087908,-0.0268285184807293,0,-0.0471046391440815,0,0.449669163623676,-1.68159290807084,0,-0.212442905550886
DGB,-0.538218017391918,0.204440174440604,0,0,0,-0.672093405687609,0.201285923027641,0.482135113190704,0,0,0,0,0,0,0
BV010082.Index,-0.0739799326452347,0.15791018119123,0.0670516050035444,0.00975617083029188,2.16840434497101e-19,0.0990480548602732,-0.010956725502548,-0.0615767272228962,-8.67361737988404e-19,-0.117172203270479,0,0.119464022889399,0.993739049946168,0,-0.112661293539451
CVIX.Index,0.0427109595028375,0.16874253016423,-0.148789704607384,0.0275838402194111,-0.088979121099363,0,0,-0.108788866457654,0.350084906165784,0.0318903176130745,-0.0721795941174317,0,0,0,0
DXY.Curncy,0,0,0.0619328589400499,0.0199812461640961,0.010370503125778,0,0.0160693796179339,0.0178687651815026,0,0.019973108506986,0.166575646674122,0,0,0,-1.0842021724855e-19
SPX.Index,0.033005524089548,-0.0151637195562386,-0.0429432605666961,0.0340156131194731,0.0111191112801204,-0.0284205577564337,0.019662121184994,-0.0264737954790286,0,0.0104251042843861,0.0317348022037506,-0.0255767469184742,0,0,-0.0777452381500868
VIX.Index,0,0.184180440394458,-0.447608639099059,-0.00614023434441303,0,0.40466710742559,-0.0559924755246125,-0.340842660614078,0,-0.187899935390478,-0.576204693869235,0.0191199912888513,0,-1.98191811308731,0
