,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0185116991943611,0.125142127517552,0.108547730071489,0,0.112721842159146,0.0779380102255289,0.0336390208280799,-0.0239706457498722,0,0,0,0,-0.0328055174848088
XRP,0.621567839756299,0,0.0891193342370683,0,0.285825517485913,0,0,-0.0923465542200506,-0.0939855407314705,0,0,0,0,0
LTC,1.10909057960669,0.269310323905832,0,0.151401970820581,-0.345237190810774,-0.15169423158321,0.0954882695427052,-1.73472347597681e-18,0.009181137067342,0,0,0,0,-0.00402319941753093
DOGE,0,0,0.203270342867093,0,0.387863806271222,0,0.195227186107189,0.234838678064784,0.0987671663139897,0,0.441327999710635,0,0,0
XLM,1.28822401361285,0.525261481817011,0,0.074624633321742,0,-0.350887589250081,-0.149439593987642,0.0851005848831715,-0.149660594093817,0,0,0,0,-0.0929156805453301
DASH,1.00845345042221,-0.277495438433962,0.187297340195441,-0.105682269426276,0.597524515970675,0,-0.247519549912318,0,-0.282902298798434,0.333537488401794,0.487133602873517,0,-0.350261909643991,0.0955764280667736
XMR,1.71674035427744,0.253059334977853,0.0858426839504626,0.093183367274492,0.024518037868891,-0.609105164278381,0,6.7762635780344e-21,0.26548208883042,0.834851769483394,-0.230306431520737,2.18318658674693,-7.56889994538159,-0.939551765732951
XEM,-1.09581341800491,0.253301467570223,0.32488615531339,1.01541569664702,0,0.778489821093025,-0.525731326022012,0,0.166614011579965,1.42564234148756,-0.428430594164646,-4.6425989103243,0,-0.596068481018493
DGB,0,-0.277268326515081,0.48066135106666,0,-0.037435926869892,0.327490024452585,0.289147841246668,0.0177181333000961,0,2.54565825550513,-0.00635947928514089,0,0,0.413549670946254
BV010082.Index,0,-0.0417615462277294,0,-0.102940895359596,0.102995419102578,0.0376910871608343,0.0535306100045579,0,0.0422380619072304,0,0,0.218005686848126,0,0.0699105448545818
CVIX.Index,0.917087663903093,0.119316464987713,0,0.0150239137613867,-0.245275461355457,-0.104498084528454,0,-0.0621322089772725,0.282664278799549,0,0,1.84195671827311,0,0.0582377589372177
DXY.Curncy,0,-1.73472347597681e-18,-0.0269736848897387,0.00663346963072318,0.0200853740344401,0.0324353386630432,-0.00502151705186068,-0.0249670761910268,-0.0171484794193308,0.188193514093022,0.0615285870601494,0,0,-0.0106561184359944
SPX.Index,0,0,-0.0150741097503436,0.0159984196495064,0.0199056859839092,-0.00389456780759944,-0.0119321353026996,-0.0052803840174327,0.00351779944456961,0,0.00364787039737178,0,0,-0.0964751206447286
VIX.Index,0,0,-0.0661693690884846,0.214919990103312,0,-0.0241031443256416,-0.210062041258698,-0.0956838363079809,0.05323549038742,0,0,0,-9.20011476813909,0
