,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0300611093156687,0.135385445655189,0.290036499629227,0.0327328281589222,0.0911013569743362,-0.12363577766728,-0.0708304720475339,-0.0382379641881635,0,-0.189263812190196,-0.0211974838238406,0,0,0
ETH,-1.65455286137655,0,0,0.539065066069108,0,-1.17714715586729,-0.609592250090386,0.103042715161891,-0.223502918581763,0.333784938357124,0.187624981196526,-0.488652895277934,0,0,0.180785644934904
LTC,0.732439247909785,0.0482364797054589,0,0,-0.446136925707388,0,0.0389899685688924,-0.0181831775040072,0,0.041484886044401,0,-0.139665782071822,0,0,0
XRP,0.0032276790184785,0.156572943618455,0.188138449752436,0,0.110024922040651,0.357798707866389,0.120571424526066,0.0971693551831953,0.00344779386420775,-0.168467865637426,-0.544576859539454,0,0,0,0.0370879408770377
DASH,0,0,0.128104757603758,-0.336293339898266,0,0.237860581666732,0.223140105678621,0.294406645862293,0.0181630569374536,0.0697704241303883,0,-0.247338107052818,0,0,0.137751530930644
DOGE,0.27234749592487,-0.0220139193018129,0,0.164084947063149,-0.0147218159243192,0,-0.0680169689591361,0.0391018334783195,-0.0324745079286657,0.0872905154504781,0.165112972123099,-0.255201445648776,0,-0.779300184293997,0.0346377136001136
XEM,0,0,0,0,0.551659832532225,0,0,0.0406152577601834,0.111993922228907,0.196581481822652,0.175681241695388,0,0,0,0.197113978340246
XMR,0.693624623322098,0.693376906114733,0,0.0697700053619196,-0.258704681114897,0,-0.205081121463434,0,0.495956819926689,-0.152817718020172,0,0,-1.19704176117845,0,-0.688098367574856
XLM,0,0.0148429705078884,0.0292068338773973,0.378021804898233,0.315628703040801,0.522733256852997,0,0.104605534716084,0,0.0295418125893329,0,0.301653999793473,0,0,-0.161828688694269
DGB,-0.972293073341766,0.17104018580997,-0.34362903159498,-0.834410532855973,0.492430526018861,0.575515240216352,0.519137651856062,0.352351583597239,0.594095371982572,0,0,0,0,0,-0.216613833689745
BV010082.Index,0,0.179448627996417,0.0753145247176687,0,0,0.00520149680169491,-0.0468639505205978,-0.0546106793010692,0,-0.102497438890606,0,0.0478258653431836,1.6751209589005,0,-0.100910199900597
CVIX.Index,0,0.128938840084842,-0.158689901898216,0.0719343983142218,-0.140712883610498,0,0,-0.0821014422385627,0.346055795152908,0.0436651195339432,-0.0800835873211474,0,0.147541532186944,0,0.0388614191581574
DXY.Curncy,0,0,0.105292050775809,0.0710199809036166,0.0106045356881433,0,0.0203338450387307,0.0157286456118418,0,0.036061145269318,0.156655484774469,0.0355106791594239,0,0,0.00635212882613765
SPX.Index,0.0169973444194378,-0.0188526262746471,-0.0280734011735162,0.0040533396781567,0.0129614009135887,0,0.00642144442524224,-0.0158608088803081,0,0.0148558801821405,0.0277492941931833,-0.0133671152709333,0,0,-0.0854821817988832
VIX.Index,-6.93889390390723e-18,0.174932888618475,0,0,0,0.233176252748858,0.0012049218526196,-0.458444503208243,0.364757968240525,-0.115416747480971,-0.592809012306238,0.393756182759198,0,-4.60877937846009,0
