,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,0.130541040364821,0,0.229753185790573,0.206129489038113,0.254431034590196,0,0,0,0,0
XRP,0.289720072511869,0,0,-0.00254886305280196,0,0.180228843276563,0.055112319870003,-0.2007173038632,0.152567444424741,-0.135130735872752,0,0,0,-1.42200272496777,-0.132254417561718
LTC,0.281027725404286,0.248155603933312,0,-0.00457003416981905,1.73472347597681e-18,0.445177574307529,-0.0192315295802902,0,-0.0646653144387242,0.322968198592033,0.220897881637464,0,0,0,-0.0026484678585281
ETH,5.25778373278921,-0.841225501955283,-0.039516947653948,0,2.1338724000878,1.03846298156212,-1.3728527581357,1.226800253646,-0.200951504602592,0,0,0,0,0,-1.31515121821017
DASH,0,0.0851140743325942,0.0825107430385804,0,0,0.355596601196022,0.297753267057302,0.0606652760232075,-0.00261377209869248,0.114706668012445,0,0.758822554347963,0,0,-0.102269498908743
DOGE,0.0662353066192817,0.0260174397570218,0.375762358499776,0.0374860302020561,0.0545096709528408,0,0.16733820993206,0.0820431416606799,-0.0422816747377955,-0.0760116374030627,0,0,0,0,-0.0594442468359481
XLM,0.248306452710165,-0.0807367937097996,-0.0605088002472653,-0.0362488144624502,0.0914239614304694,0.220083021139582,0,0.243363464866651,-0.0920931680800873,-0.0927163730178084,0,-0.855078039705764,-1.27848746753233,-2.64309843370534,-0.335166077348283
XMR,2.06020013095206,0.0965743657258604,-0.259846438231422,-0.0740391205634139,0.344251028611349,0,0.278368946968484,0,0,0,0,0,0,0,0.114679530702078
XEM,1.82427383610921,-0.176909739811332,0.266541559760088,-0.0756268492840179,-1.13867367826495,0,-0.617146293714594,-0.15360773907414,0,0.174238315015175,0,-0.298322130951377,0.994080217077024,1.65686596659504,0
DGB,0.124542789799699,-0.118210618685901,0.237278268463841,-0.0289012330818582,0,0,0.405287833081739,0.330015284360608,-0.127864590602515,0,0,0,0,0,-0.198940923827061
BV010082.Index,-0.506190394879215,0.160017421655165,5.42101086242752e-20,-0.0364677948848438,0,0.193224153405517,0,0,0.338728784577637,-0.281359759921687,0,0.280533958301201,0,0,0.071472212917724
CVIX.Index,0,0.0384561215634196,0.282634976914419,0.00130869345332128,0.495738060556804,-0.586247441060763,0.0960118506775717,-0.107489381247088,0.0138405780006744,-0.134950222356567,0,0,0,0,0.157379301823927
DXY.Curncy,0,-0.0322628475580528,0,0,-0.0881611824852881,0,0.0299576682715975,0.0255095636188661,0.0129835764721627,-0.0129750913311369,0.0352241853073425,0,0,0,-0.0244699926133955
SPX.Index,0,-0.055226708213946,0.033633969121705,-0.0024765395168089,0.0602461797567027,0,-0.134058390427933,0,0.0103074699063133,0,0.107076552226624,-0.217055481619993,-0.372704231723696,0,-0.0873990989179225
VIX.Index,0,-0.218970489352176,0.68621552131769,0.00188040286698369,-0.848962596849403,-0.193227905404549,-0.44996727632485,0.150875166001176,0,-0.235576027414435,0.494709880186615,-1.38777878078145e-17,-3.26655113644969,-3.98971737346005,0
