,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.40273201161847,0.0807715853456554,0.747438331787319,0,0.0986183870676676,-0.0436093811989893,0,0,0.147798239756775,0.0149616259803328,0.0134887305308369,4.33680868994202e-19,0,0,0,0,-0.0395449461947337
ETH,0,0,0.0550490639353687,0.341802303415439,0.188242763083198,-0.083076247594163,-0.311243375101422,0.10305510513072,0.27576331698541,0.334866287285005,0.040169691849481,0,0.0435109309109461,1.38777878078145e-17,0.135958382175108,0,0,-0.195588316160311
XRP,0,0.403009564531947,0,0,0.0275994136751815,0,-0.205184067085344,0,0,0,-0.0784162697213125,-0.0622192854632755,-0.314556384253664,0,0,0,0,0.000349922711638616
LTC,0.558292890531097,0.207714359926437,-0.0219562073846664,0,-0.126389725024846,-0.180742254012464,0.166724015891721,0.0729879590220865,0,-0.0742464795287407,0.00336654794052249,-0.0111616659143161,0,0,0,0,0,0
XMR,-0.960561835770556,0,0,-0.222076953675013,0,0.0935384712133753,0.542074045126465,0,0,0,-0.037425853492106,-0.0285705865908273,-0.0979315719008141,0,0,0,0,0.0822483537436204
ETC,1.30697826337853,-0.279466933404348,-0.352695344077836,0,0.268104563745367,0,0,0.187183223122776,-0.376673366719187,0.104015401413392,0.0111942354703108,-0.110543582425158,0.377016668545146,0,0,0,0,-0.0368170427636734
DASH,0,-0.183387352220442,-0.106030941800298,0.577051908381293,0.235576903988451,0.040514697551215,0,0,-0.249670181894716,0,-0.0505352598632224,-0.0901611688909405,-0.115964352469731,0,0,0,0,0
XEM,0,0,0.815933987621077,0.433444999826822,-0.00879736947824429,0.407069786648586,0,0,0,0,0.0145252773635602,0.0843487256303727,0.313453004708805,0,0,0,0,-0.1557191397713
DOGE,-0.128368301344753,0.262096343519759,0,0,-0.146840851786339,-0.0508295303083466,-0.108253664127302,0.163015222068648,0,-0.0578494489285327,-0.0145180203741689,0,0,-0.0629474640849425,0.100815340902331,0,0,0
XLM,0,0.357489505418519,0,-0.520080800475042,0.10915276232728,-0.00783054830616142,-0.100366714583653,0.0218700941204859,0,0,-0.0595029030531241,0.122737818276999,0.30746306582223,-0.470866432894773,-0.388283691785518,0,-3.6727329877405,6.93889390390723e-18
ZEC,0,-0.00428900837048593,-0.763841195802142,0.39688833109348,1.23685873948987,0.213824146692569,-6.11522158204095,0,0,-0.992669843440042,0,-0.699562121267507,-1.98983054679414,0,0,0,0,-0.731055612867679
NEO,0,1.77226319317306,-1.36450722914301,0.538608486620704,0.212196441235195,0.199021849528039,-1.61691936538889,0,1.77632682736189,0,-0.056802166809748,0,-0.369923803733586,0,0,0,0,0.353158775839419
DGB,0,0,0.177605434133542,0,0,-0.0821092094479245,0.28489023176777,0.0692790249640455,-0.0399700546147873,-0.0521627358975072,-0.0588363726134573,-0.123958012220147,0,0.662758196042002,0,0,0,-0.0323602154246026
BV010082.Index,-0.104473350118281,-0.0508717449593282,-0.0271533335391314,0,-0.0342909231656028,0.0455425189480348,0,0.0460550135756897,0,0.0117087015480134,-0.00472324439892874,0.0142732304643599,0.0103345147214254,0,0.0762863076061951,0,0,-0.150813195518828
CVIX.Index,0,-0.0212798106675206,0.0355594828650074,0,0.0380076110768351,-0.269446071837277,0.147489980199097,-0.209069803926671,0.328129588163259,0,-0.0101610478320795,-0.0384325139235589,0.143065286121058,0.672778586827104,0,0,0,0.229573052250699
DXY.Curncy,-0.0111489641239047,0,-0.0155983993884133,0,-0.0052317468206372,-0.00722990263079473,-0.0064786653563457,0.0420131015217366,0.00516828298495698,-0.0117556688981131,0.00395961893103746,-0.00542218402434106,0,0.0518854922439803,0,0,0,-0.021428087254717
SPX.Index,0,-0.0116128137316737,0,0.0191733066125005,0,0.0116918167719498,0.0185961423522891,0.0117922016769031,0,0.00124560431326939,0.000339910634780211,0.0112843276980448,-0.00622026527379055,-0.0133456969965002,0,0,0,-0.0464889903401775
VIX.Index,-1.15160275021594,0,-0.390635929619814,0,-0.238000262513872,6.93889390390723e-18,0,0,0.561440187220554,3.46944695195361e-18,0.0190338307820093,0.0500414635714155,0,-3.26486670460527,1.52794879589174,0,0,0
