,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0807759729265688,0.377158999663451,0,0.0424915902853781,0.389536677105516,0.0297234211241964,0.109226188763506,0.139597788315858,0.0381255704159001,0,0,0,0,-0.0491580892949432
XRP,0.186354622317757,0,0,-0.0942087827722437,0.222275318987621,0.879601468171435,0.23962075195481,-0.491544713584139,0,-0.206227868805527,0,0.661981475831653,0,0,-0.240730497830378
LTC,0.0329738405662275,0,0,0,0.298100530293668,0.431859174801582,0.0979797643999795,0.0020223587029807,0.0889599553891006,0.178321382812959,0,0,0,0,0.033917910641263
ETH,11.567649865612,-3.17682844830449,0,0,-0.732971506577285,4.26514275469567,-0.593100869431855,-1.164446868591,0,-1.64465496259672,-3.05436943351147,0,0,0,-1.13499801604559
DASH,0,0,0.131179244414393,-0.00763636382253429,0,0.494683565944593,0.174689703238537,0.0479399457506936,-0.0895049569663187,0.078404073378508,0.0599870457576946,0.633896051449897,-0.673612100353353,0,-0.185209789266492
DOGE,0.215003379782413,0.0297351133771002,0.161661315099316,0.00642801707120018,0,0,0.179499368507206,0.028016636763838,-0.0614103205891793,0,0,0,0,0,-0.0629913960643881
XLM,1.03315378391668,-0.295447099174354,0.120097124312789,-0.0780613110406587,-0.115557562976292,0.073352128116269,0,-0.279319044125566,-0.0161226768292332,-0.170364109250866,0,0,0,0,0
XMR,0.834053885055192,0,0,-0.059035111518745,0.864049877280976,0,0.450200105104996,0,0,0,0,0,0,0,0.127039589738184
XEM,2.07673800517861,-0.32795468749066,-0.497825728144319,-0.0498339837374632,0.0597007600661035,0,-0.0976489455301515,-0.657976613817146,0,0,1.88281963696006,0,3.89454427184534,0.514678873892832,0.26035877535837
DGB,0,0.155879368775909,0,0,0,0,0,0,0.403171601652685,0,0,0,0,0,0
BV010082.Index,-0.647370342472992,0,0.488391899834966,-0.0325713045480224,-0.21042704687816,0.182029490901182,0.164973507391327,-0.10791794576459,0.13591989274128,1.0842021724855e-19,0,0.341980124837931,0,0,0
CVIX.Index,0,0,0.156142572267112,-0.0209959066644134,0.314015246056623,0,-0.035587216046159,-0.0952615582027346,0.0434485289134536,0,0,0,0,0,0.120098833928883
DXY.Curncy,0,-0.0334841782851084,0.0170864602075499,0,-0.0972100763473688,-0.0164777651052808,0.0397296873230223,0.0174655344008293,0.0114421101804708,-0.0161698574244049,0.0213051519692475,0.0307752816144509,0,0,-0.0244584728940454
SPX.Index,-0.197500727601988,0.00626296143226479,0.165038615219843,-0.00509102402781994,0,0,-0.0893061047325579,0,0.0344430478347535,0.0134696040496187,-0.0607623761403948,-0.0912578894468374,-0.419547607430899,0,-0.103529394043257
VIX.Index,0,-0.452309655933878,0.681774166007626,-0.0926984221905389,0,0,-0.680899557838683,0,-0.0703673517037585,-0.104840439531849,0.127574496162747,0.997694882327743,0,-2.93408675734174,0
