,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0357938449286364,0.0539343665612796,0.340276047419185,0.158235028169005,0,0.23381637734573,0,0,0.0356684213520118,0.0325345811517203,0,0.0402976230181637,0,0,0,0,0
ETH,0,0,0,0.094792386694067,0.222741397959096,-0.150869813087397,0,0.0951614007860132,0,0,0.270952333391801,0.278140947000838,0,-0.273962357272152,-0.262815932773565,0,0,-0.0497356284169079
XRP,0.448660818339275,0.225106586393667,0,0,-0.0456723922857785,0.108542719391979,-0.267583883743814,0.105677234495348,0,-0.0255144460566097,0.091992774049658,-0.0415702385171874,0.026561202380986,-0.42360364653286,0.222642457971386,0,0,-0.0212322531400626
LTC,0.42388654854605,0.264806088705098,0,0,0,-0.0234666186614786,-0.0840635575924808,0.240601504473892,0,0.102639690535769,0,0.0795385624440768,-0.206145940447659,0,0,0,0,0
XMR,0,0.295234155198929,-0.123580906631838,0,0,-8.14687171388506e-06,0,0.282637468219815,0,0.112425550465169,0.031563910733761,0.205209154685156,-0.386716449296237,0,0.536554516323539,0,0,0.207478078252447
ETC,0.804895915954884,0,-0.582639719128823,-0.469607422294775,0,0,0,0.32732244107376,0.364902178226,0,0.0179189752858435,0.000551124177984184,0.49541933124199,0.103731256161912,0.152500497905653,0,0,-0.260129385976933
DASH,0.604872646229393,-0.0154732413548896,-0.230709665866284,0.069498125864523,0.0540416103793459,0.419965230626018,0,0.204349430475537,-0.266847759093769,0,0.0683500361679296,0,-0.0663327739631246,0,0,0,0,0.00311784738878733
XEM,-0.859160834279226,0.113375944854195,0.132218166275191,0.314249528454292,-0.0510396463381064,0.0853949637348818,0.517239086981364,0,-0.150632306494566,0.0112973134292929,-0.0852923566208106,-0.413491792450979,-0.0108838404489137,0.368857050108925,0,0,0,-0.137082187083352
DOGE,0,0.103894656872113,0,0.149169231358779,-0.00330046858270569,-0.0463404856132693,0.0397147544243742,0.0213908781020198,0,0.0154981795913613,0.00149220945254274,0.125969618908037,-0.0201601564281776,0,0.233204143073794,0,0,0
ZEC,1.41701605038349,0.910360479855657,-2.13969448933716,-0.229863199574049,0,0.580326180882767,0,6.93889390390723e-18,0,0,0,0.10555527937306,0,0,-1.293507233299,0,0,0.192581972860151
XLM,-0.680461820371705,0.184758128171604,0.0468887689360219,6.93889390390723e-18,0.310528042871704,-0.0503468486313861,0.460243231469237,0.254864261338319,-0.244619352380753,-0.00822389708922167,0,0.345948120985846,0.399654343119423,0,-0.599327429970203,0,-2.42958742110354,0
NEO,0,0.111104195759288,0.726318770564063,-0.456891542696565,0.0543220494727406,-0.226437383420163,0.11220865641399,-0.337802289093757,0.300294246529148,0.0534775814387684,-0.0964941616055427,0,0.113743075005367,0,0.511461244575765,0,0,-0.0616276622124054
DGB,1.12193256938515,0.203326152949174,0,-1.05924107029931,-0.134378325581553,0,0.0511309983612305,0,-0.263657456869522,-0.0361144613393586,-0.0701879946886715,0,0,0.331216044149151,0,0,0,0
BV010082.Index,0,0,0.215008556390815,0.0752643311509234,0.0705961521943491,0.100870783849543,-0.117250520652857,-0.0233660547670222,-0.160974445064063,-0.0440384380046075,0.00348505371508919,0.0285058799827804,-0.108600879929918,0,-0.395847679697436,0,0,-0.0238608195933993
CVIX.Index,0,0.13856569556243,0,0.212736019981207,0.0616699044065961,0.0374076084132898,0,-0.0144529607673938,0,-0.0369734706504782,0,0.0470806831536947,-0.0575470932980025,0,0,0,0,0.248417695632871
DXY.Curncy,0,0,-0.0117400536859709,0.0162440289637201,0,-0.0118204065899203,0.0194046068615302,0.0333787915558569,0.00546325685452788,-0.00161740294994391,-0.0126493274904065,0,0.0047640895821653,0.0824484481152598,0,0,0,-0.0209021699916965
SPX.Index,-0.0304389646537544,0,0,0,0.00944984677900567,0,0.0133492304642497,0.00638042422314574,0,0.00288589261217055,-0.00790182641707868,0.0239449441525916,-0.00749505501787299,0,0.00683913220407639,0,0,-0.0473339791043864
VIX.Index,0,0,0,0,0.114427259689912,0.25377191295275,0,-0.761938030271327,0.0628817207229523,0.0319332837312591,-0.0188208350813787,0,0,-1.10936219070164,0.97618408851191,0,-1.5260888021864,0
