,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.012665318763385,0.180235539790335,0.330419558582573,0,-0.0549471225095315,-0.0479131352509266,-0.0167130476251778,0,0.0173353677529903,-0.188697558041819,0.0420393160232862,0,0,0.0383876332432141
ETH,-1.90601371773974,0,0.285352251219515,1.10647999848483,0.308654146902737,-0.503503183855931,0.643570314693347,0.211697663317481,0.318269644345681,-0.0481508316145282,1.12677016383384,0.147410016823479,0,-0.014499738161485,0
XRP,0,0,0,0.3487290506427,0.404072382942396,0.0107907182886279,0,0.0767644790886632,0.00373371657077272,-0.109036350601207,-0.451149521227523,-0.187985202269376,0,0,0.0180465549472889
LTC,1.47467514601777,0,0,0,-0.145709575801836,0,-0.00864571928609763,0.0627558634098751,-0.153970121817819,0.0224342393762403,0.48085102191974,0.0538308889337135,0,0,0.0217841848587824
DASH,0,0.0210805255603545,-0.28327855874327,-0.477664421215072,0,0,0.0685345115427564,0.156389705913234,0.206594989591009,-0.11277304279346,0,0.0628516079838265,0,0,0.183950402351959
DOGE,0,-0.0925834839521569,0.0948683068867842,0.508723376799488,0,0,0.104288391738001,0.0135223812511233,0,0.0337646303044916,0.492568378921494,0,0,0,0.115122087738924
XEM,0,0.140896296564766,-0.253093169735606,-0.0394005753740402,0.240020464806775,0.106067317539972,0,0,0,0.0861760457955165,-0.161020932189516,-0.781845231199105,0,1.18777540034787,0.234478921993809
XMR,0,0.415034292379885,0,0.258904807146746,0.630538570602874,0.666390265085712,0,0,0.417518841591717,-0.132063105644683,-0.492011222060657,-0.300146902696073,0,0,-0.873165423878097
XLM,0.167106593260176,-0.118042835427858,0.585655307236841,0.51269187605455,0.036799105256946,0.25251620205569,0.182019991124998,-0.0108506534386058,0,0.0744971645882476,0.339302727879195,0.301340913296607,-2.04110781590472,-2.33872113701892,-0.180244475545221
DGB,0,0.135385040914471,-1.65414316739414,-0.56351028297423,0,0.617179374668812,0.802932864575331,0.293349574332321,0.383540563721451,0,0,-0.589329590339153,0,0,0
BV010082.INDEX,0,0,0,0.271463090805118,0.205998951582496,0.171152015568834,0.000684041222706931,0,0.20161113494558,-0.0648508633247453,0,0.159489765846848,0,0,0
CVIX.INDEX,1.08784518245858,0.0801561263661064,0.0152005639189278,-0.480115432681388,-0.0601290111614634,-0.00000000000000000693889390390723,-0.152964174714473,0.0685237030171499,-0.0812144914124152,0,0,0,1.03941578124574,0,0.153891165920883
DXY.INDEX,0,0.00681144736654221,-0.0691374962372258,0.0771832998411905,0,0.0148738528038631,0.0181192312675869,0.0142707877165646,0.0066683506944979,0.0000000000000000000542101086242752,0,0.0555274577432907,0,0,0
SPX.INDEX,0,-0.0108256115626467,0,0,0,0,0,-0.0109469152944391,0,-0.00163657884868301,0,0,0,0,-0.083128674323559
VIX.INDEX,0,-0.00000000000000000346944695195361,0.0969135555181786,0,0.373146013294481,0.492049973533207,0.0000000000000000138777878078145,-0.296689554282433,0,-0.0626524704904261,-0.316081038886601,0,0,-1.91585917534827,0
