,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.111409405307727,0.111779215743923,0.119999041419893,0.609336910474693,-0.00724950294781476,0.106881460980059,0.027504840218574,0,-0.0422736167991729,0,0,-0.0880155325034641
XRP,0.112939676176158,0,6.93889390390723e-18,0.220712969782067,0,0.52231453522619,0.164168616165864,-0.0420564438868422,-0.156165623193951,-0.0078996416728996,0,0,0
LTC,0.166638451477054,0.488086235707886,0,0.113126300023625,0.526762498116274,-0.213243515463373,1.38777878078145e-17,0.0446641666113356,0.414404431594757,0.0697006708627854,0,7.8430050088345,0.666318191885563
DASH,1.37505499524978,-0.270403957979205,0.311862442401046,0,-0.799706885813882,0.255978153683235,-0.329548942623353,0.160948495136485,-0.537435591207083,0.300975503632166,0,0,0
DOGE,0.348924594875237,0.425945626508352,0.0966409026243346,0.00923316310398059,0,-0.111952573697778,0.0344726427089395,-0.0436561695727235,0,0.0776101476112847,0,0,0.0210542240096055
XLM,0.682736538867453,0.377894116134555,0.0757391076885641,0,0,0,-0.241601795589036,-0.0335561573234379,0,-0.170637842514676,0,0,0.0928500035670772
XMR,1.04604131874156,-0.140184054092453,0.364959915026081,0.0437172102831897,-1.02637056637801,0.11023244627618,0,0.177892275515153,0,-0.262880699725217,0,-4.88495663670116,-0.860597078377771
DGB,-0.421246218594778,-3.46944695195361e-18,0.290380669707048,-0.358250672031886,0.910172377578051,1.10124658337724,0.778638281412108,0,-1.01951036490991,0.892882381317245,22.3375415059735,5.23362968013484,0.873159616644037
BV010082.Index,0,0,0.0151329457876142,0.0177477867462288,-0.067221973578042,0.023809752124104,-0.0393124255832567,0,0,0,0,0,-0.0461057917461389
CVIX.Index,0.125119793372529,-0.159263628813679,0.0442765411304088,0.141007826529013,-0.671373909680152,0.128763800452797,0.196187377583503,0.122274141612833,1.38777878078145e-17,0,0.305742539122195,0,0.0471679484428615
DXY.Curncy,0,-0.0564003556499554,0.0129007108517315,-0.00919386924262023,0.0604630242653817,-0.026271505987084,0.0214854999777034,0,0.0248052960585371,0,0,0,0.0221740457967255
SPX.Index,0.0169167055102888,0,0,0.0148859621180008,0,0.00574771286197167,-0.0325584485326825,-0.00433583829669053,-0.00214949498632673,0,0,0,-0.10705612429454
VIX.Index,0,0,0.0194779461948528,0.0672354390292953,0.182852410276036,0,-0.285014552341578,0.041609591915348,-0.232913965339691,0.0402480417650736,0,-6.25214322720964,0
