,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0286855016525772,0.125159694293435,0.107309481221243,0,0.114617904240451,0.0796880300225986,0.0314868948322787,-0.0189876397521419,0,0,0,0,-0.0291432570547472
XRP,0.983519475889493,0,-0.0446620029968703,-0.0856142290263661,0.364781025938138,0,-0.163632675945076,-0.129690934441768,0.136228142646534,0,0,-0.922870145451974,-1.94257450963616,-0.386748384905032
LTC,0.748309736371001,0.200109220801482,0,0.109321534462122,-0.146454501634563,-0.0285926566222404,-0.031663632559561,0.0084708007237625,-0.0433470281368534,-0.206481791393667,-0.256949232053335,0,0,0.129061401406209
DOGE,0,0,0.208214490889741,0,0.115332562034268,0.126066757202579,0.11472123672,0.0897691053613717,-0.0454812099930225,0,0,0,0,-0.0555781806180789
XLM,1.05088302625091,-0.177088352671498,0.516993376576864,-0.0642085937652314,0,-0.194701963694534,-0.454636037080548,0,0,0.713840458049604,-0.293905325222247,0,0,-0.486041409645471
DASH,0.872930895201533,-0.0480092877518277,0.348134321647011,0.0283694517835903,0.156462047651708,0,-0.055450898525952,0,-0.241354316053529,0.687476495723086,0,0,0,0.145263221206508
XMR,1.45801729169404,0,0.165875602000818,0.117035093184311,-0.041401637500216,-0.603165954607883,0,0.0411422717178842,0.143521170253789,0.450925324135459,-0.136811133287976,2.51229609618917,-5.53772756917003,-0.820327974998503
XEM,0,0,-0.101972537398199,1.05680096829771,0.80949338893555,0.307624486167114,-0.783318606589241,0,0.370228355639838,1.456912696321,-0.885145547702458,-2.8674164456249,0,-0.56794492055193
DGB,0.629635336602061,-0.0339347863802385,0.3980020156562,0.0667727320004851,-0.149070137518157,0.265465277267073,0.114757303662018,-0.0798463886218118,0,3.29246581670932,0.0588759319972663,0,0,0
BV010082.Index,0,0,0,-0.143747658694842,0.118704036030934,0.0273356689204714,0.0660033427954152,0.00456909724536709,0.058039722016464,0,0.0163789021266168,0.288844539885418,0,0.0651758583780487
CVIX.Index,0.696854055292329,-0.103252983062779,0.0556460290359794,-0.284162855100725,0,-0.0895055376417661,-1.38777878078145e-17,0.0465556358295503,0.186631672778699,0,0,0.824601915553382,2.3970153276658,0.090790929919465
DXY.Curncy,0,0,-0.0348987559235163,0,0.0210413741646106,0.029129331085967,0,-0.025700548936325,-0.0148237775941049,0.177780656325332,0.0558137665359335,0,0,-0.00435267515730442
SPX.Index,0.0165850252953337,0.0127814875140087,-0.0166159925836455,0.0174637497685381,0.0161153307991542,-0.00434650814252563,-0.0128491916391535,-0.00872221367953104,0,0,0.00203637423509863,-0.0348665091099058,0,-0.0976038099803306
VIX.Index,0,0,-0.0661694607409343,0.214918544537518,0,-0.024105482342139,-0.210061724269186,-0.0956828144509392,0.0532364219541755,0,0,0,-9.20010396171067,0
