,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-3.46944695195361e-18,0.745040770457478,0.0300905880219211,0.0517512200372722,0.231537125383385,0.0267844552262804,-0.0531494646298531,-0.0237577402137073,0,0.0443390444236584,0,0,-0.0572088827353494
XRP,-0.425278111267263,0,0,0.107508891368637,0.625217950092397,1.02549886257577,-0.267410152784689,-0.206617455858701,0.123298058033142,-0.74043894115497,0,0,0,0
LTC,0.883550298643244,-0.0385801286003415,0,-0.132977556792554,0.0437750073441339,0,0,0.120152762308482,0.0612958987012492,-0.449018418905254,-0.051803420915077,0,0,0.13234018989036
DASH,0.753512834898272,0.295874713028265,-0.854302585018867,0,-6.93889390390723e-18,0.916664891148362,-0.137693339039727,0.112877558995211,-0.00355845391751876,0,0.274183739679862,0,0.923650991040914,0.236222325972128
XLM,0,0.795472615639125,0,0.360532345645031,0,0.487005931895903,-0.15230100600538,-0.331769740903094,-0.0147979259292043,0,-0.151735930263033,2.17130766363916,0,-0.122912032071972
DOGE,0.262102786323839,0.163084830070674,0.495923317951621,0.0879233070663097,0,0,-0.0248286139103731,0,0.00424129811621915,0.314665518916373,0,0,0,-0.125279221392641
XMR,-1.01781105823832,-0.418649553186537,2.84162283975328,0.284373796070446,0.127259205199744,0,0,-0.0948337053052267,0.147246550131229,0,-0.481491748788687,0,0,-0.217610705583776
XEM,-3.22786870475188,-0.259672773003671,3.50306231875304,0.308065806618996,-0.411188476237998,2.76427417035731,0,0,0.030682863837261,0.392623356771747,0,-4.21758976030585,3.09460933730748,-0.402103865734651
DGB,-0.230483407718904,0,0.725623713501578,-0.237537162442002,-0.22327519867485,0.4152908681224,0.336033304695661,-0.318701168656859,0,3.09269583885206,0.439924783351306,-2.87484818469699,0,0
BV010082.Index,0,0,-0.0396656289489044,0,-0.167492148944655,-0.0625812920310225,-0.00916970229379973,0.00474472355621843,-0.0182688254093855,0,0.0647723087996083,1.30029353079366,0,0
CVIX.Index,1.49318609439771,-0.213868489579727,-1.04092080895065,0.0367187368491647,-0.221174716096895,-0.339546730596538,-0.00471107973810788,0,0.0709230732328521,0,0,0,0,0.0760329070695979
DXY.Curncy,0.134917368414487,0.0081958635590608,-0.00902339630289773,0.00943615883683048,-0.012999512400757,-0.0663246229475336,0,0.000516576159391017,-0.00517356203124106,0.156954869038853,0.0924064772740558,0,0,0.0440791416422969
SPX.Index,0,0,0.0532023889947839,-0.0124923470608098,0.032548733386501,-0.0529354463925406,-0.009449524471881,-0.0103529545668206,0.010390586594991,-0.0275227840626252,-0.0112846472927707,-0.0696244911629639,0,-0.110542502161791
VIX.Index,0,0.157728268758213,0.073751884245913,-0.0355766520074474,0.0654282927498223,-0.214569424237577,-0.119487712882414,0.015166186583022,0,0.203475197525917,-4.33680868994202e-19,0,-5.28708150987481,0
