,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.188794994938166,0,0.107154264673553,0.0486330820859366,0.0046662646825449,-0.02037025749391,0,0.200632279894401,0.077042029371531,0.0481276398396095,0,-0.159305524283148,0,0,0
ETH,1.05831379518053,0,0.139941293206178,0,0.0146059128225944,-0.104765511162168,0.210019752632824,0.0958886874566457,0.200401767375076,0,0.00344446016176002,0,0.117937359355584,0,0,0.265426070659632
XRP,0,-0.426068245431239,0,0,0.0394937867300836,-0.0236855168134715,0.0498367554770885,0.207078023245189,0.143920633678998,0.262619211758987,0.056477281810236,0,0,0,0,0.202505202807729
LTC,0.585697439381293,0,0,0,0.0160916111759145,0,0.0143601959708677,0,0.121893231151035,0,0.0103857686856129,0,0,0,0,0.00324267196631754
XMR,0.409633280932596,0.243388749239561,-0.92189289220978,0.61220802214309,0,0,0.451617806633287,-0.586336415901037,0,0.696129422506258,-0.0676377076540828,0,1.23656031419643,0,0,-0.263326225794412
ETC,0,-2.5764578804034,-0.209978854040477,0.586633394807757,0.162490816441224,0,0,0.267689600210398,-0.0827117135846215,1.15933051363253,0,0,2.2567635788109,0,0,-0.831551147251598
DASH,0,6.93889390390723e-18,0,0,0.0519059372839313,0.0376715628270776,0,0.151532887750733,0,0.137544323914161,-0.128323979944417,0,0,0,0,-0.247628283409848
XEM,1.16634642075735,0.197995972707188,0.0678504472684501,-0.559268825520489,0.0110216477915907,0.0267044700260595,0.27134329403254,0,-0.0465782126438541,0.125124935936962,0.12151046519341,-0.139069034114134,0,0,0,-0.0828192530936109
DOGE,0,0,0.187140736047907,0,0,0,0,0,0,0.0856329172374496,0.068221758013321,0,0,0,0,0.00462489908125574
XLM,0.947179554335905,-0.318509329127594,0.480097723927347,0,-0.0202598006148922,-0.0614694514324478,0.0655541850963625,0.0485790041299946,-0.0520277242094599,0,-0.0837645026034256,0,0.631578532033941,0,0,0.103818767026544
DGB,-1.54045684171297,1.06413531531544,0.261179329672697,0,0.0770045331228289,0.19249456656128,0.282102642187655,0,0,0.519389991793037,0,0,0.205075274983995,0,0,-0.00150749582643682
BV010082.Index,-0.040576664067071,3.46944695195361e-18,-0.0137052204638993,-0.208071689592655,0.0284058315815836,0.00872759257406971,-0.0678619623999337,0,-0.0960389647824627,-0.0407712004922285,0.00507238529337184,0,0,0.674331064655224,0,0.0667842377466873
CVIX.Index,0,-0.24911092481821,0.0862247423150195,0,0.0193536459611288,-0.0149961441765554,-0.0416678139670977,0.112540083012076,0.219987701510559,0,0.0902225607482083,0,0,0,1.49768996154981,0.295517787758364
DXY.Curncy,-0.0263110286558353,0.00357937546629447,0.0114083140893462,0,0.00512185802800369,0.00317443034597701,0.0204753980937404,-0.00658712282508799,0,0.0445496260032978,-0.0269357888055353,0.187054816330903,-0.00916131698205955,0,0,4.33680868994202e-19
SPX.Index,0,0,0.00508627884011322,0,0.00286319838939796,0.00395885779456502,0.0200738864362352,0.0179208880719049,0.0393981395342918,-0.0193374481669748,0,-0.0104451516021268,0,0,0,-0.0616409326096903
VIX.Index,0,-0.0252756508346859,0.19096959547318,0,-0.166026489498512,0.0349155914369259,0,-0.129959153790184,0.0799009703965679,-0.475733829970905,0.159501050051148,0.577345027590334,1.57529636630356,0,-5.26852051856918,0
