,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0497355671505856,0.0647915465186993,0.171832751055786,0.0816692420822913,-0.0721464015671771,0.170125108296953,0.0314137492410883,0.0686452101994257,-0.088150733620851,0,0,0.0991205990031331,0
XRP,-0.354915370543298,0,-0.00639553012930363,0.0738716855523947,6.93889390390723e-18,0.557120311383834,-0.139741578363594,0.109618995212472,0.118019394101424,-0.362944113919645,-0.143951242110383,0,0,-0.068521597825221
LTC,2.17158089747092,0.303947808548558,0,-1.69951393169249,0.503770022467897,-0.337272252798453,0,-0.0411959956510154,0.399231649859819,-0.836327476100025,2.21632134780406,0,0,0
DASH,0,0.190666786485057,0.143646506301285,0,0.264009081349748,-0.330301723439201,0,-0.0676287964396057,0.298236364652014,0,0,1.04028596712617,0,-0.120688292381373
DOGE,0.541574445228043,0.214489249952927,0.0644009885245083,0.181301066675611,0,0.381545629140551,0.135390710197256,0,-0.031156714837849,0,-0.422835712624616,0,0,-0.0686804387644298
XLM,0.712712343711698,0.179229778092658,-0.0484406389748207,-6.93889390390723e-18,0.303050202014183,0,0,-0.122435828089321,0.146370557276763,-0.533891347676188,0,0,0,-0.18543265731178
XMR,0.567156535070344,-0.119701286631564,0.00936360096549345,0.190024939015258,-0.0605668480945049,-3.46944695195361e-18,0,0.194274095312775,0.00466325697820813,0,-0.0999781656478813,0.783502923549861,0,-0.143110811033439
XEM,0.957005047339843,0.652948985684074,0.122746086351957,0.514062167640624,0,0,-0.0610568897530721,0,-0.168596694261355,2.04697206163308,0,0,0,0
DGB,0,0.407678293771398,0.00696427451955164,0.145376555485754,0,0.280985844243757,0.700174097275008,0.10068691626384,0,0.708430608487539,0,1.42991518981514,0,0.224832703581332
BV010082.Index,-0.058665373873961,-0.0253550548504456,0,0,0.100243569791545,-0.00394886468974104,-0.0487794331792452,-0.0169896575009853,0.101127976393813,0,0.07398567610655,1.01083129323991,0,-0.070731025681634
CVIX.Index,0.653753181414659,-0.0368425951330749,-0.0376175900428387,-0.326577967303857,0,-0.181955460091075,0,0,0.142444859749731,-0.00315987850289397,0,0.439411361232597,0,0.0977601312518933
DXY.Curncy,0,0.0161553112306686,-0.0193715790613752,0,0.031124290630057,0.064884938487464,0,-0.00928993622919215,-0.0592306017913109,0,0.0953542590509668,0,0,0
SPX.Index,0.00767519188880584,0.0121551152001189,0.0119218407752057,0.0205015546384131,-0.0301247288166735,0.0342952061840061,-4.33680868994202e-19,-0.0107795434172157,-0.00583897262290942,-0.0340777865711041,0,0,0,-0.0781621749559397
VIX.Index,0.249437367163739,0,0,0.104680186849586,-0.345768956879396,0.676618541183957,0,-0.00240297357878592,0.0666093733260009,-0.246093196780088,0.277416581310512,0,-10.5036401613982,0
