,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.186655240475551,0.69361988734319,0.0680148791611515,0.157460134170346,0.140651536457275,0.024938047184414,-0.0543505299494256,-0.0905382735072085,0.413194801112912,0.0885030090244983,0,0,0.086780906101112
ETH,1.91116632041991,0,0.541382214886218,-0.944438360025863,-0.253781268653797,0.530003938362168,0.147837593530642,-1.58034850777008,0.183203587543024,0.331670538930607,0,0,0,0,0
XRP,-0.0610300021882789,0.0300183394735322,0,0.20537436385565,0.0543666259570902,0.147901855100324,0,-0.161782542792573,0,0,0,0.311497023746413,0,0,0
LTC,1.24456930977306,-0.324506442125336,-0.246091354052373,0,-0.133837985434786,0.234780345899876,0.258752494471497,-0.493171636764788,0.196273738137521,0.102563143662958,-0.489947663754781,0.104701585813027,0,0,-0.0377565554667154
XEM,1.18226092390505,0.220144062842234,-0.174771160573101,0,0,-0.0562776931749534,0,0,0.571367758437431,0.401629336128266,0.429422765968765,0.583340915930636,0,-2.89554416514827,0
DASH,0,0,0.215551671341381,0.0556015480880758,-0.0311455373389117,0,0,0.0111868254603661,0.14168714113587,0.213035877151436,-0.409048245539756,0,0,0,-0.067508388884289
DOGE,0.350271836679303,0.0476974137443913,-0.224401480117892,0.135938708526664,-0.0362993050218216,0,0,0.269993183343259,0.051475036384778,0.0785842501063787,0,-0.224705505121095,0,0,0.0757604367698186
XMR,1.15958905809313,-0.172847071226455,0.257907940276596,-0.313044889439513,-0.0959558164254739,0.0519714240299696,0,0,0.148986665434905,0.0551661259601717,0,-0.171907232181724,0,0,0.0279483049742717
XLM,0.00113765071382347,0.165814260449754,0,0.290173740649144,0.176245344315924,0.0833384476782309,-0.10523320626181,0,0,-0.158076771687715,0.703916436361704,-0.301958084954381,0,0,0.246862467765693
DGB,-0.822596909718814,0.342107817236388,0.080876655058981,0.711958584142102,0.0782013377655038,0,-0.290065686863036,0.181503052713679,-0.187828670436019,0,0,0,0,-1.24142901686825,-0.00457997028208582
BV010082.Index,-0.26310127526905,0.023794180679377,-0.378779135295042,0,0.0822982177975851,-0.0811966565108367,0,0,0,-0.0438995141497339,0,-0.0711409048965631,1.63543804708273,0.561368942262677,-0.142062868789502
CVIX.Index,0.471970813443265,-0.111854623543644,0.125103498309066,-0.430062780691285,0.0360684779176383,0.351458859059868,0,-0.065075784380965,-0.118234911420023,0.0743962410701963,0.337907551417652,0,-1.37607274890588,0,0.249423309609406
DXY.Curncy,0,0,-2.16840434497101e-19,0,0.00416470846340385,0.0393148509013353,0,-0.00779231652104832,-0.00525955172947504,0.00248844447798883,0.173520437001501,0.0362391826328495,0,0,0.00965924994691481
SPX.Index,0,-0.00460675132615137,0,0,-0.0174797975970548,0,0,0.0104123492628461,0.0400732603010129,0,-1.0842021724855e-19,-0.0786937373886266,0,0,-0.0760447346936954
VIX.Index,0.277649471252166,0.278928522288148,-0.701760779444965,0,-0.191564843607098,0,-0.819678322522232,0.247856161640787,0.583331327173229,-0.338854952868712,-0.583133726845187,0.683428568232386,0,-4.28410683942397,0
