,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.44101620361769,0.0482370404147912,0,0,0,0,0.045124338888068,0.0485701028717637,0.0104996297291214,0.0451032146493578,0,0,0,0,-0.0250613450334219
ETH,0.352423352346399,0,0,0,0.102889063407204,0.176034182894096,0.340363324787147,-0.0408714289024647,0,0.0598797112678263,0.0100239464142056,0.0380928350091686,-0.01987323707435,0.641121245908544,0,0,0,0.0947380273767222
XRP,0.0997939512208729,0,0,0,-0.0526026543014544,0.0574355032298877,0,0.140158135176322,0.174832452630049,0.413783934040047,-0.171081145252974,-0.00467080938234387,-0.169364967425654,0,0,0,0,0.237129138901717
LTC,0.39003422321822,-0.0619391745740518,0,0,-0.206300360938257,0.0951134224357189,0.0597179925070142,0.0225440220804859,0,-0.0108779472729,-0.014597133504355,-0.0174417813085432,0,0,0,0,0,0
XMR,0,1.18161464256824,-0.0156214427094719,0,0,0.202791592773963,0.387285041961402,0.0100252039522988,-0.563217826682112,-0.0321371350198736,-0.223580209822869,-0.0274875034915548,-0.060296400414508,-0.792314407104374,-0.0907945798653214,0,0,0
ETC,0,0,0.0943327928484919,0,0,0,0,0,0,0,-0.0607077385426455,0.0178514233256921,0,0,0,0,0,-0.054233217004805
DASH,-0.111808793415057,3.46944695195361e-18,0,0.00726230061648972,0.0781559685833583,0.0853603155921042,0,0.0515096121531991,0.107042554142495,0,-0.0750460496301499,-0.105631983889055,0,0.33018587486421,0,0,0,-0.0416429649867573
XEM,0,0.30117049301092,0.302288432080907,0,0.144461132079791,0,-0.995038221690321,0,0,0,-0.0994791598588678,-0.132370811958114,-0.0947925891048299,0,-1.06274018862118,0,0,0
DOGE,0,0,0.112171031810433,0,-0.16376907931081,0,0,0,0,-0.120190984571215,0.0344488788277835,-0.0132876510897667,0.0750022335536149,-0.324338922303997,0,0,0,0.0296387583852377
XLM,0,-0.0376628208536062,0.567282376962903,0,0.0649168963051131,0.288010421561027,-0.209887629967982,-0.243375056045766,0,0,0.0316432299195363,-0.0666760278997238,0.164085888729437,0,0.330223597596735,0,0,0.076640420555761
NEO,0,2.50425292975973,-3.01876403143448,0,-1.1890913170935,0,0,0,0.127779719495184,1.30454790882494,0,-0.163206557403546,-1.32228743522851,0,0.437534727152137,0,0,0.733083513670613
ZEC,0,0,0,0,0,0,-6.60293295836505,-0.19905140635243,0,0,-0.612178809991318,0,-1.32774020377616,0,0,0,0,-0.862670193180018
DGB,0,0,-0.0623369552945667,0,-0.206838233019197,-0.159304370898135,0.40424850226773,0.0560401337898799,0,0.238552389084083,-0.12176836447519,-0.0407643456475257,0,0,0,0,0,0
BV010082.Index,0,0.10132216068002,-0.102654927349471,0,-0.048395881535596,-0.118924625701918,0.0469396677866579,0,-0.182187835137654,0.10795568810232,0.0327772543604724,-0.00200467983779252,-0.000659439588803538,0,0,0.643946299104271,0,0.00691656051731222
CVIX.Index,-0.132576115601025,0,-0.214903933517834,0,0.00978632065086044,-0.222416714154629,0.177493380404976,-0.0949678145635689,0.0907824544677433,0.0923541386374587,-0.0350671275122825,0,0.0363247642040029,0,0,0,0,0.189844623625415
DXY.Curncy,0,-0.0120107327797304,0.0050736401858255,0.0438963962704029,0.0239565812926778,0.0118401708237075,2.16840434497101e-19,2.16840434497101e-19,0.00273982582866966,0.0018735854976323,0.00648139209647609,0.0028744254443852,0.00163727758895193,0.170764199183302,-0.0148452991075542,0,0,0.000983198231752628
SPX.Index,0,0,0.00756043176945773,0,-0.0091683666796516,-0.0263669238013974,0,0,0.00505913160682956,-0.0134388371180761,4.33680868994202e-19,-0.00565692648426946,0,-0.0470483902004378,0,0,0,-0.0615167712799131
VIX.Index,0,0.53240812488624,-0.0797373917390965,0,-0.112894630960565,0,0,0.265220630759755,0,0,-0.0453492056358451,0.0659112357543671,0.0859635250614778,-0.915896672838853,1.32123695846865,0,-6.48955774089864,0
