,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0960537777331176,0.545758615006727,0.128696041564461,0.085316756973431,0.164724440969587,0,0.168660539488425,0.00668772643906036,0.129644149421606,0,0,0,0,0
XRP,0,0,0.338852892791243,-0.506627438472377,0.505868943044982,0,0.187875276511743,-0.287267665073804,0.128392251139859,-0.119485116037244,-0.85540024339469,-0.567598740501597,0,0,0.183624777328267
LTC,0.672094313335876,-1.38777878078145e-17,0,0.0058424555310309,-0.283376744570639,0.535089786025706,0.174668876761205,-0.254495286061027,0,-0.00494850107732325,0,0,0,0,-0.0923695371974276
ETH,0.248215625502181,0,-6.93889390390723e-18,0,0.436460879179306,-0.260412797030633,0,0,0,0,0,-1.90709999204647,0,0,0.208145829399823
DASH,0.26652349911631,0.226385870054357,0,0.129601451808481,0,0.208360496366537,-0.219027951817969,-0.104233443948438,0.0368996044520896,0,0.713163808966253,0.189641366270352,0,0,0
DOGE,0.403319776741864,0,0.343141536516062,-0.0609371607156184,-0.143430576857668,0,0,-0.0189524062936421,0.0253429698751776,0.0723425685719643,0,0,0,0,0
XLM,0.451813620251615,-0.033315964685382,0.519701870430478,-0.401375624937551,6.93889390390723e-18,-0.764407715514126,0,-0.233742594241297,0.144455572562056,0.162551763501348,-0.294328819149367,-0.29709777256626,0,0,0.0701820143748538
XMR,0.190166429584131,0.270051677021126,0.153912092266477,-0.105821592197713,0,0,0.156659269821835,0,-0.084690311804211,0,0,-0.596088642827401,0,0,-0.109960811996695
XEM,0,0.0189144404224302,0.897938840396977,-1.600780987179,0.265881861174256,0.446368623087824,0,0.324070545723792,0,0.388699639394819,2.39149677653364,-4.5883706519851,0,0,0.559054126306602
DGB,0.171524653081849,0.101696494374066,-0.352846362710564,0,0,0.434101411219021,0.457423504550726,0.254801173328815,0.149953174213133,0,-1.0535669367129,0,0,0,-0.0192079975380264
BV010082.Index,0,-0.0704950981941126,0.0624781964658967,0.0602755267636341,0.0745630953489088,0,-8.67361737988404e-19,0.0129117734859982,0.0233226868244197,-0.0829174650075076,0,0,0,0,-0.0665138421852357
CVIX.Index,0,-0.0841269488576982,0.0328383849647798,-0.0759039693185575,0.118585404963756,0.175562379333948,-0.0694547918191054,0.00193400154872281,-0.0797713559580939,0.0762733525577421,0.0867734647820889,0,0.349402539446316,0,0.107636297167849
DXY.Curncy,0,0,-0.0138361418500127,-8.67361737988404e-19,0.0406174612318555,-0.0364247490843538,-0.0438401015751261,0.0312188044626315,0.0115131931547781,-0.00753965255164306,0.0441194325778016,0.176266558480771,0,0,-0.0418861472798899
SPX.Index,-0.0614645964126427,0.0320548673153217,0.0330542645798744,0.0252037671334435,0,-0.0304454764419416,-0.0275742142719724,0.0149147010229933,0.0194613770614351,0.00152790413592428,0,0.0433925947907224,-0.177332299967673,0,-0.107420944021073
VIX.Index,0,0,-0.0469606666837818,0.0383447106409558,0,-0.53239092684747,0.0117190031184367,-0.0494801764155065,-0.00999339985910613,0.242851483713351,0,0,0,-6.37907264980569,0
