,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0482282721486673,-0.149794064446083,0.569988789918796,0.0733833134920637,0.123339162793442,0.0413199862975472,0.117740557752337,-0.0207293274537795,-0.031121022837782,-0.147861662590942,0.0308989951039063,0,0,0
ETH,0,0,0,-4.33680868994202e-19,-0.0907343122686672,0.930901423045137,0,-1.45359913656334,-0.119404850390461,0.335649993939909,0.355708556096071,0,0,0,0.26326172242814
XRP,-0.694343605985802,0.0374660131780679,0,0.570347364261135,0.110907057405963,0.183903842573768,0.241758726273997,0,-0.0525173039817527,0,0.244892557209077,0.170691416294575,0,0,0.0856150352674718
LTC,0.837124000869141,-0.134379247603857,-0.230731145472209,0,-0.141925041506724,0.269241723568203,0.237903005724465,0,0.293352282078107,0.0700413855882299,-0.406779796195597,0,0,0,0
XEM,1.05628245492609,0.197023785707836,0,0,0,-0.0523412427580768,0.179514185579827,0.00677893917049164,0.496536884807871,0.37610705080646,0.63843405411339,0.590182979532411,0,-3.1834792963226,0
DASH,0,0.0130555250476654,0.195563678197349,0.0969785556151768,-0.0286703279015406,0,-0.0983540746188014,0.0234646989923765,0.194898269355731,0.222545111245917,-0.401933384012155,0,0,0,-0.0621857550807253
DOGE,0,0.0489180496507387,0,0.469041001303663,-0.115710525517137,0.0615865772952032,0,0.0821001574723967,0.190816896108114,0.0260062989087451,0,-0.114824328593374,0,0,0
XMR,1.04178037221108,-0.139904454431034,0.309329804091035,-0.301673603210941,-0.0984586228917901,0.0269530524369167,0,0,0.109137338298782,0,0,1.73472347597681e-18,0,0,-0.0678713019527201
XLM,0.284638840192343,0.202731590236255,-0.159356912570799,0.111906582155538,0.178225623516628,0,-0.189628357382289,0.0321793284443819,0,-0.233580253601267,0,-0.172440102516666,0,0.865058500824734,0.209690215542425
DGB,-0.725153055064066,0.267975269388761,0,0.497963831335981,0.102550251673593,0,0,0.122404784657338,-0.420151200287363,0,0.133450201765499,0,0,0,0.127356646817732
BV010082.Index,-0.289542246524927,0.128477600351489,-0.333705744840527,0,0.0778452629619317,0,-0.0976623786016183,0,0.0128321861955004,-0.0329716357980027,0,8.67361737988404e-19,2.12692091689859,0.376101579193702,-0.165778278663383
CVIX.Index,0.463751199467438,-0.156515532892184,0.147056233978787,-0.425547932736822,-0.00933992448331723,0.300170235788064,0.171145644227633,-0.130379167897064,0,0.0852445438261424,0.33055901119712,0,-0.414614811108175,0,0.185029003651308
DXY.Curncy,0,-0.0160908063900247,-1.0842021724855e-19,0.0166572350601377,0.00591155661229753,0.0385486466872811,0.0272085582093024,-0.0324720821541827,-0.0114973009116465,0.00562411152305738,0.165550310660176,0.00114875969243767,0,0,0.0248596136736759
SPX.Index,0.0594598605078842,-0.00848487624866483,-0.0513425843157632,0,-0.0178447739026802,0,-0.0776603230614125,0,0.045531908932642,-0.0030969802234828,0.0177651568421177,-0.0317586435696323,0,0,-0.075415004756788
VIX.Index,-0.0175373473488792,0.287948419341437,-0.652070348534962,-0.106861478352687,-0.148299487436783,0,-0.661759982570202,0.37198392115019,0.572410696399974,-0.356080681731381,0,0.919009433918384,0,-2.53680284113396,0
