,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0214407678384154,-0.0719825292974939,0.803806510189964,0.0427500830060745,-0.00678877636986241,0.0119161648606159,0.00424170352380722,0.0727698925541783,0.0208903393032363,-0.154550430863131,0.0677472416596746,0,0.0459828018611695,0
ETH,-2.26129557054386,0,0.997860086887583,0,0.416694137887059,0,0.11934124535733,0.256678910233853,-0.272191520235033,-0.0120136578848866,1.24091470559767,0,-0.649080245539891,0,-0.530237420179265
XRP,0,0,0,0.691216298983449,0.280237172676311,0.0182043710432421,0,0.0640504561152754,0.0784442554672248,-0.0952792743188611,-0.314111192455473,-0.270253595003853,0,0,0.0273641223366112
LTC,0.361445888029902,-0.024523016701828,-4.33680868994202e-19,0,0,0.05023847661375,0.0195080226791454,0,0.0188816264243664,0.00664466258129361,0,0,0,0,0
DASH,0.113241831873374,0.123317233243319,-0.35167467555849,0,0,5.55111512312578e-17,-0.027962404109812,0.0553418970088334,-0.147054430002888,0.0464226244990472,-0.187998048894055,0.956648645590839,-2.3017229665029,0,0.0368339554242816
DOGE,0,0,0.226878511159744,0.155068135599573,0,0,0.0206489479420644,-0.12803737312726,0.238465780749936,0.0470870313803337,0.289719124993028,0,0,0,0.161294017177082
XEM,1.11022302462516e-16,-0.182924123231814,1.09862357003373,0,0.259826752913342,0,0,-0.224336970898576,0.271855045697778,0.131215733259206,-0.687995443980835,1.31769711803869,0,0,-1.33380450436038
XMR,0,0.394923436783245,0,1.35137892345056,-0.143113997786366,-1.12196983655533,-0.220764393948958,0,0.829482954041869,0,0.810674220856022,0,1.43047447074338,-4.06075894162559,-0.744042663150234
XLM,0,0.00470766573062317,0.637668185282206,0.760567761034999,-0.747131348855752,0.248865834041595,0.141760294465013,0.15058085031514,0,-0.00568590066690075,0,0,-1.2958000667146,-0.489637076921966,0.195818747317542
DGB,1.23058869644648,0.267853814086159,-1.07654478152429,0,-0.377124479995356,0.640920525161655,0,0.126353399946654,0.0546222573992654,0,0,-0.399948474879609,6.2161318609415,-2.62711421985396,-0.462144405021576
BV010082.Index,0,0.0716589108913589,0,0,0,0,0,0,0,-0.0944021327920408,0,0,0,0,0
CVIX.Index,0,0.0433445694674869,-0.23936747457622,0,0,0.1163735717962,0.0154322604327763,0.0299681319931737,0,-0.00365972171670657,0,0,0,0,0.199590403761224
DXY.Curncy,0.0893690879208276,0.0128135560012067,-0.0681971618343076,0.0209553973439129,-0.0167895649384864,0.00882338155306112,0.00383199055021248,0.0208868779385458,0,0.00423038104272875,0,0.0410472718396881,0,0,0.0428817633793862
SPX.Index,-0.117525501724399,-0.014906867926549,0,-8.67361737988404e-19,0,-0.0382106082246382,0,-0.00399776860544351,0.010254901978314,0,0.0404640021409311,-0.00556061923951771,0,0,-0.0863842903816045
VIX.Index,0,-0.0433211263260194,0,-0.519497024300907,0.268687100785435,0,0.0231675369705513,-0.103742568817599,0.156674911656129,-0.0468511416911914,0.147519222903885,-0.133377813979616,0,-5.10891938337086,0
