,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.33421309217784,0.146986873756724,-0.0440383178226976,0.339007535347403,0.104433775669545,0.0214914233518412,0,-0.0824179073764453,0.0653899811991392,0.117338521476875,0,0,0,0,0
ETH,-0.471703052973068,0,0,0.156355424609074,0.25319898958477,-0.15508326756339,0.5107119816838,0.061519270061387,0,-1.73472347597681e-18,0.044632293160935,0.162390600427595,-0.0641957232456338,0,0,0,0,-0.105014470512514
XRP,0,0.10595988527029,0,0,0.0911261990961184,-0.128627048801965,0.0704595697338157,0.0749662755088815,0.0968963497030741,0.0230958659758641,0.074218948856017,0,0,0.364139751534887,-0.232454980660866,0,0,0.0784646249691592
LTC,0.392136140242967,0.246295387780266,0,0,0,-0.052713613050161,-0.360646289277657,0.293872033164781,0.599252790718056,0.142145463882158,0.165391550966423,0.0151954366320526,-0.11753422813621,0.221008874634884,-0.131600611169313,0,0,0.519762036739426
XMR,0.562063107460069,0.0421318102302256,-0.0901193131088943,0,0,0,0,0,0,0.158808548200901,0.0089014304416635,0.0458084163595272,-0.169994636690556,0,0.292205390818018,0,0,0
ETC,-6.93889390390723e-18,0.420611474457134,0,0,0,0,0.155349608125045,0.0283258251152559,0.181837783110633,0.251232143926388,-0.059558801185881,0.122470969655098,0.152362863940749,0,0.422131473245675,0,0,6.93889390390723e-18
DASH,0.527468572669587,0,0,0,0.195531284328889,0.329460596995715,0,0.0834469176773063,0,0,0.128537054504756,-0.0130387381207539,-0.0542478538854636,0,0,0,0,0
XEM,-0.463696123142558,-0.251328136572903,0.190530450514371,0.134379387231405,-0.0366261624037627,0.0721381759632147,0.435007523493336,0,0,0.31577967387684,0.0921979531862381,0.0457573923096719,0,0,0,0,0,0.0428601472169648
DOGE,0.510083600635103,0,0,0.0262068154219521,-0.0895969816747581,0,0,-0.0650604640552543,0,0.00615435422517714,-0.0145066765558803,0.0642684262988087,0.0091964134501438,0,0,0,0,-0.0646474697259032
ZEC,0,0.177002460779658,0,0.35180235541416,0.0843937133809148,0,0.234636679142113,0,0,0,0.0241284731083588,0.22333420630734,0.366570184032072,0,0,0,0,0.0681440404882953
XLM,0,0.270364975859636,0,-0.500041578995562,0.278602478526578,-0.0763437991896206,0.284735462758654,0.0974780078039092,0,0,0,0.175323195521623,0.372026302911157,-0.31319538264945,-0.31911195422679,0,0,0.0855557222818669
NEO,0.597949345961731,0,0.979384754329913,-0.377970185903129,0.157570697654424,0,-0.235312652573287,0.202786695297464,0,-0.0824235579365862,0.00164710339944923,0,0.047180768152169,-0.360862121654292,0.232790059165322,0,0,-0.171301181515257
DGB,1.16394627587976,0,0,-0.830557212649358,-0.217309645169491,0.183854981878844,0,0,0,0.0257896996953129,0,0.184075194088801,0,0,0,0,0,0
BV010082.Index,0,0,0.0779984199404674,0,0.0517884057892199,0.0326586033400109,0,-0.187529614700152,0.065715369854431,-0.0174892965898872,0,-0.0329327593766192,-0.0562833860114463,0,-0.284351320994556,0,0,-0.0279801670611903
CVIX.Index,-0.101358805135987,0.0970841735770646,0.0969600882042362,0.152843490719367,0.0413200512932545,0.0923123892990352,-0.0213557917577543,-0.223027532128829,0.13422298706434,-0.00735192584404284,-0.0683855530964288,-0.0250594035057769,-0.0804156669946111,0,0,0.559592562303415,0,0
DXY.Curncy,0,0,-0.0337283616293348,0.0175051083918493,-0.00883370508225407,-0.0154514049340196,0.0320788304516311,0.00308455265985948,0,0.00538160629488027,-0.013306818151769,0,-0.00345725181597796,0.0766216333913296,0.0425761416083735,0,0,-0.0278617873967167
SPX.Index,-0.00443628628981683,0.00561460537123002,0.00743870498403502,-0.0346895022960398,0.00474147945068482,-0.00806451534337683,0.016534268527409,0.0117403350944059,0,0.00201461949147902,-0.00244220095568519,0.0193021059141174,0,0,0,0,0,-0.0604845307153449
VIX.Index,-0.246233410084751,-0.690958042996296,0.694642077217257,0,0.187899684640131,-0.205420450764909,0.37767142398118,-0.260982768412875,0,0.049093194586753,-0.0222734701127667,0.193533378026386,0.208282286186677,0.409007107159995,0.276195144578519,0,-4.01015275797144,0
