,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0945802148522818,0.625158261263394,0.0198551605416689,0.0816510003519385,0.0832378383227522,0.0654199077748953,-0.0150175865550385,0.0150352007629979,0.0173268617055717,0,0.322266425560722,0,-0.0149205267391917
XRP,0.5162911546489,0,0.19142046072275,0.0649853316428876,-0.223665457687009,0.164893533832797,-0.244281671811518,-0.143218246787081,0,0,0.226566771242579,-1.71957534283612,0,-0.216916462740616
LTC,0.703093131802778,0.250575502161169,0,-0.0128597609838607,0,0.116702849203802,0.0410214622800889,0,0.044105081429004,-0.399440544930685,-0.234733869866556,0,0,0.183185706710428
DASH,0.634554701665732,0.0498066502463705,0.193826239623503,0,0.240402046659321,0.413211462055898,-0.052075781417135,0,-0.244311767336435,0,0,0,0,0.0572861878884253
XLM,1.38985851521391,-0.478022919850876,0.205992660384567,-0.0660285326846402,0,0.0246367375362263,-0.405349369770232,0,-0.27000155965978,0,-0.140288108842699,0,0,-0.178440341285489
DOGE,0,0,0.568693353661429,0.0160237348712084,0.0218909241425386,0,0.0223554766660866,0.0323960929664319,-0.0481749291816692,0,0,0,0,-0.10510780125704
XMR,0.387051381000379,-1.15308789569481,1.95470065162958,-0.233839016041975,-0.4384587417779,0.115467059442923,0,0.00588484972438729,0.100235463707942,0.0371500591219689,-1.34450700192459,0,0,-0.89032942913663
XEM,-2.49120977963297,-0.657691536155723,3.4979782134196,0.168105349817844,0.612439238760877,0.7699949484463,-0.565586442045212,0,0.105657752324824,3.02329382090829,-0.0573764983741216,-7.62394314358223,0,-0.9226550123654
DGB,0.144427675068106,0,0.395142581989717,0.149232678764063,0.00198211283001369,0,0,0,0,0,0,0,0,0
BV010082.Index,-0.171353099349347,6.93889390390723e-18,-0.172312668004277,0.0418205757108242,0.0369458281861218,0.164239853767588,-0.0557613470932429,0.0135493530989683,0.0117421548197195,0,0.286586620438117,1.24080073595424,0,0.0285045962797875
CVIX.Index,0.613634811722795,-0.198639465985646,0,-0.0504584892343371,-0.161396847180342,-0.391615550698122,0.048761541724839,0.150622053204298,0,0.106481573560828,0,0,2.18175588646234,0.253917927417936
DXY.Curncy,0.00956054776512492,-0.0350411599437145,0,-0.0183709933133471,0.0371887640952485,0.0192422755222366,-0.0139815927229163,-0.0415134510738066,-0.0139656004590725,0.307648560008948,0.0469188063313286,0,0,-0.0240966302656079
SPX.Index,0,0.00856949750350551,-0.0287674758897319,-0.00672253159263987,0.027139839755426,0,-0.0020198426410863,-0.000980377649299425,0.00705314893582654,0,-0.00704780726814872,-0.017016401309371,0,-0.0997103124577109
VIX.Index,0,-0.00683371215194426,0,-0.0702006929187247,0,0,-0.0945855482744936,-0.0545617306498943,0.0952797058612811,-2.77555756156289e-17,-0.112093528877666,0,-9.28840437386391,0
