,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.190005162866456,-0.0344737200681354,0.180901852735456,0.052126367349396,-0.0110495125699408,-3.46944695195361e-18,0.00179715091025821,0.204966829328063,0.161473704943989,0.054380669044466,0,-0.201435212403314,0,0,-0.0464037064045453
ETH,0.827297032318042,0,0.122891951257909,0,0.0332830327699339,-0.170877590148741,0.316500316970099,0.054587388660427,0.144398370765225,0.101396516974449,0.0273412104035213,0,0,0,0,0.24511888895728
XRP,0.538025450863969,-0.580961822132464,0,0.0689203377258625,0.0175181547478874,-0.102668506269137,0.0322410089693446,0.209743178757905,0.00150420842245062,0.232268250678395,0,0,-0.339768981077834,0,1.05726146663657,0.305761778429943
LTC,0.531533559137773,0,0,0,0.0182178955603569,-0.00596708642040215,0.0404088443224213,0,0.122755776687488,0,0.0172696040604248,0,0,0,0,0
XMR,0,0.343905568665,-0.909426837358087,1.05761539888836,0,-0.0282323561248567,0.509546786757635,-0.625749551550909,0,0.694675025409901,-0.0855414598034428,0,1.01573727288961,0,0,-0.187888760567669
ETC,0,-2.30763778647733,-0.268211762565357,1.33529524815371,0,0,0,0,-0.29383415446444,1.11781126614156,0.0201653970938041,0,2.5774843009626,0,0,-0.916895095259437
DASH,0,0.0708542289910428,-0.175152869874644,0.117102606608932,0.0725369280651318,0.0864576442843834,0,0.0331117991417568,0,0.449058836483311,-0.143991784296284,-0.169327350322526,0,0,0,-0.180530867923935
XEM,0,0.572472429421473,0.176728746409334,-0.171986315362639,0,0,0.375607035680782,0,0,0.0174385470734019,0.0618561259271237,0,0,0,0,-0.274284159929222
DOGE,0,0,0.18549427151887,0,0,-0.08723665801487,0,-0.0158530915711442,0,0.099415300873689,0.0195464397544587,0,0,0,0,0
XLM,0,0,0.496915021703068,0,0.00267079007166405,-0.0651863696339274,0,0.077901901277417,0,0,0.00369577477189879,0,0,0,0,0.136243088644196
DGB,-1.53229932913779,1.05772693088322,0.259811183082217,0,0.0764211055222482,0.192356380257803,0.285325621772391,0,0,0.525096635029949,0,0,0.195409925613428,0,0,1.73472347597681e-18
BV010082.Index,-0.197753867921379,0,0,-0.184921257194092,0.0276215389576382,-0.0233254281776445,0,0.0296505156129895,-0.113129951875817,-0.0549252309786878,0.0049416830833622,0,0,0.793082903076385,0,0.0670639677081948
CVIX.Index,0,0,0,0,-0.0117182227067117,0.0291321189573556,0,0,0,0,0.0825430396115339,0,0,0,0,0.138866554359219
DXY.Curncy,0,0.0015352400304139,0,0,0.00411957368236697,0,0.0160437648267251,-0.0141110652024917,-0.00724739879679558,0.0492260118910854,-0.0284335755264334,0.185686183556732,0,0,0,-0.00608211947319723
SPX.Index,-0.00023914661699631,0,0.0098691981118129,0,0.00314553607072603,0,0.0232631409995605,0.0169859548008682,0.0339264469883992,-0.019487867730372,0,-0.011502988129954,0,0,0,-0.0610402465356931
VIX.Index,0,0,0.145770817502046,0,-0.197905165318564,0.0447107863133155,0,-0.0926295754182699,0,-0.428935610846622,0.185310122556616,0.442230328023433,1.56718370616509,0,-5.1550749732208,0
