,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.02587428572832,0.238171303383742,0,0,0.0832363339370544,0.0925408883438833,0.289762609050783,0.122220673039243,0.110657216374158,0,0,0,0,0
XRP,0.181735070291931,0,0,0,0,0,0.0793564978609551,0,0.0964388297320816,-0.0967313104344633,0,0,0,0,0
LTC,0.426895648756342,0.0613949634229285,0,-0.00607365434517534,0,0.347165060523616,0.0308682895539645,-0.0183039907412071,-0.0701460896584672,0.336555213289616,0.642349274579325,0,0,0,0.0235170816857576
ETH,7.94155247060057,-2.36012102600385,1.12845931073374,0,4.50349920250423,0,-1.22698359838999,1.3147041344095,-6.93889390390723e-18,-1.75695695930524,-0.949287909572305,2.23234564147523,0,0.792800233269403,-2.30923124271297
DASH,0,0.0644050230375174,0,-0.0201969935571837,0,0.456247523726768,0.299028940754795,0.0944286493298077,0.0341247510783089,0.0894940337413071,0.150939563153751,0.579603166070599,0,0,-0.0379885109972774
DOGE,0.121022688231487,0,0.325992311107927,0.000201973923067899,0.0746424534978033,0,0.156134051458605,0.105152776226304,-0.0421640734111601,-0.0879216157938426,0,-0.0205403868405687,0,0,-0.0582270890989454
XLM,0.57873610653539,-0.281354132964822,-0.285292068281276,-0.0625844984905028,0.0448287101978333,0.514796955316007,0,0,0.073262033761922,-0.175292702053141,-0.0533169309762555,-0.576359256263838,0,-0.542842207113503,-0.0580281156950835
XMR,1.93493944967053,0,0,-0.0737731344397128,0.342439184583938,0,0.118315610821476,0,-0.0890579978740611,0,0,0,0,0,0.0456003538685784
XEM,1.75221764338826,0.096228946145413,0.0163221794906003,-0.0394385203196875,-1.32251087087131,0,-0.476657632002269,0,0,0.0713326108009247,0.482970035431472,-0.0717125717758072,0.307014678767732,2.09113820518858,0
DGB,0,0,0.342232539683482,-0.073984991159243,1.67936936289039,-1.11102196561759,0,0.333980676120548,0.284775931148775,0,-0.0130192919777341,0,0,0,-0.215408435307861
BV010082.Index,-0.905484855008709,0,0.274522221520846,-0.0413699339506214,-0.518945508522602,0.391593366197645,0.262142189619692,0,0.232817800258067,0.0743652943509207,0,0.445949777816021,0,0,0
CVIX.Index,0.115099249086697,0,0.205546958454809,-0.0202243596243883,0.445494915603426,-0.0946148956844261,0,-0.191877057549712,0.0654072352618845,-0.0732145324255322,0,0,0,0,0.14587234364896
DXY.Curncy,0,-0.0335657610561075,0,0,-0.0953242898262368,0,0.0342948232547155,0.0196918625708515,0.0155052534532365,-0.0130071964277349,0.0297537502026642,0.02478704100093,0,0,-0.0242772725485734
SPX.Index,0,-0.0678108474086043,0.0405870770168163,-0.000164289213598652,0.0194663538986472,0,-0.119445456362293,-0.022651115765504,0.0288370669889239,-0.0164648570873432,0.113921475662055,-0.174060370921899,-0.443583627348383,0,-0.0984063624647122
VIX.Index,0,-0.102561132654281,1.24865109682362,-0.0664905127495565,-1.22020989405469,0,-0.327476868322671,0.176207387975095,-0.384394347593523,0,0,0.739939456171923,0,-2.0419933366861,0
