,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.349303302389865,0.180973662187188,0.150846050775095,-0.0189899162615363,0,0,0,0.0728196546023048,0.145982693382,-0.470630472592735,-0.41600004839573,0,0,-0.0956441308193939
XRP,0,0,0,0,0,0,0.0966770490668625,0,0,0.0932868699266932,0,0,0,0,-0.352705238979787
LTC,0.497190272110338,0,0,-0.074878067063354,-0.0758539053927887,0.852150956810643,0.397731655301568,-0.309091659676352,0.0418730566410367,-0.12318500631367,0,0,0,0,0
ETH,0.796073575352067,0,-1.01104782733547,0,1.45691545997339,0.404651243278827,0.733683427148642,-0.995500819946445,0.0242289059943322,-0.704617546967215,0,0,7.79818715432756,0,-0.011462600882731
DASH,0,-0.140297240302929,0.599577691167984,0.0156658049064134,0,0.0621286112656126,-0.323634247158708,0,0.0241943629823359,0.106573919493673,0,-0.00537524882062537,-0.504543640270059,0,-0.120738902795604
DOGE,0.303899462413717,0.255181119193815,0.286100798285686,-0.107982465404709,0.145703749759262,0,-0.122810373305692,0.146656181612814,-0.0120185811428059,0.0366003044031756,-0.355954365532715,-0.459510478891082,0,2.00123377397152,0.258982754083218
XLM,0.241352866721305,-0.23952347637547,0.00853995504650306,0.149649905520422,0,0,0,0.187780786221867,-0.00484697131044242,0.115210669715022,0,0,0,0,-0.167198637743012
XMR,0.260878379162331,0,0,-0.211598609885154,0.373774873044284,0.192425064382938,0.309430706621458,0,0.0873091727128258,-0.0713194306860621,-0.0679551480866226,-0.11120267563649,0,0,-0.352783852076278
DGB,-1.77909587153301,0.240145106329089,1.07352265214674,0.668645502795532,0.446772113232625,-1.72512443655728,1.89195608478509,1.1588390415342,0,0.636121513389705,-0.846844028954231,2.15745366344225,-13.7692907909309,0,-1.13208228122276
XEM,-0.366806902495143,0.145577675709249,-0.0566327409286347,-0.149757868878238,0,1.48292522659216,1.19743187818323,0,0.146207005816745,0,0.425648657603017,0.742136245638089,0,0,0
BV010082.Index,0,-0.0688596116259398,0,0.116314133957067,-0.182859589682612,0,-0.199302135025073,0.0993929320189661,0.0145780115465398,0.177238452587906,0,0.0211676483626856,0.839090133339371,1.37111974123571,0.128456048655218
CVIX.Index,0,-0.133158234193153,0,-0.0656701817462981,0,-0.0227178529051718,-0.345065277997834,-0.183367878898563,0.00269148462692444,0.0568808503096856,0,0,0,0,0
DXY.Curncy,0,-0.0286729915459736,0.0294593421440498,0.0131633261968185,0,0,-0.0160030699382342,0.0360665260524779,-0.0209108576638879,0.0106823796291711,0.0443079393046576,0,0,0,-0.0181654520122463
SPX.Index,0,-0.0145188474464568,0.0283047421410043,-0.0141511746738201,0.0517614826127411,0,0.0174185607896559,0,0,-0.0185121278363628,0.0405505104632262,0.0216585426239135,0,0,-0.106849328447751
VIX.Index,0,-0.309665349506542,0.0742200605446827,0.214137582016208,-0.336158024433811,0,0.288579463221049,-0.0127300254035457,0.0332921884492777,-0.0552566166690843,0.292162261329304,0.0617197172185082,-1.26967352228366,-5.18898510123652,0
