,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0369483059962109,0.234029656179959,0.33471432108771,0,-0.0364554303526277,-0.0720615874013028,-0.0620615095763143,0,0.0282770715744708,-0.169727910227472,0,0,0,0.0266050251866791
ETH,-1.914985312215,0,0.307885093548391,1.18573408067566,0.418711688570389,-0.616353681800889,0.707525650180395,0.13431145020354,0.700398154515803,-0.0549610773704204,0.893913614828206,0.401906707340306,-0.778203882381731,-1.78152333728667,0
XRP,0,0,0,0.307771295103049,0.408765712384816,0.00405131082222795,0,0.0768636645699295,0,-0.112645071475437,-0.448628250013021,-0.186975072544296,0,0,0.0215759238857324
LTC,1.48008530741153,0.00024783704451851,-0.0194126480356424,0,-0.162240769951363,0,0,0.0694384653484707,-0.140018570590822,0.0131846169781515,0.445630768019512,0.0894805369188252,0,0,0.0173239604510516
DASH,0,0.031241827976692,-0.278203695197643,-0.469776196801389,0,0,0.0558499309220808,0.156214848455091,0.190096833804056,-0.108026130577958,0,0.141139741609797,0,0,0.16711938454975
DOGE,0,-0.0740261118175369,0.142213029739281,0.472112558544283,-0.11685348371906,0,0.0787557576507964,0.0241525655195922,0,0.0349383875373723,0.48796157855407,0,0,0,0.165865213178952
XEM,0,0.118594484023486,-0.135363078923912,0,-0.060730602236199,0,0,0.0691066580897035,0,0.164736114519432,-0.156312429827662,0,0,0,0
XMR,0,0.388586611585601,0.196067568540417,0.261783741603417,0.330312434708733,0.317321967332031,-0.218409119486857,0,0.931158997910585,-0.0636568177857336,0,-0.0994156375304706,0,0,-0.751782234425011
XLM,-0.844844737544719,0.05316227397359,0.586706676970657,0.404246676199459,-0.0625878821833799,0.063431386468197,-0.0690805892059251,0,0,0.133182815254065,0.131408420957004,-0.114844230267532,0,-0.819545947866124,0.0782507462608971
DGB,0,0.561790311005036,-1.22762856515963,-0.278062673124202,0,0.563981917130675,0.727159947321062,0.352231994522436,0,0,0,-1.18762351157183,0,0,0
BV010082.Index,0,0,0,0,0,0.154650321020858,0,0,0,-0.100784751656941,0,0,0,0,0
CVIX.Index,0,0.090874438456384,0.294527666750003,-0.140090842722964,0.0583622709621088,0.0342723591910388,-0.148970888297916,0.0377952183898685,0.113969160807489,-0.0107000987566006,0,0,0.00811614504810459,-1.21507234930727,0.0137686142719424
DXY.Curncy,0,0,0,0.0652710123591995,0.00534645638706824,0,0,0.00798932393107849,0.0478458933475164,-0.00317443917131175,0.016357578169289,0,0,0,0.00173597310478307
SPX.Index,0,2.16840434497101e-19,0.0118984945671597,-0.0392055769469635,0.00793337891036843,0,-0.00468372776557119,-0.0209228531568853,0.00652620154750961,-0.000806370114937585,0,-0.0477254471505325,0,0,-0.0848273098831611
VIX.Index,0,0.0784315910924144,0.0453097382085669,-0.140602807703193,0.0875981349942206,0.453774835872572,0,-0.280837299474337,0,0,-0.263753613103069,0.24335992407792,0,-3.03680559912296,0
