,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0773984971061922,0.113172823373018,0.258948361503019,0.0458268156814334,-0.0195166628833289,0,0.0047636349838389,0.202271237585785,0.0575166545390193,0.0637081146177233,0,0,0,0,-0.130359009159831
ETH,0.143083517196669,0,0.204661194149862,-0.195632215670807,0,-0.0523149948979968,0,0.38020209953093,0.430790406524639,-0.34330620220774,0.232446545738166,-0.60461079442543,0,1.31273207344281,0,0.0843421587497273
XRP,0,0.051679684492415,0,0,0.0386831937959247,0,0,0.08076059264037,0.0216729159033958,-0.0905185726491983,0.117073756505275,-0.0824708031911757,0,0,0,-0.0718236267373314
LTC,0.873019627689803,0.0265530080135103,0,0,0.0132663664207816,0.00892808684525001,0,0.059974987010195,0.0358770645277454,0.00104009177533211,0,0,0,0,0,0
XMR,0.685461748958028,0,-1.39269636162495,0,0,-0.0357487173945901,0.528923057774941,-0.180907819935496,0.212051977198035,0.397460874790013,0.179630377463535,0,0.286505926570827,0,0,0.172759457460816
ETC,-1.45721817028483,-2.29107954820193,2.18365836763175,0,0.268242660267083,0,1.19270720113585,-0.0937966305030877,0.327895579317357,0,0.701730417899089,0,1.33107541153301,0,0,-0.995022278256384
DASH,0,0.127959263144023,-0.583992122841406,0.0812185876433222,0.0563320971613798,0.0434416242623834,0,-6.93889390390723e-18,0.115573956971474,0.271868568724569,-0.132330867516798,-0.62883808726157,0,0,0,-0.263355700178552
XEM,1.9583131467097,0,0.345053046664339,-0.360437975792613,0.0956259698273493,0.0594208105523199,0.0706767830676798,0,0.286617333949666,0.404508167608156,0.205393403268081,0,0,0,0,0
DOGE,0.616281380014953,-0.0794052994250184,0.627406131562964,0,0.0428118667330729,-0.0736425296714034,0,-0.230891940094847,0,0.122652977524868,-0.0082485958167136,0.125524618457644,0,0,0,0
XLM,0.469327632714396,-0.160347284758334,0.325622570135119,0,0.00334720373895558,-0.0459627400139657,0.216071609682609,0,0,0,-0.0567660625429257,-0.320353615393413,0,0,0,0.0893386014921041
DGB,1.17199090309105,0.822987355158301,0,-1.34650960020366,-0.0102598317655824,0.139209801114941,0.158073885070487,-0.273020800041466,-0.665905403213986,0.834469597409782,0,0.768085594548552,0.880184850923849,1.51948293290212,0,0.00141644015703174
BV010082.Index,0,-0.0517447494590465,0.146939796037319,-0.0205495532375118,0.0173016436908062,0.00694004910624219,0.0283556078501622,-0.00517421175621553,0,-0.0818481418521845,-0.0746700830005087,0,0,0.406076932306287,0,0.103882166340148
CVIX.Index,-0.111917354990547,-0.112073217551083,0,0,0.00417395010096752,-0.00132346189063851,0,0,0.193302710182351,0.0381752449291122,0.0976641495598822,0,0,0,0,0.146254355261425
DXY.Curncy,0,0,0,0,0.00245401489215894,0.000973350244261902,0.0364709287870164,-0.00956470917992408,0,0.0117843345120692,-0.0289365517149524,0.123010811681219,0,0,0,0.00892685176211625
SPX.Index,0,0,0,0,-0.00468028690502436,-0.00413253001735222,0.015830645207414,-0.0155146958018949,0.00457377175037326,0.00335454530076298,-0.00556226754758705,0.0156248308176793,-0.014003122775108,0,0,-0.0511373713897615
VIX.Index,-0.221489964672334,0.190165070954251,0,0,0.117123486101335,0.111942809484216,-0.0221102278223375,-0.340459737016315,0,0.229462179310029,0,-0.132158855824358,1.19952374848287,0,-1.03195879511235,0
