date,name,lambda
2015-02-01,XMR,0.000142517141829532
2015-02-02,LTC,0.00103919840342202
2015-02-03,DOGE,0.000778854369174721
2015-02-04,BTC,0.00195364237166889
2015-02-05,XLM,0.00384489974650454
2015-02-06,XLM,0.000390138223590473
2015-02-07,XLM,0
2015-02-08,BTC,0.00124491409023182
2015-02-09,XLM,0.000611234133042551
2015-02-10,XLM,0.00165372093993823
2015-02-11,XLM,0.000392235440321748
2015-02-12,XRP,0.00094817598361306
2015-02-13,XRP,0.0011166623266678
2015-02-14,XRP,0.000674315321641607
2015-02-15,XLM,0
2015-02-16,DOGE,0.000201466568352298
2015-02-17,DOGE,0.000524279239768759
2015-02-18,XRP,0.000114744138776071
2015-02-19,XRP,0
2015-02-20,DASH,0.000705017882900049
2015-02-21,LTC,0.000453509573510142
2015-02-22,DOGE,0.000689306537953085
2015-02-23,BTC,0.00206597641599455
2015-02-24,DASH,0.000467978233101941
2015-02-25,DGB,0.000657415186667311
2015-02-26,DGB,0.000547474695056445
2015-02-27,DGB,0.000276490298669678
2015-02-28,XMR,0.000429452023880593
2015-03-01,LTC,0.000771294676647297
2015-03-02,XMR,0
2015-03-03,DOGE,0.000249370638327049
2015-03-04,XMR,0.000554866349732846
2015-03-05,XMR,0.000349723216456347
2015-03-06,DOGE,0.000310095154707954
2015-03-07,XLM,0.000580451408625586
2015-03-08,XMR,0.000224935484767421
2015-03-09,BTC,0.0011405905612751
2015-03-10,BTC,0
2015-03-11,DOGE,0.0001473697867292
2015-03-12,DGB,0.000448035222900659
2015-03-13,DOGE,0.000185469280010785
2015-03-14,DASH,0.000756009169464003
2015-03-15,DASH,0
2015-03-16,DASH,0
2015-03-17,DGB,0.000137571124745642
2015-03-18,XLM,0.000464157145768186
2015-03-19,LTC,0
2015-03-20,DOGE,0.000356969801753206
2015-03-21,DASH,1.08465744760013e-05
2015-03-22,DGB,0.00101305268621672
2015-03-23,DASH,6.87765746412351e-05
2015-03-24,DASH,0.00169001285055473
2015-03-25,DASH,0.000230816616127349
2015-03-26,DGB,6.46392710066245e-05
2015-03-27,XRP,0.000630574870358473
2015-03-28,DASH,0.000721797694325073
2015-03-29,XLM,0.000396342023651038
2015-03-30,XLM,0.000618769385597506
2015-03-31,DGB,0.000570317214776146
2015-04-01,DGB,0.000998712274155841
2015-04-02,DASH,0
2015-04-03,DASH,0.00116843513619007
2015-04-04,DASH,0
2015-04-05,DASH,0.000729171805763666
2015-04-06,XLM,0.000683186099834666
2015-04-07,XMR,0.000776536942383207
2015-04-08,BTC,0.000674068701921034
2015-04-09,XEM,0.000491017480661376
2015-04-10,XEM,0.000576766538741392
2015-04-11,XMR,0.000621342764446946
2015-04-12,LTC,0.000877922580032711
2015-04-13,DOGE,0.00070375405526263
2015-04-14,XLM,0.000408570105958759
2015-04-15,DOGE,0.000823754554530091
2015-04-16,BTC,0.000408725695599101
2015-04-17,LTC,0.000587639549207903
2015-04-18,XLM,0.000401297873738652
2015-04-19,LTC,0.000544014286735702
2015-04-20,XRP,0.000325035605096718
2015-04-21,DOGE,0.00087324336955096
2015-04-22,DOGE,0.000817926917968785
2015-04-23,DGB,0.000527250655740646
2015-04-24,DGB,0.000674738038961427
2015-04-25,DGB,0.000671229998371914
2015-04-26,XLM,0.000255364770117311
2015-04-27,DGB,0.00036008716348778
2015-04-28,DOGE,0
2015-04-29,XEM,0
