date,frm
2015-02-01,0.002183
2015-02-02,0.006868
2015-02-03,0.010729
2015-02-04,0.008583
2015-02-05,0.008021
2015-02-06,0.00696
2015-02-07,0.002983
2015-02-08,0.006311
2015-02-09,0.011324
2015-02-10,0.00644
2015-02-11,0.004436
2015-02-12,0.00659
2015-02-13,0.005721
2015-02-14,0.01349
2015-02-15,0.010204
2015-02-16,0.001654
2015-02-17,0.002369
2015-02-18,0.002652
2015-02-19,0.004233
2015-02-20,0.005508
2015-02-21,0.005009
2015-02-22,0.007223
2015-02-23,0.005095
2015-02-24,0.001984
2015-02-25,0.004687
2015-02-26,0.004925
2015-02-27,0.003996
2015-02-28,0.004533
2015-03-01,0.005918
2015-03-02,0.001531
2015-03-03,0.019564
2015-03-04,0.004211
2015-03-05,0.004178
2015-03-06,0.003439
2015-03-07,0.005061
2015-03-08,0.005295
2015-03-09,0.003193
2015-03-10,0.003757
2015-03-11,0.002586
2015-03-12,0.009564
2015-03-13,0.005446
2015-03-14,0.007643
2015-03-15,0.003728
2015-03-16,0.005381
2015-03-17,0.006796
2015-03-18,0.007642
2015-03-19,0.003647
2015-03-20,0.004172
2015-03-21,0.003244
2015-03-22,0.008689
2015-03-23,0.004591
2015-03-24,0.006569
2015-03-25,0.005766
2015-03-26,0.005905
2015-03-27,0.008789
2015-03-28,0.006035
2015-03-29,0.004084
2015-03-30,0.002375
2015-03-31,0.00561
2015-04-01,0.00561
2015-04-02,0.010765
2015-04-03,0.015341
2015-04-04,0.008194
2015-04-05,0.005708
2015-04-06,0.003921
2015-04-07,0.005719
2015-04-08,0.008258
2015-04-09,0.00658
2015-04-10,0.005871
2015-04-11,0.005407
2015-04-12,0.008438
2015-04-13,0.006507
2015-04-14,0.006506
2015-04-15,0.003921
2015-04-16,0.00213
2015-04-17,0.002173
2015-04-18,0.002624
2015-04-19,0.002544
2015-04-20,0.00429
2015-04-21,0.002468
2015-04-22,0.003734
2015-04-23,0.002606
2015-04-24,0.002011
2015-04-25,0.002243
2015-04-26,0.001506
2015-04-27,0.001886
2015-04-28,0.003571
2015-04-29,0.003975
2015-04-30,0.004269
2015-05-01,0.003919
2015-05-02,0.002085
2015-05-03,0.002376
2015-05-04,0.002377
2015-05-05,0.003587
2015-05-06,0.003228
2015-05-07,0.003685
2015-05-08,0.005702
2015-05-09,0.004873
2015-05-10,0.002764
2015-05-11,0.005268
2015-05-12,0.002237
2015-05-13,0.003863
2015-05-14,0.002899
2015-05-15,0.003305
2015-05-16,0.003308
2015-05-17,0.005276
2015-05-18,0.001105
2015-05-19,0.003191
2015-05-20,0.003862
2015-05-21,0.005531
2015-05-22,0.007501
2015-05-23,0.00417
2015-05-24,0.006935
2015-05-25,0.005963
2015-05-26,0.007363
2015-05-27,0.008288
2015-05-28,0.006396
2015-05-29,0.005358
2015-05-30,0.005097
2015-05-31,0.003851
2015-06-01,0.003471
2015-06-02,0.004702
2015-06-03,0.004095
2015-06-04,0.001985
2015-06-05,0.002644
2015-06-06,0.00127
2015-06-07,0.001921
2015-06-08,0.003525
2015-06-09,0.006613
2015-06-10,0.003909
2015-06-11,0.00269
2015-06-12,0.001864
