date,name,lambda
2015-02-01,DASH,0.00939584524128168
2015-02-02,XMR,0.0193861832319683
2015-02-03,LTC,0.023373048741475
2015-02-04,XLM,0.0245353931343859
2015-02-05,DASH,0.0133338253785581
2015-02-06,LTC,0.0140376820046736
2015-02-07,LTC,0.0184298476234861
2015-02-08,XMR,0.0280744762256156
2015-02-09,LTC,0.0320344459896069
2015-02-10,XMR,0.0187517427343732
2015-02-11,DGB,0.0175937724178442
2015-02-12,XMR,0.0178703630862906
2015-02-13,DGB,0.0140163326348199
2015-02-14,DASH,0.0462001127529809
2015-02-15,XMR,0.0330537228754778
2015-02-16,XMR,0.00301758103684724
2015-02-17,XRP,0.00500063144675428
2015-02-18,BTC,0.00463353409361284
2015-02-19,XLM,0.0131084844762519
2015-02-20,XLM,0.013873903635713
2015-02-21,XLM,0.0165306616932297
2015-02-22,XMR,0.0201260041221813
2015-02-23,XLM,0.0151793230074239
2015-02-24,XLM,0.00544392928278897
2015-02-25,XLM,0.0157098652043501
2015-02-26,XLM,0.0178298035816655
2015-02-27,XMR,0.00645730528710599
2015-02-28,BTC,0.0112395044687582
2015-03-01,XMR,0.0165233103167142
2015-03-02,DGB,0.00393034019445673
2015-03-03,DGB,0.0815377227388662
2015-03-04,BTC,0.0110207886800586
2015-03-05,BTC,0.0146620385774786
2015-03-06,BTC,0.0101929251310769
2015-03-07,DASH,0.010897361600442
2015-03-08,DASH,0.0180811987921348
2015-03-09,XRP,0.0116188543288828
2015-03-10,XRP,0.0137717249591408
2015-03-11,BTC,0.00630077866472906
2015-03-12,BTC,0.0667801419934506
2015-03-13,LTC,0.0218527206825285
2015-03-14,LTC,0.0199223376431863
2015-03-15,XMR,0.0141319649321276
2015-03-16,XMR,0.0128212520585419
2015-03-17,XMR,0.0153107611781526
2015-03-18,XMR,0.0250579705002716
2015-03-19,XMR,0.0231538963686008
2015-03-20,XMR,0.0198516777264784
2015-03-21,DGB,0.00908022709301935
2015-03-22,BTC,0.0287779372955053
2015-03-23,XMR,0.012694180879804
2015-03-24,LTC,0.0139431812047248
2015-03-25,XLM,0.0103156836547873
2015-03-26,XRP,0.0147487524547046
2015-03-27,LTC,0.0262454107880536
2015-03-28,LTC,0.0257995032496229
2015-03-29,XMR,0.0129928022966639
2015-03-30,BTC,0.0111831497296287
2015-03-31,LTC,0.021996043123576
2015-04-01,LTC,0.0142122412897473
2015-04-02,XEM,0.0471282079711077
2015-04-03,XEM,0.0709015730863282
2015-04-04,DOGE,0.0292786958471272
2015-04-05,DOGE,0.0294323766785713
2015-04-06,LTC,0.00975391000503375
2015-04-07,LTC,0.0136726063788623
2015-04-08,DOGE,0.0346615335957731
2015-04-09,DOGE,0.0138625942394744
2015-04-10,XRP,0.0123713785667984
2015-04-11,DASH,0.0107724307751548
2015-04-12,DOGE,0.0268360351120261
2015-04-13,XMR,0.0118019708289773
2015-04-14,XRP,0.0125048586134032
2015-04-15,XEM,0.0142774868735853
